"","district_code","district","school_code","school","school_grade16","school_grade15","diff"
"1086","2140012","Regional School District 14","2140212","Mitchell Elementary School",75.3263278462286,87.2961106769791,-11.9697828307505
"1087","2140012","Regional School District 14","2145112","Woodbury Middle School",65.8024956339214,78.9699227782222,-13.1674271443008
"1088","2140012","Regional School District 14","2146112","Nonnewaug High School",79.7124710622499,79.9089300998699,-0.196459037620002
"1089","2150012","Regional School District 15","0000000","District",82.7817897811178,87.3428868197874,-4.56109703866959
"1090","2150012","Regional School District 15","2150412","Gainfield Elementary School",81.5693493039437,86.4506273415769,-4.88127803763322
"1091","2150012","Regional School District 15","2150512","Pomperaug School",81.5088311570267,81.2859157599109,0.22291539711577
"1092","2150012","Regional School District 15","2150612","Middlebury Elementary School",75.0539353766732,87.3481003757924,-12.2941649991192
"1093","2150012","Regional School District 15","2150712","Long Meadow Elementary School",83.1186857258583,92.6476565118254,-9.52897078596715
"1094","2150012","Regional School District 15","2155112","Rochambeau Middle School",76.0693907972539,81.4750129905808,-5.40562219332692
"1095","2150012","Regional School District 15","2155212","Memorial Middle School",77.9737671796584,83.1045247323199,-5.13075755266146
"1096","2150012","Regional School District 15","2156212","Pomperaug Regional High School",84.8801601572313,89.4732810670851,-4.59312090985379
"1097","2160012","Regional School District 16","0000000","District",78.8239334696719,82.9538905696231,-4.12995709995117
"1098","2160012","Regional School District 16","2160112","Laurel Ledge School",79.4428165901782,79.8102825781271,-0.367465987948876
"1099","2160012","Regional School District 16","2165112","Long River Middle School",70.3591801071981,75.4924860269747,-5.13330591977657
"1100","2160012","Regional School District 16","2166012","Woodland Regional High School",77.6351224126097,77.2964435348518,0.338678877757886
"1101","2170012","Regional School District 17","0000000","District",84.1212214789408,86.954975568444,-2.8337540895032
"1102","2170012","Regional School District 17","2170112","Haddam Elementary School",94.7375093509189,90.0222787533723,4.71523059754661
"1103","2170012","Regional School District 17","2170212","Burr District Elementary School",90.0982367257123,89.029608334298,1.06862839141432
"1104","2170012","Regional School District 17","2170312","Killingworth Elementary School",82.1174292669566,90.7693977900535,-8.6519685230969
"1105","2170012","Regional School District 17","2175112","Haddam-Killingworth Middle School",77.8891119374944,87.0877262404022,-9.19861430290779
"1106","2170012","Regional School District 17","2176112","Haddam-Killingworth High School",82.103952485585,83.7967858847131,-1.69283339912808
"1107","2180012","Regional School District 18","0000000","District",83.4189022429196,90.1483369465264,-6.72943470360677
"1108","2180012","Regional School District 18","2180112","Lyme Consolidated School",86.7443602857459,91.4466650707801,-4.70230478503422
"1109","2180012","Regional School District 18","2180212","Mile Creek School",86.9430017707326,91.2584181542291,-4.31541638349653
"1110","2180012","Regional School District 18","2185112","Lyme-Old Lyme Middle School",75.9062340787269,86.6574951709026,-10.7512610921757
"1111","2180012","Regional School District 18","2186112","Lyme-Old Lyme High School",86.8828585319018,87.6844870998973,-0.801628567995493
"1112","2190012","Regional School District 19","0000000","District",79.749265221013,76.971733027954,2.77753219305899
"1113","2190012","Regional School District 19","2196112","E. O. Smith High School",82.154956072004,81.9146116411353,0.240344430868731
"1114","2410014","Capitol Region Education Council","0000000","District",71.0834632513975,74.7624012151776,-3.67893796378006
"1115","2410014","Capitol Region Education Council","2410114","Glastonbury/East Hartford Magnet School",75.6153833193188,82.2747286837116,-6.65934536439285
"1116","2410014","Capitol Region Education Council","2410214","University of Hartford Magnet School",83.2273426841237,76.7624599200653,6.46488276405843
"1117","2410014","Capitol Region Education Council","2410314","Reggio Magnet School of the Arts",67.5944683416259,66.5106956028937,1.08377273873224
"1118","2410014","Capitol Region Education Council","2410414","International Magnet School for Global Citizenship",69.6551811317485,71.6450914424664,-1.98991031071789
"1119","2410014","Capitol Region Education Council","2410514","Museum Academy",74.2283978997639,76.7001749473527,-2.47177704758882
"1120","2410014","Capitol Region Education Council","2410614","Ana Grace Academy of the Arts Elementary School",79.8691124026523,49.6894409937888,30.1796714088635
"1121","2410014","Capitol Region Education Council","2410714","Academy of Aerospace and Engineering Elementary",46.0857872798172,9.33333333333333,36.7524539464839
"1122","2410014","Capitol Region Education Council","2413114","Montessori Magnet School",70.6069112625842,75.9840507690523,-5.37713950646811
"1123","2410014","Capitol Region Education Council","2415014","Two Rivers Magnet Middle School",63.4370215017219,75.5121824336455,-12.0751609319236
"1124","2410014","Capitol Region Education Council","2415114","Academy of Aerospace and Engineering",73.2230462222151,79.4911562653288,-6.26811004311368
"1125","2410014","Capitol Region Education Council","2415214","Public Safety Academy",61.7749485156901,59.2956134473752,2.47933506831495
"1126","2410014","Capitol Region Education Council","2415314","Greater Hartford Academy of the Arts Magnet Middle",61.5333136080115,64.0736280189668,-2.54031441095535
"1127","2410014","Capitol Region Education Council","2416114","Metropolitan Learning Center for Global and International Studies",73.8119142926327,79.4915366350412,-5.67962234240855
"1128","2410014","Capitol Region Education Council","2416414","Greater Hartford Academy of  the Arts High School - Full Time",65.303811303718,67.6107085477613,-2.30689724404334
"1129","2410014","Capitol Region Education Council","2416514","Academy of Science and Innovation",66.7725168431032,71.0024546125113,-4.22993776940814
"1130","2410014","Capitol Region Education Council","2416714","Two Rivers Magnet High School",65.6649221970001,69.2520291389599,-3.5871069419598
"1131","2410014","Capitol Region Education Council","2418114","Discovery Academy",76.3399500715487,82.4005929755258,-6.06064290397705
"1132","2430014","Cooperative Educational Services","0000000","District",52.8161015692259,50.3744366303016,2.44166493892435
"1133","2430014","Cooperative Educational Services","2430114","Six-Six Magnet School",71.5129832942922,80.2039312589968,-8.69094796470459
"1134","2440014","Area Cooperative Educational Services","0000000","District",45.5930205017982,47.2303856391666,-1.63736513736841
"1135","2440014","Area Cooperative Educational Services","2440314","Wintergreen Interdistrict  Magnet School",64.9374823920623,67.272546128261,-2.33506373619875
"1136","2440014","Area Cooperative Educational Services","2445114","Thomas Edison Magnet Middle School",61.3523095990264,68.5105689956182,-7.15825939659177
"1137","2450014","Learn","0000000","District",74.2238880111876,71.4714965112748,2.75239149991283
"1138","2450014","Learn","2450114","Regional Multicultural Magnet School",79.2080016413217,80.4256440427613,-1.21764240143956
"1139","2450014","Learn","2450214","The Friendship School",53.073727933541,37.0234454638125,16.0502824697285
"1140","2450014","Learn","2450314","Goodwin College Early Childhood Interdistrict Magnet School",43.0207657365347,21.5161502966381,21.5046154398966
"1141","2450014","Learn","2455014","Dual Language & Arts Magnet Middle School",61.1384282123596,70.3189984410854,-9.18057022872581
"1142","2450014","Learn","2456014","Connecticut River Academy",65.1750931937114,61.6834696875454,3.49162350616599
"1143","2450014","Learn","2456114","Marine Science Magnet High School of Southeastern Connecticut",89.6811413054807,84.2931149934939,5.38802631198678
"1144","2450014","Learn","2456214","Three Rivers Middle College Magnet School",69.738554000347,69.850920064689,-0.11236606434197
"1145","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","0000000","District",50.9597703972538,54.3591833982489,-3.3994130009951
"1146","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","2536014","Arts at the Capitol Theater Magnet School (ACT)",74.5032094659791,73.2241832271243,1.27902623885483
"1147","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","2536114","Quinebaug Middle College",55.4277978803815,47.6982271598856,7.72957072049588
"1148","2610013","Jumoke Academy District","0000000","District",62.9738682818275,69.4682930363821,-6.49442475455455
"1149","2610013","Jumoke Academy District","2610113","Jumoke Academy",62.9738682818275,69.4682930363821,-6.49442475455455
"1150","2630013","Odyssey Community School District","0000000","District",71.7270489547527,80.5625080203987,-8.83545906564595
"1151","2630013","Odyssey Community School District","2635113","Odyssey Community School",71.7270489547527,80.5625080203987,-8.83545906564595
"1152","2640013","Integrated Day Charter School District","0000000","District",69.1010386128504,77.997892385033,-8.89685377218261
"1153","2640013","Integrated Day Charter School District","2640113","Integrated Day Charter School",69.1010386128504,77.997892385033,-8.89685377218261
"1154","2650013","Interdistrict School for Arts and Comm District","0000000","District",56.5649697913683,64.3498856360563,-7.78491584468799
"1155","2650013","Interdistrict School for Arts and Comm District","2655113","Interdistrict School For Arts And Communication",56.5649697913682,64.3498856360563,-7.78491584468809
"1156","2680013","Common Ground High School District","0000000","District",67.7913040703889,69.7617015919573,-1.97039752156836
"1157","2680013","Common Ground High School District","2686113","Common Ground High School",67.7913040703889,69.7617015919573,-1.97039752156836
"1158","2690013","The Bridge Academy District","0000000","District",66.4675516539615,70.1699285868791,-3.70237693291764
"1159","2690013","The Bridge Academy District","2696113","The Bridge Academy",66.4627757626607,70.1699285868791,-3.70715282421844
"1160","2700013","Side By Side Charter School District","0000000","District",75.9205056768717,81.8991692354063,-5.97866355853459
"1161","2700013","Side By Side Charter School District","2700113","Side By Side Charter School",75.9205056768717,81.8991692354063,-5.97866355853459
"1162","2720013","Explorations District","0000000","District",58.1539197774165,42.1101678205998,16.0437519568167
"1163","2720013","Explorations District","2726113","Explorations",58.1539197774165,42.1068154396474,16.0471043377691
"1164","2780013","Trailblazers Academy District","0000000","District",45.8059286294854,46.3670895668117,-0.561160937326299
"1165","2780013","Trailblazers Academy District","2785113","Trailblazers Academy",45.8059286294854,46.3590609931647,-0.553132363679282
"1166","2790013","Amistad Academy District","0000000","District",78.1938720738137,79.703098201793,-1.50922612797933
"1167","2790013","Amistad Academy District","2795113","Amistad Academy",78.1938720738137,79.703098201793,-1.50922612797933
"1168","2800013","New Beginnings Inc., Family Academy District","0000000","District",63.2427912293018,68.7329414490054,-5.49015021970361
"1169","2800013","New Beginnings Inc Family Academy District","2800113","New Beginnings Inc Family Academy",63.2427912293018,68.7329414490054,-5.49015021970361
"1170","2820013","Stamford Academy District","0000000","District",33.6973084054538,28.8459312653766,4.85137714007718
"1171","2820013","Stamford Academy District","2826013","Stamford Academy",33.6973084054538,28.658218847076,5.03908955837783
"1172","2830013","Park City Prep Charter School District","0000000","District",72.8775848054,66.9449310511184,5.93265375428165
"1173","2830013","Park City Prep Charter School District","2835113","Park City Prep Charter School",72.8775848053999,66.9449310511184,5.93265375428155
"1174","2850013","Bridgeport Achievement First District","0000000","District",80.0617930075865,72.4953582430617,7.56643476452476
"1175","2850013","Bridgeport Achievement First District","2850113","Achievement First Bridgeport Academy",80.0617930075865,72.4953582430617,7.56643476452476
"1176","2860013","Highville Charter School District","0000000","District",71.7723369556453,74.9391850490975,-3.16684809345216
"1177","2860013","Highville Charter School District","2860113","Highville Charter School",71.7723369556453,74.9391850490975,-3.16684809345216
"1178","2880013","Achievement First Hartford Academy Inc. District","0000000","District",71.5967295383904,70.1644870827594,1.43224245563097
"1179","2880013","Achievement First Hartford Academy Inc. District","2880113","Achievement First Hartford Academy Inc.",71.5967295383905,70.1644870827594,1.43224245563107
"1180","2890013","Elm City College Preparatory School District","0000000","District",74.1798538023786,77.0789930030662,-2.89913920068763
"1181","2890013","Elm City College Preparatory School District","2890113","Elm City College Preparatory School",74.1798538023785,77.0789930030662,-2.89913920068773
"1182","2900013","Brass City Charter School District","0000000","District",97.4826234301282,67.3684210526316,30.1142023774966
"1183","2900013","Brass City Charter School District","2900113","Brass City Charter School",97.4826234301282,67.3684210526316,30.1142023774966
"1184","2930013","Path Academy District","0000000","District",9.44796424817183,21.500294908866,-12.0523306606941
"1185","2930013","Path Academy District","2930113","Path Academy",9.44796424817183,21.500294908866,-12.0523306606941
"1186","2940013","Great Oaks Charter School District","0000000","District",58.8812117260635,50.5375333232236,8.34367840283993
"1187","2940013","Great Oaks Charter School District","2940113","Great Oaks Charter School",58.8812117260634,50.5375333232236,8.34367840283983
"1188","2950013","Booker T. Washington Academy District","0000000","District",35.3947176419087,0.259740259740271,35.1349773821684
"1189","2950013","Booker T. Washington Academy District","2950113","Booker T. Washington Academy",35.3947176419087,0.259740259740271,35.1349773821684
"1190","3470015","Unified School District #2","0000000","District",41.0942991308048,43.5923257020948,-2.49802657128998
"1191","3470015","Unified School District #2","3470115","Children's Place School",86.6666666666667,93.8569289324266,-7.19026226575986
"1192","3470015","Unified School District #2","3470315","Riverview School",66.539399545875,77.0212765957447,-10.4818770498697
"1193","3470015","Unified School District #2","3476715","Walter G. Cady School",71.1656626279491,51.3659951159951,19.799667511954
"1194","9000016","Connecticut Technical High School System","0000000","District",70.4371974825195,72.3860484487609,-1.94885096624141
"1195","9000016","Connecticut Technical High School System","9001116","Bullard-Havens Technical High School",67.5866303171553,73.4405787599416,-5.85394844278629
"1196","9000016","Connecticut Technical High School System","9001216","Henry Abbott Technical High School",74.2257105048866,75.201026005296,-0.975315500409422
"1197","9000016","Connecticut Technical High School System","9001316","H. H. Ellis Technical High School",71.4449909687458,61.8424646881551,9.60252628059067
"1198","9000016","Connecticut Technical High School System","9001416","Eli Whitney Technical High School",57.4348294178752,58.6132765537173,-1.17844713584212
"1199","9000016","Connecticut Technical High School System","9001516","A. I. Prince Technical High School",64.9411066821221,70.4924292525573,-5.55132257043523
"1200","9000016","Connecticut Technical High School System","9001616","Howell Cheney Technical High School",68.1994975707299,72.4241791308671,-4.22468156013721
"1201","9000016","Connecticut Technical High School System","9001716","H. C. Wilcox Technical High School",73.8851509201224,78.215353927225,-4.33020300710263
"1202","9000016","Connecticut Technical High School System","9001816","Vinal Technical High School",65.5769716792857,68.9752960990207,-3.39832441973503
"1203","9000016","Connecticut Technical High School System","9001916","E. C. Goodwin Technical High School",69.2356441573122,67.538021077632,1.69762307968021
"1204","9000016","Connecticut Technical High School System","9002016","Norwich Technical High School",78.6125417481053,80.6930550699034,-2.08051332179812
"1205","9000016","Connecticut Technical High School System","9002116","J. M. Wright Technical High School",70.2827047859808,62.1780303030303,8.10467448295049
"1206","9000016","Connecticut Technical High School System","9002216","Oliver Wolcott Technical High School",72.2721840796649,69.9598939711847,2.31229010848024
"1207","9000016","Connecticut Technical High School System","9002316","W. F. Kaynor Technical High School",75.3666373655721,80.2922386761592,-4.92560131058706
"1208","9000016","Connecticut Technical High School System","9002416","Windham Technical High School",71.9054678454604,74.0779143411062,-2.17244649564581
"1209","9000016","Connecticut Technical High School System","9002516","Emmett O'Brien Technical High School",66.7012115128292,62.8907254716283,3.8104860412009
"1210","9000016","Connecticut Technical High School System","9002616","Platt Technical High School",72.4103890436082,77.5933681111962,-5.18297906758795
"1211","9000016","Connecticut Technical High School System","9002716","Ella T. Grasso Southeastern Technical High School",70.6535625090097,70.6585112850696,-0.00494877605990496
"1212","9010022","Norwich Free Academy District","0000000","District",72.4091784704909,69.4339874232591,2.97519104723176
"1213","9010022","Norwich Free Academy District","9016122","Norwich Free Academy",73.1601456138023,69.5770281472717,3.5831174665306
"1214","9020022","The Gilbert School District","0000000","District",66.501787021029,64.2778704217395,2.22391659928954
"1215","9020022","The Gilbert School District","9026122","The Gilbert School",66.392567053653,64.6002948713108,1.79227218234219
"1216","9030022","Woodstock Academy District","0000000","District",72.7981594273987,83.4150924794914,-10.6169330520927
"1217","9030022","Woodstock Academy District","9036122","Woodstock Academy",73.1973070105263,83.4922330874036,-10.2949260768773
