"school_code","district_code","district","school","subject","gender","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0154211","0150011","Bridgeport School District","Curiale School","ELA","M","264","263","99.6","263","193","73.4","54","20.5","*","*","*","*","16","6.1"
"0154211","0150011","Bridgeport School District","Curiale School","Math","F","232","231","99.6","231","182","78.8","40","17.3","*","*","*","*","9","3.9"
"0154211","0150011","Bridgeport School District","Curiale School","Math","M","262","261","99.6","261","212","81.2","40","15.3","9","3.4","0","0.0","9","3.4"
"0154111","0150011","Bridgeport School District","Dunbar School","ELA","F","106","106","100.0","106","63","59.4","29","27.4","*","*","*","*","14","13.2"
"0154111","0150011","Bridgeport School District","Dunbar School","ELA","M","114","114","100.0","114","85","74.6","22","19.3","7","6.1","0","0.0","7","6.1"
"0154111","0150011","Bridgeport School District","Dunbar School","Math","F","106","106","100.0","106","81","76.4","*","*","*","*","0","0.0","*","*"
"0154111","0150011","Bridgeport School District","Dunbar School","Math","M","114","114","100.0","114","97","85.1","*","*","*","*","0","0.0","*","*"
"0150711","0150011","Bridgeport School District","Edison School","ELA","F","71","71","100.0","71","29","40.8","23","32.4","*","*","*","*","19","26.8"
"0150711","0150011","Bridgeport School District","Edison School","ELA","M","77","77","100.0","77","45","58.4","23","29.9","*","*","*","*","9","11.7"
"0150711","0150011","Bridgeport School District","Edison School","Math","F","71","71","100.0","71","46","64.8","*","*","*","*","0","0.0","*","*"
"0150711","0150011","Bridgeport School District","Edison School","Math","M","78","78","100.0","78","56","71.8","19","24.4","*","*","*","*","*","*"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","ELA","F","220","220","100.0","220","94","42.7","71","32.3","45","20.5","10","4.5","55","25.0"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","ELA","M","255","255","100.0","255","137","53.7","67","26.3","41","16.1","10","3.9","51","20.0"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","Math","F","220","220","100.0","220","142","64.5","59","26.8","*","*","*","*","19","8.6"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","Math","M","255","255","100.0","255","156","61.2","76","29.8","*","*","*","*","23","9.0"
"0151111","0150011","Bridgeport School District","Hall School","ELA","F","58","58","100.0","58","35","60.3","14","24.1","*","*","*","*","9","15.5"
"0151111","0150011","Bridgeport School District","Hall School","ELA","M","74","74","100.0","74","46","62.2","17","23.0","*","*","*","*","11","14.9"
"0151111","0150011","Bridgeport School District","Hall School","Math","F","58","58","100.0","58","31","53.4","21","36.2","*","*","*","*","6","10.3"
"0151111","0150011","Bridgeport School District","Hall School","Math","M","74","74","100.0","74","42","56.8","*","*","*","*","0","0.0","*","*"
"0151211","0150011","Bridgeport School District","Hallen School","ELA","F","78","78","100.0","78","39","50.0","22","28.2","*","*","*","*","17","21.8"
"0151211","0150011","Bridgeport School District","Hallen School","ELA","M","74","73","98.6","73","40","54.8","22","30.1","*","*","*","*","11","15.1"
"0151211","0150011","Bridgeport School District","Hallen School","Math","F","78","78","100.0","78","53","67.9","*","*","*","*","0","0.0","*","*"
"0151211","0150011","Bridgeport School District","Hallen School","Math","M","74","73","98.6","73","47","64.4","22","30.1","*","*","*","*","*","*"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","ELA","F","154","154","100.0","154","18","11.7","41","26.6","62","40.3","33","21.4","95","61.7"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","ELA","M","114","114","100.0","114","29","25.4","33","28.9","35","30.7","17","14.9","52","45.6"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","Math","F","154","154","100.0","154","59","38.3","66","42.9","*","*","*","*","29","18.8"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","Math","M","114","114","100.0","114","57","50.0","33","28.9","*","*","*","*","24","21.1"
"0151311","0150011","Bridgeport School District","Hooker School","ELA","F","110","106","96.4","104","33","31.7","34","32.7","*","*","*","*","37","35.6"
"0151311","0150011","Bridgeport School District","Hooker School","ELA","M","132","128","97.0","126","62","49.2","35","27.8","*","*","*","*","29","23.0"
"0151311","0150011","Bridgeport School District","Hooker School","Math","F","110","103","93.6","103","62","60.2","30","29.1","*","*","*","*","11","10.7"
"0151311","0150011","Bridgeport School District","Hooker School","Math","M","131","123","93.9","123","75","61.0","34","27.6","*","*","*","*","14","11.4"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","ELA","F","128","127","99.2","127","28","22.0","41","32.3","44","34.6","14","11.0","58","45.7"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","ELA","M","146","145","99.3","145","56","38.6","43","29.7","30","20.7","16","11.0","46","31.7"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","Math","F","128","127","99.2","127","59","46.5","46","36.2","15","11.8","7","5.5","22","17.3"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","Math","M","146","145","99.3","145","59","40.7","54","37.2","25","17.2","7","4.8","32","22.1"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","ELA","F","163","163","100.0","163","73","44.8","48","29.4","36","22.1","6","3.7","42","25.8"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","ELA","M","197","197","100.0","197","119","60.4","51","25.9","21","10.7","6","3.0","27","13.7"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","Math","F","163","163","100.0","163","107","65.6","45","27.6","*","*","*","*","11","6.7"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","Math","M","196","196","100.0","196","127","64.8","48","24.5","*","*","*","*","21","10.7"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","ELA","F","309","309","100.0","309","242","78.3","47","15.2","*","*","*","*","20","6.5"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","ELA","M","310","310","100.0","310","269","86.8","28","9.0","*","*","*","*","13","4.2"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","Math","F","309","309","100.0","309","275","89.0","*","*","*","*","0","0.0","*","*"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","Math","M","310","309","99.7","309","276","89.3","27","8.7","*","*","*","*","*","*"
"0152011","0150011","Bridgeport School District","Madison School","ELA","F","134","134","100.0","133","40","30.1","41","30.8","38","28.6","14","10.5","52","39.1"
"0152011","0150011","Bridgeport School District","Madison School","ELA","M","161","160","99.4","158","75","47.5","39","24.7","30","19.0","14","8.9","44","27.8"
"0152011","0150011","Bridgeport School District","Madison School","Math","F","134","134","100.0","134","72","53.7","42","31.3","*","*","*","*","20","14.9"
"0152011","0150011","Bridgeport School District","Madison School","Math","M","161","160","99.4","158","96","60.8","33","20.9","*","*","*","*","29","18.4"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","ELA","F","177","173","97.7","173","10","5.8","35","20.2","78","45.1","50","28.9","128","74.0"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","ELA","M","118","117","99.2","117","12","10.3","42","35.9","47","40.2","16","13.7","63","53.8"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","Math","F","177","173","97.7","173","25","14.5","54","31.2","65","37.6","29","16.8","94","54.3"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","Math","M","118","117","99.2","117","18","15.4","47","40.2","39","33.3","13","11.1","52","44.4"
"0151711","0150011","Bridgeport School District","Park City Magnet School","ELA","F","144","144","100.0","144","23","16.0","37","25.7","51","35.4","33","22.9","84","58.3"
"0151711","0150011","Bridgeport School District","Park City Magnet School","ELA","M","117","117","100.0","117","25","21.4","34","29.1","47","40.2","11","9.4","58","49.6"
"0151711","0150011","Bridgeport School District","Park City Magnet School","Math","F","144","144","100.0","144","46","31.9","58","40.3","30","20.8","10","6.9","40","27.8"
"0151711","0150011","Bridgeport School District","Park City Magnet School","Math","M","117","117","100.0","117","28","23.9","63","53.8","18","15.4","8","6.8","26","22.2"
"0152511","0150011","Bridgeport School District","Read School","ELA","F","245","245","100.0","245","135","55.1","59","24.1","39","15.9","12","4.9","51","20.8"
"0152511","0150011","Bridgeport School District","Read School","ELA","M","293","292","99.7","292","186","63.7","62","21.2","36","12.3","8","2.7","44","15.1"
"0152511","0150011","Bridgeport School District","Read School","Math","F","246","246","100.0","246","166","67.5","56","22.8","*","*","*","*","24","9.8"
"0152511","0150011","Bridgeport School District","Read School","Math","M","293","292","99.7","292","206","70.5","66","22.6","*","*","*","*","20","6.8"
"0152611","0150011","Bridgeport School District","Roosevelt School","ELA","F","158","156","98.7","156","114","73.1","27","17.3","*","*","*","*","15","9.6"
"0152611","0150011","Bridgeport School District","Roosevelt School","ELA","M","170","170","100.0","170","134","78.8","24","14.1","*","*","*","*","12","7.1"
"0152611","0150011","Bridgeport School District","Roosevelt School","Math","F","158","156","98.7","156","134","85.9","*","*","*","*","0","0.0","*","*"
"0152611","0150011","Bridgeport School District","Roosevelt School","Math","M","170","170","100.0","170","140","82.4","*","*","*","*","0","0.0","*","*"
"0153011","0150011","Bridgeport School District","Waltersville School","ELA","F","146","146","100.0","146","71","48.6","47","32.2","*","*","*","*","28","19.2"
"0153011","0150011","Bridgeport School District","Waltersville School","ELA","M","159","158","99.4","157","104","66.2","37","23.6","*","*","*","*","16","10.2"
"0153011","0150011","Bridgeport School District","Waltersville School","Math","F","146","145","99.3","145","105","72.4","33","22.8","*","*","*","*","*","*"
"0153011","0150011","Bridgeport School District","Waltersville School","Math","M","159","157","98.7","156","118","75.6","33","21.2","*","*","*","*","*","*"
"0153611","0150011","Bridgeport School District","Winthrop School","ELA","F","211","211","100.0","211","45","21.3","69","32.7","66","31.3","31","14.7","97","46.0"
"0153611","0150011","Bridgeport School District","Winthrop School","ELA","M","232","232","100.0","232","84","36.2","52","22.4","68","29.3","28","12.1","96","41.4"
"0153611","0150011","Bridgeport School District","Winthrop School","Math","F","211","211","100.0","211","112","53.1","64","30.3","26","12.3","9","4.3","35","16.6"
"0153611","0150011","Bridgeport School District","Winthrop School","Math","M","232","232","100.0","232","122","52.6","63","27.2","35","15.1","12","5.2","47","20.3"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","ELA","M","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","Math","M","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","ELA","F","325","323","99.4","323","57","17.6","71","22.0","130","40.2","65","20.1","195","60.4"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","ELA","M","374","374","100.0","374","110","29.4","109","29.1","119","31.8","36","9.6","155","41.4"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Math","F","325","323","99.4","323","95","29.4","105","32.5","75","23.2","48","14.9","123","38.1"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Math","M","374","374","100.0","374","135","36.1","120","32.1","67","17.9","52","13.9","119","31.8"
"0173411","0170011","Bristol School District","Chms Goal","ELA","M","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0173411","0170011","Bristol School District","Chms Goal","Math","M","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0170311","0170011","Bristol School District","Edgewood School","ELA","F","88","88","100.0","88","14","15.9","17","19.3","23","26.1","34","38.6","57","64.8"
"0170311","0170011","Bristol School District","Edgewood School","ELA","M","87","86","98.9","86","24","27.9","15","17.4","22","25.6","25","29.1","47","54.7"
"0170311","0170011","Bristol School District","Edgewood School","Math","F","88","88","100.0","88","12","13.6","34","38.6","22","25.0","20","22.7","42","47.7"
"0170311","0170011","Bristol School District","Edgewood School","Math","M","87","86","98.9","86","21","24.4","23","26.7","23","26.7","19","22.1","42","48.8"
