"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"1514111","1510011","Waterbury School District","Chase Bilingual","0","0","0","*","0","0","*","104"
"1514511","1510011","Waterbury School District","Crosby Autism","0","0","*","*","0","0","0","6"
"1516211","1510011","Waterbury School District","Crosby High School","*","14","300","613","*","26","172","1137"
"1510911","1510011","Waterbury School District","Driggs School","*","*","145","273","0","27","56","507"
"1511611","1510011","Waterbury School District","Duggan School","*","*","118","282","0","25","68","496"
"1519111","1510011","Waterbury School District","Enlightenment School","0","*","41","107","0","*","17","168"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","*","0","167","289","*","27","38","525"
"1512611","1510011","Waterbury School District","Gilmartin School","8","14","99","239","0","16","97","473"
"1510711","1510011","Waterbury School District","H. S. Chase School","10","19","139","346","0","29","132","675"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","0","0","0","95","0","0","0","95"
"1511311","1510011","Waterbury School District","Hopeville School","*","*","64","243","0","22","54","389"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","17","30","272","670","0","27","236","1252"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","*","*","86","226","0","26","237","590"
"1519811","1510011","Waterbury School District","Maloney Prek","0","0","*","17","0","0","*","26"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","0","0","11","14","0","*","*","29"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","*","13","124","305","*","30","106","581"
"1512911","1510011","Waterbury School District","Michael F. Wallace Autism","0","0","*","*","0","0","*","7"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","10","23","270","668","0","30","193","1194"
"1511811","1510011","Waterbury School District","North End ESC","0","0","0","*","0","0","*","7"
"1515311","1510011","Waterbury School District","North End Middle School","*","*","274","570","0","18","109","985"
"1512411","1510011","Waterbury School District","Reed ESC","0","0","*","11","0","0","*","18"
"1513411","1510011","Waterbury School District","Reed School","*","*","109","317","0","14","22","464"
"1512811","1510011","Waterbury School District","Regan School","*","*","69","140","0","9","36","262"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","*","*","88","221","0","33","257","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","0","*","34","147","0","*","36","228"
"1512011","1510011","Waterbury School District","Sprague School","*","*","96","292","0","25","60","476"
"1519011","1510011","Waterbury School District","State Street School","0","0","25","39","0","*","*","68"
"1512211","1510011","Waterbury School District","Walsh School","*","0","94","229","0","*","24","360"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","114","141","0","16","198","478"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","*","*","54","120","0","13","147","341"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","8","32","237","391","0","31","166","865"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","*","*","65","173","0","10","88","350"
"1511711","1510011","Waterbury School District","Wilby ESC","0","*","*","*","0","*","*","11"
"1516311","1510011","Waterbury School District","Wilby High School","*","12","311","596","*","17","135","1076"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","0","0","*","10","0","*","*","15"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","*","0","124","289","*","18","19","452"
"1521111","1520011","Waterford School District","Autism Class","0","0","0","0","0","0","*","*"
"1520311","1520011","Waterford School District","Avery Point Transition Program","0","*","0","0","0","*","6","8"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","31","16","60","*","16","509","637"
"1520211","1520011","Waterford School District","Great Neck Elementary School","0","8","*","27","*","10","248","300"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","18","*","37","0","12","279","356"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","*","11","11","27","*","30","283","364"
"1526111","1520011","Waterford School District","Waterford High School","*","54","36","64","*","19","668","846"
"1521211","1520011","Waterford School District","Waterford High School Tutor Center","0","0","0","0","0","0","*","*"
"3480315","3480015","Watertown School District","Hartford Detention Center","0","0","*","*","0","*","*","9"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","0","*","*","21","0","7","265","298"
"1530211","1530011","Watertown School District","John Trumbull Primary School","*","12","*","43","0","14","559","639"
"1530411","1530011","Watertown School District","Polk School","0","7","7","31","0","8","272","325"
"1535111","1530011","Watertown School District","Swift Middle School","*","*","19","43","0","21","563","660"
"1536111","1530011","Watertown School District","Watertown High School","*","*","20","66","0","23","709","839"
"1530811","1530011","Watertown School District","Watertown Transition Academy","0","0","0","0","0","0","*","*"
"1551711","1550011","West Hartford School District","Smith School","0","75","55","115","*","*","124","374"
"1559111","1550011","West Hartford School District","Achieve","0","*","*","*","0","0","10","13"
"1557311","1550011","West Hartford School District","REACH","0","*","6","17","0","*","13","40"
"1551611","1550011","West Hartford School District","Aiken School","*","67","42","54","0","*","230","410"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","0","0","*","*","0","0","*","6"
"1550211","1550011","West Hartford School District","Braeburn School","*","19","*","41","0","18","254","350"
"1555311","1550011","West Hartford School District","Bristow Middle School","0","53","28","53","0","27","256","417"
"1550411","1550011","West Hartford School District","Bugbee School","0","30","17","43","0","17","313","420"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","*","60","50","185","*","32","120","451"
"1556111","1550011","West Hartford School District","Conard High School","*","189","136","292","0","*","786","1456"
"1550611","1550011","West Hartford School District","Duffy School","0","30","18","56","0","18","366","488"
"1556211","1550011","West Hartford School District","Hall High School","*","155","105","198","*","62","923","1447"
"1555111","1550011","West Hartford School District","King Philip Middle School","0","114","76","155","0","45","595","985"
"1550911","1550011","West Hartford School District","Morley School","0","12","15","34","0","20","202","283"
"1559411","1550011","West Hartford School District","Norfeldt Learning Center","0","0","*","*","0","*","*","10"
"1551011","1550011","West Hartford School District","Norfeldt School","0","42","13","39","0","33","216","343"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","0","103","74","181","0","26","490","874"
"1559211","1550011","West Hartford School District","Strive-West Hartford","0","*","*","14","0","0","11","32"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","*","*","*","0","0","8","17"
"1551211","1550011","West Hartford School District","Webster Hill School","0","35","32","100","0","15","233","415"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","0","*","*","*","0","*","*","10"
"1551311","1550011","West Hartford School District","Whiting Lane School","*","34","43","78","*","12","227","396"
"1559611","1550011","West Hartford School District","Wolcott Learning Center","0","*","*","*","0","*","6","14"
"1551511","1550011","West Hartford School District","Wolcott School","0","80","34","97","*","*","221","458"
"1561211","1560011","West Haven School District","Washington School","*","17","77","250","*","10","116","472"
"1560111","1560011","West Haven School District","Life Skills","0","0","0","*","0","*","*","7"
"1561111","1560011","West Haven School District","ASD Lab","0","0","*","*","0","0","*","6"
"1560811","1560011","West Haven School District","Alma E. Pagels School","*","8","82","94","0","*","143","332"
"1560711","1560011","West Haven School District","Blended","0","0","*","*","0","0","9","16"
"1560511","1560011","West Haven School District","Blended (Molloy)","0","0","*","*","0","0","6","12"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","0","30","231","340","*","*","331","957"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","0","27","62","69","0","7","127","292"
"1560311","1560011","West Haven School District","Forest School","*","*","115","209","0","22","78","445"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","*","38","171","282","0","*","282","806"
"1560211","1560011","West Haven School District","PACE","0","0","16","13","0","*","*","36"
"1561411","1560011","West Haven School District","Savin Rock Community School","*","19","115","212","0","*","116","473"
"1560411","1560011","West Haven School District","Seth G. Haley School","*","14","64","110","0","*","208","407"
"1566111","1560011","West Haven School District","West Haven High School","0","57","364","486","0","47","474","1428"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","0","*","*","54","0","*","200","262"
"1546111","1540011","Westbrook School District","Westbrook High School","*","*","*","33","0","6","228","273"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","7","0","24","0","*","193","227"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","*","25","*","33","0","29","345","441"
"1576111","1570011","Weston School District","Weston High School","*","41","18","35","0","*","701","814"
"1570211","1570011","Weston School District","Weston Intermediate School","0","27","*","21","*","35","427","521"
"1575111","1570011","Weston School District","Weston Middle School","0","22","6","16","0","25","517","586"
"1585111","1580011","Westport School District","Bedford Middle School","0","52","8","36","0","31","730","857"
"1580111","1580011","Westport School District","CES Segregated","0","*","*","*","0","*","*","7"
"1580311","1580011","Westport School District","Coleytown Elementary School","0","19","*","8","*","19","317","371"
"1585311","1580011","Westport School District","Coleytown Middle School","0","36","*","15","*","12","439","513"
"1580411","1580011","Westport School District","Green's Farms School","*","16","*","33","0","31","330","418"
"1580211","1580011","Westport School District","Green's Farms Segregated","0","*","0","0","0","0","*","*"
"1580511","1580011","Westport School District","King's Highway Elementary School","0","44","17","15","0","26","388","490"
"1580611","1580011","Westport School District","King's Highway Segregated","0","*","0","0","0","0","*","*"
"1580711","1580011","Westport School District","Long Lots School","0","42","14","40","0","34","415","545"
"1580811","1580011","Westport School District","Saugatuck Elementary School","0","28","6","12","0","34","403","483"
"1586111","1580011","Westport School District","Staples High School","0","108","38","92","0","14","1601","1853"
"1588011","1580011","Westport School District","Stepping Stones Preschool","0","*","*","*","0","*","45","54"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","*","15","11","40","*","11","260","339"
"1591011","1590011","Wethersfield School District","Charles Wright School","*","*","16","75","0","14","205","319"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","*","13","*","67","0","17","302","410"
"1591111","1590011","Wethersfield School District","Highcrest School","0","13","11","63","0","12","326","425"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","0","13","10","66","0","15","241","345"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","*","36","22","87","0","*","402","560"
"1596111","1590011","Wethersfield School District","Wethersfield High School","*","56","36","194","0","*","850","1152"
"1590111","1590011","Wethersfield School District","Wethersfield Transition Academy","0","*","*","*","0","0","9","15"
"1600111","1600011","Willington School District","Center School","0","*","*","13","0","9","214","242"
"1605111","1600011","Willington School District","Hall Memorial School","0","0","*","*","0","*","174","184"
"1615211","1610011","Wilton School District","Middlebrook School","*","105","15","36","*","24","831","1014"
"1610711","1610011","Wilton School District","Cider Mill School","*","93","*","40","0","22","722","886"
"1610511","1610011","Wilton School District","Miller-Driscoll School","0","96","*","*","0","41","642","817"
"1616111","1610011","Wilton School District","Wilton High School","*","99","15","46","*","23","1138","1331"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","*","29","0","6","175","218"
"1625111","1620011","Winchester School District","Pearson Middle School","*","15","8","52","0","*","234","318"
"1631211","1630011","Windham School District","Assisted Work Program","0","0","*","7","0","0","*","9"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","0","8","13","243","0","22","274","560"
"1638011","1630011","Windham School District","Early Headstart","0","0","0","*","0","0","*","36"
"1630111","1630011","Windham School District","Natchaug School","*","*","10","237","0","12","53","314"
"1630811","1630011","Windham School District","North Windham ASD Program","0","0","0","*","0","0","*","6"
"1630311","1630011","Windham School District","North Windham School","0","*","13","381","0","*","74","475"
"1631111","1630011","Windham School District","Sweeney ASD Program","0","0","0","6","0","0","0","6"
"1630911","1630011","Windham School District","Sweeney Medically Fragile Program","0","0","0","*","0","0","0","*"
"1630611","1630011","Windham School District","W. B. Sweeney School","0","0","14","199","*","*","39","260"
"1630511","1630011","Windham School District","Windham Center School","0","0","0","203","0","*","*","279"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","0","*","*","142","0","*","28","178"
"1631011","1630011","Windham School District","Windham Early Childhood Tuckie Road","0","0","0","*","0","0","*","48"
"1636111","1630011","Windham School District","Windham High School","*","7","33","420","0","*","114","581"
"1635111","1630011","Windham School District","Windham Middle School","*","*","21","402","0","11","114","556"
"1650111","1650011","Windsor Locks School District","North Street School","0","38","51","59","0","33","254","435"
"1650611","1650011","Windsor Locks School District","Pine Meadow Academy","0","0","*","*","0","*","24","34"
"1650211","1650011","Windsor Locks School District","RISE Transition Academy","0","*","0","0","0","0","*","11"
"1650411","1650011","Windsor Locks School District","South Elementary School","0","30","29","66","0","28","187","340"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","0","41","57","*","0","*","271","399"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","0","32","35","47","*","*","223","346"
"1640111","1640011","Windsor School District","Clover Street School","0","7","133","52","0","17","62","271"
"1640211","1640011","Windsor School District","Community Based Transition Academy","0","0","10","*","0","0","*","15"
"1640411","1640011","Windsor School District","Expulsion","0","0","*","0","0","0","0","*"
"1640811","1640011","Windsor School District","John F. Kennedy School","*","17","136","60","*","31","128","374"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","0","36","122","66","0","27","115","366"
"1640511","1640011","Windsor School District","Poquonock Elementary School","0","19","132","59","0","25","68","303"
"1645311","1640011","Windsor School District","Sage Park Middle School","0","*","323","111","*","37","197","688"
"1640311","1640011","Windsor School District","Spark","0","0","8","*","0","0","*","17"
"1646111","1640011","Windsor School District","Windsor High School","*","*","569","167","0","52","300","1138"
"1660311","1660011","Wolcott School District","ABC Classroom","0","0","0","*","0","0","*","*"
"1660611","1660011","Wolcott School District","Alcott School","0","*","*","31","0","10","221","275"
"1660211","1660011","Wolcott School District","Frisbie School","0","*","*","25","0","8","257","299"
"1660411","1660011","Wolcott School District","Phoenix Program","0","0","0","0","0","0","*","*"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","*","*","15","33","0","21","489","572"
"1660511","1660011","Wolcott School District","Wakelee School","0","*","*","18","0","8","301","339"
"1666111","1660011","Wolcott School District","Wolcott High School","0","13","19","27","0","26","703","788"
"1670311","1670011","Woodbridge School District","Beecher Road School","*","102","27","49","*","21","572","774"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","0","112","*","33","0","*","902","1065"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","0","*","*","14","0","23","386","430"
"1695111","1690011","Woodstock School District","Woodstock Middle School","0","*","*","10","0","15","373","408"

