"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberwith_scored_tests","count","_","count_1","_1","count_2","_2","count_3","_3","count_4","_4","averagescore"
"1136111","1130011","Portland School District","Portland High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1136111","1130011","Portland School District","Portland High School","ELA","N","77","*","*","*","*","46","59.7","23","29.9","69","89.6","579"
"1136111","1130011","Portland School District","Portland High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1136111","1130011","Portland School District","Portland High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1136111","1130011","Portland School District","Portland High School","Math","N","77","*","*","30","39.0","28","36.4","*","*","*","*","559"
"1136111","1130011","Portland School District","Portland High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1166111","1160011","Putnam School District","Putnam High School","ELA","F","21","10","47.6","*","*","*","*","0","0.0","*","*","435"
"1166111","1160011","Putnam School District","Putnam High School","ELA","N","23","*","*","6","26.1","14","60.9","*","*","*","*","526"
"1166111","1160011","Putnam School District","Putnam High School","ELA","R","9","*","*","*","*","*","*","*","*","*","*","*"
"1166111","1160011","Putnam School District","Putnam High School","Math","F","21","13","61.9","*","*","*","*","*","*","*","*","414"
"1166111","1160011","Putnam School District","Putnam High School","Math","N","23","*","*","14","60.9","*","*","*","*","*","*","482"
"1166111","1160011","Putnam School District","Putnam High School","Math","R","9","*","*","*","*","*","*","*","*","*","*","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","ELA","N","88","8","9.1","11","12.5","48","54.5","21","23.9","69","78.4","547"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","Math","N","88","*","*","39","44.3","34","38.6","*","*","*","*","514"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2046112","2040012","Regional School District 04","Valley Regional High School","ELA","F","6","*","*","*","*","*","*","*","*","*","*","*"
"2046112","2040012","Regional School District 04","Valley Regional High School","ELA","N","131","8","6.1","17","13.0","58","44.3","48","36.6","106","80.9","575"
"2046112","2040012","Regional School District 04","Valley Regional High School","ELA","R","7","*","*","*","*","*","*","*","*","*","*","*"
"2046112","2040012","Regional School District 04","Valley Regional High School","Math","F","6","*","*","*","*","*","*","*","*","*","*","*"
"2046112","2040012","Regional School District 04","Valley Regional High School","Math","N","131","19","14.5","45","34.4","46","35.1","21","16.0","67","51.1","533"
"2046112","2040012","Regional School District 04","Valley Regional High School","Math","R","7","*","*","*","*","*","*","*","*","*","*","*"
"2056112","2050012","Regional School District 05","Amity Regional High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2056112","2050012","Regional School District 05","Amity Regional High School","ELA","N","326","19","5.8","30","9.2","173","53.1","104","31.9","277","85.0","580"
"2056112","2050012","Regional School District 05","Amity Regional High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2056112","2050012","Regional School District 05","Amity Regional High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2056112","2050012","Regional School District 05","Amity Regional High School","Math","N","326","26","8.0","88","27.0","131","40.2","81","24.8","212","65.0","566"
"2056112","2050012","Regional School District 05","Amity Regional High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","ELA","F","12","*","*","*","*","*","*","*","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","ELA","N","95","*","*","16","16.8","62","65.3","*","*","*","*","544"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","ELA","R","6","*","*","*","*","*","*","*","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","Math","F","12","*","*","*","*","*","*","*","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","Math","N","95","*","*","40","42.1","39","41.1","*","*","*","*","513"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","Math","R","6","*","*","*","*","*","*","*","*","*","*","*"
"2079112","2070012","Regional School District 07","AIM","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2079112","2070012","Regional School District 07","AIM","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","ELA","N","166","8","4.8","15","9.0","100","60.2","43","25.9","143","86.1","566"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","Math","N","166","13","7.8","52","31.3","78","47.0","23","13.9","101","60.8","548"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"2086112","2080012","Regional School District 08","RHAM High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2086112","2080012","Regional School District 08","RHAM High School","ELA","N","225","12","5.3","15","6.7","134","59.6","64","28.4","198","88.0","571"
"2086112","2080012","Regional School District 08","RHAM High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2086112","2080012","Regional School District 08","RHAM High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2086112","2080012","Regional School District 08","RHAM High School","Math","N","224","14","6.3","63","28.1","96","42.9","51","22.8","147","65.6","569"
"2086112","2080012","Regional School District 08","RHAM High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2096112","2090012","Regional School District 09","Joel Barlow High School","ELA","F","6","*","*","*","*","*","*","*","*","*","*","*"
"2096112","2090012","Regional School District 09","Joel Barlow High School","ELA","N","248","*","*","*","*","146","58.9","82","33.1","228","91.9","590"
"2096112","2090012","Regional School District 09","Joel Barlow High School","ELA","R","7","*","*","*","*","*","*","*","*","*","*","*"
"2096112","2090012","Regional School District 09","Joel Barlow High School","Math","F","6","*","*","*","*","*","*","*","*","*","*","*"
"2096112","2090012","Regional School District 09","Joel Barlow High School","Math","N","248","11","4.4","54","21.8","130","52.4","53","21.4","183","73.8","575"
"2096112","2090012","Regional School District 09","Joel Barlow High School","Math","R","7","*","*","*","*","*","*","*","*","*","*","*"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","ELA","N","175","10","5.7","9","5.1","112","64.0","44","25.1","156","89.1","568"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","Math","N","175","7","4.0","59","33.7","84","48.0","25","14.3","109","62.3","554"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","ELA","F","8","*","*","*","*","*","*","*","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","ELA","N","34","*","*","*","*","*","*","*","*","*","*","526"
"2116112","2110012","Regional School District 11","Parish Hill High School","Math","F","8","*","*","*","*","*","*","*","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","Math","N","34","*","*","*","*","*","*","*","*","*","*","508"
"2120312","2120012","Regional School District 12","Shepaug Valley School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","ELA","N","45","*","*","*","*","26","57.8","13","28.9","39","86.7","567"
"2120312","2120012","Regional School District 12","Shepaug Valley School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Math","N","45","*","*","13","28.9","20","44.4","*","*","*","*","550"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","ELA","N","129","11","8.5","8","6.2","74","57.4","36","27.9","110","85.3","563"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","Math","N","129","11","8.5","49","38.0","54","41.9","15","11.6","69","53.5","534"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
