"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_2_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","Math","Y","295","290","98.3","290","43","14.8","101","34.8","104","35.9","42","14.5","146","50.3"
"0151711","0150011","Bridgeport School District","Park City Magnet School","ELA","Y","261","261","100.0","261","48","18.4","71","27.2","98","37.5","44","16.9","142","54.4"
"0151711","0150011","Bridgeport School District","Park City Magnet School","Math","Y","261","261","100.0","261","74","28.4","121","46.4","48","18.4","18","6.9","66","25.3"
"0152511","0150011","Bridgeport School District","Read School","ELA","Y","538","537","99.8","537","321","59.8","121","22.5","75","14.0","20","3.7","95","17.7"
"0152511","0150011","Bridgeport School District","Read School","Math","Y","539","538","99.8","538","372","69.1","122","22.7","32","5.9","12","2.2","44","8.2"
"0152611","0150011","Bridgeport School District","Roosevelt School","ELA","Y","328","326","99.4","326","248","76.1","51","15.6","19","5.8","8","2.5","27","8.3"
"0152611","0150011","Bridgeport School District","Roosevelt School","Math","Y","328","326","99.4","326","274","84.0","41","12.6","11","3.4","0","0.0","11","3.4"
"0153011","0150011","Bridgeport School District","Waltersville School","ELA","Y","305","304","99.7","303","175","57.8","84","27.7","35","11.6","9","3.0","44","14.5"
"0153011","0150011","Bridgeport School District","Waltersville School","Math","Y","305","302","99.0","301","223","74.1","66","21.9","*","*","*","*","12","4.0"
"0153611","0150011","Bridgeport School District","Winthrop School","ELA","Y","443","443","100.0","443","129","29.1","121","27.3","134","30.2","59","13.3","193","43.6"
"0153611","0150011","Bridgeport School District","Winthrop School","Math","Y","443","443","100.0","443","234","52.8","127","28.7","61","13.8","21","4.7","82","18.5"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","ELA","Y","304","302","99.3","302","120","39.7","87","28.8","72","23.8","23","7.6","95","31.5"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","ELA","N","395","395","100.0","395","47","11.9","93","23.5","177","44.8","78","19.7","255","64.6"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Math","Y","304","302","99.3","302","152","50.3","92","30.5","42","13.9","16","5.3","58","19.2"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","Math","N","395","395","100.0","395","78","19.7","133","33.7","100","25.3","84","21.3","184","46.6"
"0173411","0170011","Bristol School District","Chms Goal","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173411","0170011","Bristol School District","Chms Goal","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173411","0170011","Bristol School District","Chms Goal","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173411","0170011","Bristol School District","Chms Goal","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0170311","0170011","Bristol School District","Edgewood School","ELA","Y","57","57","100.0","57","24","42.1","13","22.8","16","28.1","*","*","*","*"
"0170311","0170011","Bristol School District","Edgewood School","ELA","N","118","117","99.2","117","*","*","19","16.2","29","24.8","*","*","*","*"
"0170311","0170011","Bristol School District","Edgewood School","Math","Y","57","57","100.0","57","19","33.3","25","43.9","8","14.0","*","*","*","*"
"0170311","0170011","Bristol School District","Edgewood School","Math","N","118","117","99.2","117","14","12.0","32","27.4","37","31.6","*","*","*","*"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","ELA","Y","105","104","99.0","104","29","27.9","30","28.8","32","30.8","13","12.5","45","43.3"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","ELA","N","73","73","100.0","73","13","17.8","13","17.8","19","26.0","28","38.4","47","64.4"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","Math","Y","105","104","99.0","104","30","28.8","42","40.4","22","21.2","10","9.6","32","30.8"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","Math","N","73","73","100.0","73","12","16.4","25","34.2","21","28.8","15","20.5","36","49.3"
"0170911","0170011","Bristol School District","Greene-Hills GOAL","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0170911","0170011","Bristol School District","Greene-Hills GOAL","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0170511","0170011","Bristol School District","Greene-Hills School","ELA","Y","312","312","100.0","312","100","32.1","83","26.6","97","31.1","32","10.3","129","41.3"
"0170511","0170011","Bristol School District","Greene-Hills School","ELA","N","268","268","100.0","268","49","18.3","63","23.5","97","36.2","59","22.0","156","58.2"
"0170511","0170011","Bristol School District","Greene-Hills School","Math","Y","313","313","100.0","313","126","40.3","103","32.9","52","16.6","32","10.2","84","26.8"
"0170511","0170011","Bristol School District","Greene-Hills School","Math","N","268","268","100.0","268","66","24.6","83","31.0","80","29.9","39","14.6","119","44.4"
"0172611","0170011","Bristol School District","Ivy Drive GOAL","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0172611","0170011","Bristol School District","Ivy Drive GOAL","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0171911","0170011","Bristol School District","Ivy Drive School","ELA","Y","74","74","100.0","74","30","40.5","17","23.0","15","20.3","12","16.2","27","36.5"
"0171911","0170011","Bristol School District","Ivy Drive School","ELA","N","129","129","100.0","129","12","9.3","20","15.5","30","23.3","67","51.9","97","75.2"
"0171911","0170011","Bristol School District","Ivy Drive School","Math","Y","74","74","100.0","74","28","37.8","20","27.0","15","20.3","11","14.9","26","35.1"
"0171911","0170011","Bristol School District","Ivy Drive School","Math","N","129","129","100.0","129","13","10.1","25","19.4","40","31.0","51","39.5","91","70.5"
"0171711","0170011","Bristol School District","Mountain View School","ELA","Y","74","74","100.0","74","17","23.0","20","27.0","23","31.1","14","18.9","37","50.0"
"0171711","0170011","Bristol School District","Mountain View School","ELA","N","105","105","100.0","105","15","14.3","22","21.0","35","33.3","33","31.4","68","64.8"
"0171711","0170011","Bristol School District","Mountain View School","Math","Y","75","74","98.7","74","20","27.0","31","41.9","*","*","*","*","23","31.1"
"0171711","0170011","Bristol School District","Mountain View School","Math","N","105","105","100.0","105","*","*","33","31.4","30","28.6","*","*","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0175211","0170011","Bristol School District","Northeast Middle School","ELA","Y","141","141","100.0","141","27","19.1","36","25.5","60","42.6","18","12.8","78","55.3"
"0175211","0170011","Bristol School District","Northeast Middle School","ELA","N","270","269","99.6","269","25","9.3","62","23.0","119","44.2","63","23.4","182","67.7"
"0175211","0170011","Bristol School District","Northeast Middle School","Math","Y","141","141","100.0","141","49","34.8","51","36.2","30","21.3","11","7.8","41","29.1"
"0175211","0170011","Bristol School District","Northeast Middle School","Math","N","270","269","99.6","269","37","13.8","94","34.9","81","30.1","57","21.2","138","51.3"
"0173111","0170011","Bristol School District","South Side GOAL","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0171111","0170011","Bristol School District","South Side School","ELA","Y","92","92","100.0","92","21","22.8","21","22.8","36","39.1","14","15.2","50","54.3"
"0171111","0170011","Bristol School District","South Side School","ELA","N","119","119","100.0","119","13","10.9","24","20.2","40","33.6","42","35.3","82","68.9"
"0171111","0170011","Bristol School District","South Side School","Math","Y","92","92","100.0","92","31","33.7","38","41.3","16","17.4","7","7.6","23","25.0"
"0171111","0170011","Bristol School District","South Side School","Math","N","119","119","100.0","119","21","17.6","27","22.7","45","37.8","26","21.8","71","59.7"
"0173211","0170011","Bristol School District","Stafford Autism","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173211","0170011","Bristol School District","Stafford Autism","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0171211","0170011","Bristol School District","Stafford School","ELA","Y","127","127","100.0","127","37","29.1","37","29.1","34","26.8","19","15.0","53","41.7"
"0171211","0170011","Bristol School District","Stafford School","ELA","N","98","97","99.0","97","14","14.4","15","15.5","31","32.0","37","38.1","68","70.1"
"0171211","0170011","Bristol School District","Stafford School","Math","Y","127","127","100.0","127","42","33.1","50","39.4","27","21.3","8","6.3","35","27.6"
"0171211","0170011","Bristol School District","Stafford School","Math","N","98","97","99.0","97","14","14.4","30","30.9","30","30.9","23","23.7","53","54.6"
"0172011","0170011","Bristol School District","West Bristol School","ELA","Y","368","367","99.7","367","120","32.7","108","29.4","102","27.8","37","10.1","139","37.9"
"0172011","0170011","Bristol School District","West Bristol School","ELA","N","255","251","98.4","251","25","10.0","48","19.1","107","42.6","71","28.3","178","70.9"
"0172011","0170011","Bristol School District","West Bristol School","Math","Y","368","367","99.7","367","151","41.1","142","38.7","62","16.9","12","3.3","74","20.2"
"0172011","0170011","Bristol School District","West Bristol School","Math","N","255","251","98.4","251","45","17.9","76","30.3","87","34.7","43","17.1","130","51.8"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","ELA","Y","29","28","96.6","28","9","32.1","6","21.4","6","21.4","7","25.0","13","46.4"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","ELA","N","382","365","95.5","365","43","11.8","69","18.9","102","27.9","151","41.4","253","69.3"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","Math","Y","29","28","96.6","28","*","*","9","32.1","9","32.1","*","*","*","*"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","Math","N","382","364","95.3","364","*","*","92","25.3","144","39.6","*","*","*","*"
"0185311","0180011","Brookfield School District","Whisconier Middle School","ELA","Y","64","60","93.8","60","13","21.7","14","23.3","22","36.7","11","18.3","33","55.0"
"0185311","0180011","Brookfield School District","Whisconier Middle School","ELA","N","791","741","93.7","741","69","9.3","152","20.5","285","38.5","235","31.7","520","70.2"
"0185311","0180011","Brookfield School District","Whisconier Middle School","Math","Y","64","60","93.8","60","16","26.7","19","31.7","14","23.3","11","18.3","25","41.7"
"0185311","0180011","Brookfield School District","Whisconier Middle School","Math","N","791","737","93.2","737","85","11.5","199","27.0","238","32.3","215","29.2","453","61.5"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","ELA","Y","53","53","100.0","53","18","34.0","13","24.5","10","18.9","12","22.6","22","41.5"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","ELA","N","93","93","100.0","93","10","10.8","12","12.9","19","20.4","52","55.9","71","76.3"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","Math","Y","53","53","100.0","53","12","22.6","29","54.7","*","*","*","*","12","22.6"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","Math","N","93","93","100.0","93","*","*","26","28.0","35","37.6","*","*","*","*"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","ELA","Y","110","107","97.3","107","15","14.0","33","30.8","43","40.2","16","15.0","59","55.1"
