"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"1625111","1620011","Winchester School District","Pearson Middle School","0","0","*","15","0","*","129","149"
"1620111","1620011","Winchester School District","WISE Academy","0","0","*","0","0","0","*","12"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","*","7","*","174","0","18","221","428"
"1638011","1630011","Windham School District","Early Headstart","0","0","0","*","0","0","*","24"
"1630111","1630011","Windham School District","Natchaug School","*","*","16","242","0","12","62","340"
"1630311","1630011","Windham School District","North Windham School","*","*","12","341","0","8","87","451"
"1630611","1630011","Windham School District","W. B. Sweeney School","0","*","15","197","*","12","53","280"
"1630511","1630011","Windham School District","Windham Center School","0","0","*","186","0","*","84","282"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","0","*","7","205","0","*","33","249"
"1636111","1630011","Windham School District","Windham High School","*","9","34","343","0","*","131","527"
"1635111","1630011","Windham School District","Windham Middle School","*","*","32","419","0","9","112","579"
"1650111","1650011","Windsor Locks School District","North Street School","0","37","*","64","*","46","254","437"
"1650611","1650011","Windsor Locks School District","Pine Meadow Academy","0","0","*","*","0","0","25","29"
"1650211","1650011","Windsor Locks School District","RISE Transition Academy","0","0","0","0","0","0","*","*"
"1650411","1650011","Windsor Locks School District","South Elementary School","0","29","35","49","*","*","239","375"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","*","38","47","36","0","*","325","457"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","0","*","43","38","0","*","238","355"
"1640111","1640011","Windsor School District","Clover Street School","0","7","133","46","0","10","57","253"
"1640811","1640011","Windsor School District","John F. Kennedy School","0","*","172","64","*","26","139","417"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","*","35","147","76","0","*","140","431"
"1640511","1640011","Windsor School District","Poquonock Elementary School","0","12","124","41","0","15","59","251"
"1645311","1640011","Windsor School District","Sage Park Middle School","0","29","304","122","*","*","185","671"
"1646111","1640011","Windsor School District","Windsor High School","*","44","565","160","0","*","304","1116"
"1660311","1660011","Wolcott School District","ABC Classroom","0","0","0","*","0","*","*","*"
"1660611","1660011","Wolcott School District","Alcott School","0","*","*","21","0","12","241","287"
"1660211","1660011","Wolcott School District","Frisbie School","0","6","8","21","0","7","279","321"
"1660411","1660011","Wolcott School District","Phoenix Program","0","0","0","*","0","0","*","*"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","0","11","16","28","0","20","563","638"
"1660511","1660011","Wolcott School District","Wakelee School","*","*","8","13","0","9","292","329"
"1666111","1660011","Wolcott School District","Wolcott High School","*","*","11","29","0","24","697","773"
"1670311","1670011","Woodbridge School District","Beecher Road School","*","108","32","41","*","18","590","796"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","105","*","24","0","24","853","1012"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","0","*","*","14","0","24","416","459"
"1695111","1690011","Woodstock School District","Woodstock Middle School","0","*","*","13","0","9","380","410"

