"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0171111","0170011","Bristol School District","South Side School","Math","238","237","99.6","237","72","30.4","72","30.4","66","27.8","27","11.4","93","39.2"
"0173211","0170011","Bristol School District","Stafford Autism","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0173211","0170011","Bristol School District","Stafford Autism","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0171211","0170011","Bristol School District","Stafford School","ELA","209","208","99.5","208","42","20.2","54","26.0","67","32.2","45","21.6","112","53.8"
"0171211","0170011","Bristol School District","Stafford School","Math","209","209","100.0","209","53","25.4","72","34.4","60","28.7","24","11.5","84","40.2"
"0172011","0170011","Bristol School District","West Bristol School","ELA","602","592","98.3","592","137","23.1","167","28.2","220","37.2","68","11.5","288","48.6"
"0172011","0170011","Bristol School District","West Bristol School","Math","603","598","99.2","598","194","32.4","228","38.1","131","21.9","45","7.5","176","29.4"
"0186111","0180011","Brookfield School District","Brookfield High School","ELA","216","186","86.1","181","67","37.0","40","22.1","47","26.0","27","14.9","74","40.9"
"0186111","0180011","Brookfield School District","Brookfield High School","Math","216","202","93.5","201","68","33.8","52","25.9","57","28.4","24","11.9","81","40.3"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","ELA","404","396","98.0","396","31","7.8","69","17.4","125","31.6","171","43.2","296","74.7"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","Math","404","395","97.8","395","31","7.8","85","21.5","165","41.8","114","28.9","279","70.6"
"0185311","0180011","Brookfield School District","Whisconier Middle School","ELA","888","855","96.3","852","64","7.5","153","18.0","368","43.2","267","31.3","635","74.5"
"0185311","0180011","Brookfield School District","Whisconier Middle School","Math","888","858","96.6","857","131","15.3","262","30.6","236","27.5","228","26.6","464","54.1"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","ELA","176","174","98.9","174","18","10.3","33","19.0","50","28.7","73","42.0","123","70.7"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","Math","176","175","99.4","175","29","16.6","60","34.3","54","30.9","32","18.3","86","49.1"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","ELA","365","361","98.9","361","36","10.0","86","23.8","154","42.7","85","23.5","239","66.2"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","Math","365","361","98.9","361","117","32.4","145","40.2","66","18.3","33","9.1","99","27.4"
"0210111","0210011","Canaan School District","Lee H. Kellogg School","ELA","53","52","98.1","52","*","*","14","26.9","22","42.3","*","*","*","*"
"0210111","0210011","Canaan School District","Lee H. Kellogg School","Math","53","53","100.0","53","9","17.0","18","34.0","20","37.7","6","11.3","26","49.1"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","ELA","87","86","98.9","86","16","18.6","23","26.7","20","23.3","27","31.4","47","54.7"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","Math","87","86","98.9","86","15","17.4","30","34.9","31","36.0","10","11.6","41","47.7"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","ELA","225","223","99.1","223","36","16.1","71","31.8","93","41.7","23","10.3","116","52.0"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","Math","225","223","99.1","223","72","32.3","74","33.2","51","22.9","26","11.7","77","34.5"
"0230411","0230011","Canton School District","Canton Academy","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0230411","0230011","Canton School District","Canton Academy","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0236111","0230011","Canton School District","Canton High School","ELA","98","98","100.0","98","*","*","*","*","38","38.8","45","45.9","83","84.7"
"0236111","0230011","Canton School District","Canton High School","Math","98","98","100.0","98","19","19.4","29","29.6","22","22.4","28","28.6","50","51.0"
"0230311","0230011","Canton School District","Canton Intermediate School","ELA","412","411","99.8","411","44","10.7","66","16.1","150","36.5","151","36.7","301","73.2"
"0230311","0230011","Canton School District","Canton Intermediate School","Math","411","409","99.5","409","62","15.2","139","34.0","109","26.7","99","24.2","208","50.9"
"0235111","0230011","Canton School District","Canton Middle School","ELA","273","271","99.3","271","25","9.2","50","18.5","112","41.3","84","31.0","196","72.3"
"0235111","0230011","Canton School District","Canton Middle School","Math","273","268","98.2","268","40","14.9","73","27.2","81","30.2","74","27.6","155","57.8"
"0230211","0230011","Canton School District","Cherry Brook Primary School","ELA","117","116","99.1","116","*","*","*","*","34","29.3","59","50.9","93","80.2"
"0230211","0230011","Canton School District","Cherry Brook Primary School","Math","117","116","99.1","116","8","6.9","13","11.2","51","44.0","44","37.9","95","81.9"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","ELA","375","371","98.9","370","63","17.0","94","25.4","120","32.4","93","25.1","213","57.6"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","Math","375","368","98.1","366","105","28.7","110","30.1","55","15.0","96","26.2","151","41.3"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","ELA","43","43","100.0","43","7","16.3","6","14.0","9","20.9","21","48.8","30","69.8"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","Math","43","43","100.0","43","9","20.9","8","18.6","16","37.2","10","23.3","26","60.5"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","ELA","13","9","*","8","*","*","*","*","*","*","*","*","*","*"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","Math","13","6","*","6","*","*","*","*","*","*","*","*","*","*"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","ELA","174","172","98.9","172","47","27.3","25","14.5","44","25.6","56","32.6","100","58.1"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","Math","174","172","98.9","172","48","27.9","46","26.7","37","21.5","41","23.8","78","45.3"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","ELA","104","76","73.1","76","16","21.1","19","25.0","24","31.6","17","22.4","41","53.9"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Math","104","66","63.5","66","48","72.7","11","16.7","*","*","*","*","7","10.6"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","ELA","313","310","99.0","310","69","22.3","86","27.7","112","36.1","43","13.9","155","50.0"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","Math","313","309","98.7","309","135","43.7","85","27.5","63","20.4","26","8.4","89","28.8"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","ELA","170","170","100.0","170","42","24.7","34","20.0","48","28.2","46","27.1","94","55.3"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","Math","170","169","99.4","169","54","32.0","48","28.4","32","18.9","35","20.7","67","39.6"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","ELA","22","13","59.1","12","*","*","*","*","*","*","*","*","*","*"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","Math","22","12","54.5","10","*","*","*","*","*","*","*","*","*","*"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","ELA","8","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","Math","8","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2416514","2410014","Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","ELA","275","261","94.9","261","99","37.9","62","23.8","79","30.3","21","8.0","100","38.3"
"2416514","2410014","Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Math","275","263","95.6","263","116","44.1","88","33.5","39","14.8","20","7.6","59","22.4"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","ELA","425","392","92.2","388","100","25.8","95","24.5","129","33.2","64","16.5","193","49.7"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Math","426","403","94.6","400","178","44.5","129","32.3","68","17.0","25","6.3","93","23.3"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","ELA","133","132","99.2","132","30","22.7","33","25.0","39","29.5","30","22.7","69","52.3"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","Math","133","132","99.2","132","42","31.8","48","36.4","24","18.2","18","13.6","42","31.8"
"2410514","2410014","Capitol Region Education Council","Museum Academy","ELA","123","116","94.3","116","26","22.4","33","28.4","39","33.6","18","15.5","57","49.1"
"2410514","2410014","Capitol Region Education Council","Museum Academy","Math","123","122","99.2","122","29","23.8","50","41.0","28","23.0","15","12.3","43","35.2"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","ELA","252","242","96.0","241","119","49.4","66","27.4","49","20.3","7","2.9","56","23.2"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","Math","252","236","93.7","232","153","65.9","55","23.7","*","*","*","*","24","10.3"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","ELA","142","142","100.0","142","44","31.0","33","23.2","35","24.6","30","21.1","65","45.8"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","Math","142","141","99.3","141","57","40.4","37","26.2","30","21.3","17","12.1","47","33.3"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419314","2410014","Capitol Region Education Council","River Street School","ELA","12","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419314","2410014","Capitol Region Education Council","River Street School","Math","12","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2411214","2410014","Capitol Region Education Council","Soundbridge @ Museum Academy","ELA","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2411214","2410014","Capitol Region Education Council","Soundbridge @ Museum Academy","Math","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2410914","2410014","Capitol Region Education Council","Soundbridge @ Silas Deane Middle School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2410914","2410014","Capitol Region Education Council","Soundbridge @ Silas Deane Middle School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2411014","2410014","Capitol Region Education Council","Soundbridge @ Wethersfield High School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2411014","2410014","Capitol Region Education Council","Soundbridge @ Wethersfield High School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2416714","2410014","Capitol Region Education Council","Two Rivers Magnet High School","ELA","80","78","97.5","77","15","19.5","29","37.7","22","28.6","11","14.3","33","42.9"
"2416714","2410014","Capitol Region Education Council","Two Rivers Magnet High School","Math","80","78","97.5","78","61","78.2","11","14.1","6","7.7","0","0.0","6","7.7"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","ELA","651","637","97.8","634","111","17.5","163","25.7","249","39.3","111","17.5","360","56.8"
