"school_code","district_code","district","school","no","yes","total"
"1566111","1560011","West Haven School District","West Haven High School","1410","117","1527"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","242","29","271"
"1546111","1540011","Westbrook School District","Westbrook High School","287","7","294"
"1545111","1540011","Westbrook School District","Westbrook Middle School","229","7","236"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","461","8","469"
"1576111","1570011","Weston School District","Weston High School","*","*","781"
"1570211","1570011","Weston School District","Weston Intermediate School","*","*","548"
"1575111","1570011","Weston School District","Weston Middle School","*","*","603"
"1585111","1580011","Westport School District","Bedford Middle School","*","*","853"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","*","410"
"1585311","1580011","Westport School District","Coleytown Middle School","*","*","548"
"1580411","1580011","Westport School District","Green's Farms School","448","7","455"
"1580511","1580011","Westport School District","King's Highway Elementary School","491","7","498"
"1580711","1580011","Westport School District","Long Lots School","553","7","560"
"1580811","1580011","Westport School District","Saugatuck Elementary School","*","*","518"
"1586111","1580011","Westport School District","Staples High School","1846","8","1854"
"1588011","1580011","Westport School District","Stepping Stones Preschool","54","0","54"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","311","42","353"
"1591011","1590011","Wethersfield School District","Charles Wright School","269","43","312"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","388","31","419"
"1591111","1590011","Wethersfield School District","Highcrest School","404","24","428"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","344","30","374"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","535","19","554"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1132","46","1178"
"1600111","1600011","Willington School District","Center School","*","*","229"
"1605111","1600011","Willington School District","Hall Memorial School","*","*","200"
"1615211","1610011","Wilton School District","Middlebrook School","*","*","1047"
"1610711","1610011","Wilton School District","Cider Mill School","*","*","978"
"1610511","1610011","Wilton School District","Miller-Driscoll School","850","13","863"
"1616111","1610011","Wilton School District","Wilton High School","*","*","1352"
"1610111","1610011","Wilton School District","Wilton-Westport Evening School","8","0","8"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","179","7","186"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","228","13","241"
"1625111","1620011","Winchester School District","Pearson Middle School","*","*","149"
"1620111","1620011","Winchester School District","WISE Academy","12","0","12"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","373","55","428"
"1638011","1630011","Windham School District","Early Headstart","24","0","24"
"1630111","1630011","Windham School District","Natchaug School","221","119","340"
"1630311","1630011","Windham School District","North Windham School","306","145","451"
"1630611","1630011","Windham School District","W. B. Sweeney School","184","96","280"
"1630511","1630011","Windham School District","Windham Center School","200","82","282"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","249","0","249"
"1636111","1630011","Windham School District","Windham High School","397","130","527"
"1635111","1630011","Windham School District","Windham Middle School","432","147","579"
"1650111","1650011","Windsor Locks School District","North Street School","399","38","437"
"1650611","1650011","Windsor Locks School District","Pine Meadow Academy","29","0","29"
"1650211","1650011","Windsor Locks School District","RISE Transition Academy","*","0","*"
"1650411","1650011","Windsor Locks School District","South Elementary School","358","17","375"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","447","10","457"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","346","9","355"
"1640111","1640011","Windsor School District","Clover Street School","240","13","253"
"1640811","1640011","Windsor School District","John F. Kennedy School","400","17","417"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","395","36","431"
"1640511","1640011","Windsor School District","Poquonock Elementary School","232","19","251"
"1645311","1640011","Windsor School District","Sage Park Middle School","652","19","671"
"1646111","1640011","Windsor School District","Windsor High School","1095","21","1116"
"1660311","1660011","Wolcott School District","ABC Classroom","*","0","*"
"1660611","1660011","Wolcott School District","Alcott School","278","9","287"
"1660211","1660011","Wolcott School District","Frisbie School","304","17","321"
"1660411","1660011","Wolcott School District","Phoenix Program","*","0","*"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","*","*","638"
"1660511","1660011","Wolcott School District","Wakelee School","311","18","329"
"1666111","1660011","Wolcott School District","Wolcott High School","767","6","773"
"1670311","1670011","Woodbridge School District","Beecher Road School","779","17","796"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","*","1012"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","*","*","459"
"1695111","1690011","Woodstock School District","Woodstock Middle School","410","0","410"

