"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","Math","659","657","99.7","656","373","56.9","152","23.2","81","12.3","50","7.6","131","20.0"
"1035511","1030011","Norwalk School District","Roton Middle School","ELA","477","477","100.0","477","125","26.2","124","26.0","134","28.1","94","19.7","228","47.8"
"1035511","1030011","Norwalk School District","Roton Middle School","Math","477","477","100.0","477","185","38.8","148","31.0","75","15.7","69","14.5","144","30.2"
"1031311","1030011","Norwalk School District","Rowayton School","ELA","202","200","99.0","199","27","13.6","28","14.1","52","26.1","92","46.2","144","72.4"
"1031311","1030011","Norwalk School District","Rowayton School","Math","202","199","98.5","198","23","11.6","54","27.3","52","26.3","69","34.8","121","61.1"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","ELA","250","250","100.0","250","77","30.8","69","27.6","52","20.8","52","20.8","104","41.6"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","Math","250","250","100.0","250","62","24.8","93","37.2","65","26.0","30","12.0","95","38.0"
"1031411","1030011","Norwalk School District","Tracey School","ELA","195","194","99.5","194","62","32.0","42","21.6","57","29.4","33","17.0","90","46.4"
"1031411","1030011","Norwalk School District","Tracey School","Math","195","193","99.0","193","63","32.6","61","31.6","45","23.3","24","12.4","69","35.8"
"1035411","1030011","Norwalk School District","West Rocks Middle School","ELA","670","666","99.4","665","205","30.8","187","28.1","201","30.2","72","10.8","273","41.1"
"1035411","1030011","Norwalk School District","West Rocks Middle School","Math","669","663","99.1","662","295","44.6","203","30.7","93","14.0","71","10.7","164","24.8"
"1032411","1030011","Norwalk School District","Wolfpit School","ELA","156","156","100.0","155","33","21.3","37","23.9","33","21.3","52","33.5","85","54.8"
"1032411","1030011","Norwalk School District","Wolfpit School","Math","156","156","100.0","156","46","29.5","41","26.3","36","23.1","33","21.2","69","44.2"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","ELA","162","161","99.4","161","66","41.0","40","24.8","36","22.4","19","11.8","55","34.2"
"1041411","1040011","Norwich School District","John B. Stanton Network School","Math","162","161","99.4","161","61","37.9","60","37.3","27","16.8","13","8.1","40","24.8"
"1045111","1040011","Norwich School District","Kelly Middle School","ELA","737","731","99.2","730","287","39.3","214","29.3","195","26.7","34","4.7","229","31.4"
"1045111","1040011","Norwich School District","Kelly Middle School","Math","736","730","99.2","728","378","51.9","231","31.7","86","11.8","33","4.5","119","16.3"
"1042011","1040011","Norwich School District","Moriarty Magnet School","ELA","212","210","99.1","210","97","46.2","44","21.0","44","21.0","25","11.9","69","32.9"
"1042011","1040011","Norwich School District","Moriarty Magnet School","Math","211","209","99.1","209","87","41.6","81","38.8","31","14.8","10","4.8","41","19.6"
"1040811","1040011","Norwich School District","Samuel Huntington School","ELA","174","172","98.9","172","47","27.3","36","20.9","44","25.6","45","26.2","89","51.7"
"1040811","1040011","Norwich School District","Samuel Huntington School","Math","174","172","98.9","172","42","24.4","58","33.7","35","20.3","37","21.5","72","41.9"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","ELA","340","340","100.0","340","149","43.8","82","24.1","81","23.8","28","8.2","109","32.1"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","Math","340","340","100.0","340","171","50.3","104","30.6","52","15.3","13","3.8","65","19.1"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","ELA","135","135","100.0","135","43","31.9","33","24.4","30","22.2","29","21.5","59","43.7"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","Math","135","135","100.0","135","44","32.6","53","39.3","26","19.3","12","8.9","38","28.1"
"1041911","1040011","Norwich School District","Uncas Network School","ELA","113","113","100.0","113","62","54.9","30","26.5","12","10.6","9","8.0","21","18.6"
"1041911","1040011","Norwich School District","Uncas Network School","Math","113","113","100.0","113","60","53.1","31","27.4","16","14.2","6","5.3","22","19.5"
"1041811","1040011","Norwich School District","Veterans' Memorial School","ELA","166","166","100.0","166","78","47.0","40","24.1","32","19.3","16","9.6","48","28.9"
"1041811","1040011","Norwich School District","Veterans' Memorial School","Math","165","165","100.0","165","76","46.1","56","33.9","21","12.7","12","7.3","33","20.0"
"1049211","1040011","Norwich School District","Virtual Learning Academy","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1049211","1040011","Norwich School District","Virtual Learning Academy","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","ELA","116","116","100.0","116","48","41.4","27","23.3","28","24.1","13","11.2","41","35.3"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","Math","116","116","100.0","116","61","52.6","31","26.7","*","*","*","*","24","20.7"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","ELA","216","215","99.5","215","42","19.5","53","24.7","78","36.3","42","19.5","120","55.8"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","Math","216","215","99.5","215","69","32.1","66","30.7","56","26.0","24","11.2","80","37.2"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","ELA","527","521","98.9","521","52","10.0","104","20.0","212","40.7","153","29.4","365","70.1"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","Math","527","520","98.7","520","69","13.3","174","33.5","140","26.9","137","26.3","277","53.3"
"1070511","1070011","Orange School District","Peck Place School","ELA","261","261","100.0","261","22","8.4","33","12.6","79","30.3","127","48.7","206","78.9"
"1070511","1070011","Orange School District","Peck Place School","Math","261","261","100.0","261","17","6.5","64","24.5","97","37.2","83","31.8","180","69.0"
"1070311","1070011","Orange School District","Race Brook School","ELA","264","261","98.9","261","24","9.2","45","17.2","90","34.5","102","39.1","192","73.6"
"1070311","1070011","Orange School District","Race Brook School","Math","264","260","98.5","260","21","8.1","63","24.2","97","37.3","79","30.4","176","67.7"
"1070411","1070011","Orange School District","Turkey Hill School","ELA","207","198","95.7","198","15","7.6","24","12.1","70","35.4","89","44.9","159","80.3"
"1070411","1070011","Orange School District","Turkey Hill School","Math","207","198","95.7","198","17","8.6","41","20.7","74","37.4","66","33.3","140","70.7"
"1080411","1080011","Oxford School District","Alternative Education","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1085111","1080011","Oxford School District","Great Oak School","ELA","485","476","98.1","476","55","11.6","117","24.6","212","44.5","92","19.3","304","63.9"
"1085111","1080011","Oxford School District","Great Oak School","Math","485","475","97.9","475","97","20.4","157","33.1","136","28.6","85","17.9","221","46.5"
"1080111","1080011","Oxford School District","Oxford Center School","ELA","474","470","99.2","470","61","13.0","105","22.3","135","28.7","169","36.0","304","64.7"
"1080111","1080011","Oxford School District","Oxford Center School","Math","474","469","98.9","469","58","12.4","129","27.5","159","33.9","123","26.2","282","60.1"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","ELA","348","346","99.4","346","114","32.9","94","27.2","99","28.6","39","11.3","138","39.9"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","Math","348","346","99.4","346","149","43.1","121","35.0","49","14.2","27","7.8","76","22.0"
"1090111","1090011","Plainfield School District","Moosup Elementary School","ELA","84","84","100.0","84","13","15.5","18","21.4","25","29.8","28","33.3","53","63.1"
"1090111","1090011","Plainfield School District","Moosup Elementary School","Math","84","84","100.0","84","18","21.4","24","28.6","24","28.6","18","21.4","42","50.0"
"1095111","1090011","Plainfield School District","Plainfield Central School","ELA","520","516","99.2","516","87","16.9","130","25.2","208","40.3","91","17.6","299","57.9"
"1095111","1090011","Plainfield School District","Plainfield Central School","Math","520","516","99.2","516","123","23.8","190","36.8","137","26.6","66","12.8","203","39.3"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","ELA","328","328","100.0","328","72","22.0","79","24.1","99","30.2","78","23.8","177","54.0"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","Math","328","328","100.0","328","68","20.7","131","39.9","91","27.7","38","11.6","129","39.3"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","ELA","87","87","100.0","87","13","14.9","21","24.1","25","28.7","28","32.2","53","60.9"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","Math","87","87","100.0","87","10","11.5","21","24.1","36","41.4","20","23.0","56","64.4"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","ELA","123","123","100.0","123","24","19.5","27","22.0","44","35.8","28","22.8","72","58.5"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","Math","123","123","100.0","123","24","19.5","39","31.7","43","35.0","17","13.8","60","48.8"
"1100211","1100011","Plainville School District","Linden Street School","ELA","198","198","100.0","198","40","20.2","40","20.2","69","34.8","49","24.7","118","59.6"
"1100211","1100011","Plainville School District","Linden Street School","Math","198","198","100.0","198","39","19.7","68","34.3","57","28.8","34","17.2","91","46.0"
"1100511","1100011","Plainville School District","Louis Toffolon School","ELA","180","180","100.0","180","33","18.3","32","17.8","57","31.7","58","32.2","115","63.9"
"1100511","1100011","Plainville School District","Louis Toffolon School","Math","180","179","99.4","179","24","13.4","48","26.8","58","32.4","49","27.4","107","59.8"
"1105211","1100011","Plainville School District","Middle School of Plainville","ELA","536","535","99.8","535","99","18.5","137","25.6","208","38.9","91","17.0","299","55.9"
"1105211","1100011","Plainville School District","Middle School of Plainville","Math","537","536","99.8","536","151","28.2","194","36.2","120","22.4","71","13.2","191","35.6"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","ELA","335","329","98.2","329","84","25.5","92","28.0","109","33.1","44","13.4","153","46.5"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","Math","335","329","98.2","329","103","31.3","100","30.4","76","23.1","50","15.2","126","38.3"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","ELA","165","165","100.0","165","40","24.2","29","17.6","60","36.4","36","21.8","96","58.2"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","Math","165","165","100.0","165","31","18.8","65","39.4","49","29.7","20","12.1","69","41.8"
