"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Special Education","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","ELA","N",790,771,97.6,771,"*","*",152,19.7,360,46.7,"*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","ELA","Y",114,112,98.2,112,63,56.3,35,31.3,"*","*","*","*",14,12.5
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Math","N",790,771,97.6,770,161,20.9,236,30.6,"*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Math","Y",114,112,98.2,112,80,71.4,28,25.0,"*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELA","N",121,120,99.2,120,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Math","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELA","N",141,141,100.0,141,"*","*",27,19.1,"*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELA","Y",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Math","N",141,141,100.0,141,"*","*",36,25.5,"*","*",44,31.2,"*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Math","Y",20,20,100.0,20,"*","*",7,35.0,"*","*",0,0.0,"*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","ELA","N",140,138,98.6,138,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Math","N",140,138,98.6,138,"*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Math","Y",15,15,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","ELA","N",513,513,100.0,513,153,29.8,158,30.8,"*","*","*","*","*","*"
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","ELA","Y",51,51,100.0,51,43,84.3,"*","*","*","*",0,0.0,"*","*"
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Math","N",513,512,99.8,512,214,41.8,143,27.9,108,21.1,47,9.2,155,30.3
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Math","Y",51,50,98.0,50,41,82.0,9,18.0,0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","ELA","N",53,39,73.6,35,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","ELA","Y",10,8,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Math","N",53,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Math","Y",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","ELA","N",279,276,98.9,276,143,51.8,78,28.3,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","ELA","Y",72,71,98.6,71,59,83.1,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Math","N",280,279,99.6,279,185,66.3,"*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Math","Y",72,71,98.6,71,68,95.8,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","ELA","N",202,188,93.1,188,96,51.1,"*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","ELA","Y",37,34,91.9,34,29,85.3,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Math","N",202,186,92.1,186,166,89.2,18,9.7,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Math","Y",38,35,92.1,35,35,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","ELA","N",147,147,100.0,147,69,46.9,"*","*","*","*",11,7.5,"*","*"
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","ELA","Y",23,22,95.7,22,19,86.4,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Math","N",146,146,100.0,146,100,68.5,"*","*",10,6.8,"*","*","*","*"
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Math","Y",22,21,95.5,21,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","ELA","N",198,196,99.0,196,49,25.0,64,32.7,61,31.1,22,11.2,83,42.3
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","ELA","Y",33,33,100.0,33,26,78.8,7,21.2,0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Math","N",198,198,100.0,198,98,49.5,"*","*",30,15.2,"*","*","*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Math","Y",33,33,100.0,33,31,93.9,"*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","ELA","N",657,629,95.7,629,302,48.0,197,31.3,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","ELA","Y",75,73,97.3,73,61,83.6,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Math","N",655,651,99.4,651,473,72.7,144,22.1,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Math","Y",75,73,97.3,73,65,89.0,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","ELA","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Math","Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","ELA","N",175,171,97.7,171,100,58.5,"*","*",11,6.4,"*","*","*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","ELA","Y",20,20,100.0,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Math","N",175,173,98.9,173,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","ELA","N",375,323,86.1,316,79,25.0,"*","*","*","*",27,8.5,"*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","ELA","Y",50,36,72.0,36,31,86.1,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Math","N",375,325,86.7,325,223,68.6,71,21.8,"*","*","*","*",31,9.5
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Math","Y",49,37,75.5,36,36,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","ELA","N",712,636,89.3,634,405,63.9,"*","*",65,10.3,"*","*","*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","ELA","Y",90,87,96.7,87,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Math","N",712,710,99.7,710,573,80.7,114,16.1,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Math","Y",90,87,96.7,87,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","ELA","N",214,213,99.5,213,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Math","N",214,213,99.5,213,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","ELA","N",382,377,98.7,377,235,62.3,"*","*",41,10.9,"*","*","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","ELA","Y",39,39,100.0,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Math","N",382,382,100.0,382,312,81.7,"*","*",11,2.9,"*","*","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Math","Y",39,39,100.0,39,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","ELA","N",185,185,100.0,185,89,48.1,"*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","ELA","Y",47,47,100.0,47,43,91.5,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Math","N",185,185,100.0,185,134,72.4,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Math","Y",47,47,100.0,46,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","ELA","N",445,442,99.3,441,243,55.1,"*","*","*","*",9,2.0,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","ELA","Y",68,67,98.5,67,62,92.5,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Math","N",446,442,99.1,442,303,68.6,"*","*",26,5.9,"*","*","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Math","Y",68,67,98.5,67,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","ELA","N",183,183,100.0,183,99,54.1,"*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","ELA","Y",27,27,100.0,27,22,81.5,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Math","N",183,183,100.0,183,128,69.9,44,24.0,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Math","Y",27,27,100.0,27,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","ELA","N",108,108,100.0,107,40,37.4,"*","*",25,23.4,"*","*","*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","ELA","Y",28,28,100.0,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Math","N",108,108,100.0,108,68,63.0,"*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Math","Y",28,28,100.0,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","ELA","N",416,404,97.1,404,173,42.8,138,34.2,78,19.3,15,3.7,93,23.0
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","ELA","Y",67,67,100.0,67,54,80.6,13,19.4,0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Math","N",416,413,99.3,413,269,65.1,"*","*",28,6.8,"*","*","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Math","Y",67,67,100.0,67,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","ELA","N",120,119,99.2,119,"*","*","*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Math","N",120,120,100.0,120,"*","*","*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","ELA","N",133,132,99.2,131,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Math","N",133,131,98.5,131,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","ELA","N",271,213,78.6,209,113,54.1,"*","*",31,14.8,"*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","ELA","Y",34,21,61.8,21,17,81.0,"*","*",0,0.0,"*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Math","N",269,203,75.5,202,185,91.6,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Math","Y",34,20,58.8,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","ELA","N",257,257,100.0,257,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Math","N",257,257,100.0,257,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","ELA","N",219,211,96.3,211,68,32.2,"*","*",48,22.7,"*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","ELA","Y",41,37,90.2,37,34,91.9,"*","*",0,0.0,"*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Math","N",220,213,96.8,213,132,62.0,"*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Math","Y",41,38,92.7,38,36,94.7,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","ELA","N",265,258,97.4,258,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Math","N",265,258,97.4,258,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","ELA","N",341,340,99.7,340,160,47.1,108,31.8,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","ELA","Y",63,63,100.0,62,51,82.3,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Math","N",341,340,99.7,340,206,60.6,95,27.9,"*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Math","Y",63,63,100.0,62,55,88.7,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","ELA","N",525,463,88.2,461,365,79.2,"*","*","*","*",0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","ELA","Y",87,87,100.0,87,83,95.4,"*","*","*","*",0,0.0,"*","*"
