school_code,district_code,district,school,pre_kindergarten,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,total,year
1060211,1060011,Old Saybrook School District,Kathleen E. Goodwin School,*,106,78,94,97,0,*,0,0,0,0,0,0,0,417,2014-15
1065211,1060011,Old Saybrook School District,Old Saybrook Middle School,0,0,0,0,0,90,105,108,120,108,0,0,0,0,531,2014-15
1066111,1060011,Old Saybrook School District,Old Saybrook Senior High School,0,0,0,0,0,0,0,0,0,0,118,95,131,122,466,2014-15
1070211,1070011,Orange School District,Mary L. Tracy School,33,135,0,0,0,0,0,0,0,0,0,0,0,0,168,2014-15
1070511,1070011,Orange School District,Peck Place School,0,0,41,61,60,59,73,55,0,0,0,0,0,0,349,2014-15
1070311,1070011,Orange School District,Race Brook School,0,0,50,60,56,60,76,67,0,0,0,0,0,0,369,2014-15
1070411,1070011,Orange School District,Turkey Hill School,0,0,36,46,55,46,50,60,0,0,0,0,0,0,293,2014-15
1080311,1080011,Oxford School District,Quaker Farms School,17,111,122,146,0,0,0,0,0,0,0,0,0,0,396,2014-15
1080111,1080011,Oxford School District,Oxford Center School,0,0,0,0,144,172,164,0,0,0,0,0,0,0,480,2014-15
1085111,1080011,Oxford School District,Great Oak School,0,0,0,0,0,0,0,164,172,181,0,0,0,0,517,2014-15
1086011,1080011,Oxford School District,Oxford High School,0,0,0,0,0,0,0,0,0,0,144,173,141,117,575,2014-15
1098011,1090011,Plainfield School District,Early Childhood Center,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2014-15
1090411,1090011,Plainfield School District,Shepard Hill Elementary School,81,69,102,81,77,0,0,0,0,0,0,0,0,0,410,2014-15
1090111,1090011,Plainfield School District,Moosup Elementary School,0,74,76,82,90,0,0,0,0,0,0,0,0,0,322,2014-15
1090311,1090011,Plainfield School District,Plainfield Memorial School,0,0,0,0,0,164,172,0,0,0,0,0,0,0,336,2014-15
1095111,1090011,Plainfield School District,Plainfield Central School,0,0,0,0,0,0,0,177,195,195,0,0,0,0,567,2014-15
1096111,1090011,Plainfield School District,Plainfield High School,0,0,0,0,0,0,0,0,0,0,163,167,179,174,683,2014-15
1100411,1100011,Plainville School District,Frank T. Wheeler School,40,45,51,39,46,40,47,0,0,0,0,0,0,0,308,2014-15
1100211,1100011,Plainville School District,Linden Street School,43,66,60,65,66,75,70,0,0,0,0,0,0,0,445,2014-15
1100511,1100011,Plainville School District,Louis Toffolon School,31,46,66,61,60,50,70,0,0,0,0,0,0,0,384,2014-15
1105211,1100011,Plainville School District,Middle School of Plainville,0,0,0,0,0,0,0,180,170,188,0,0,0,0,538,2014-15
1106111,1100011,Plainville School District,Plainville High School,0,0,0,0,0,0,0,0,0,0,169,181,196,169,715,2014-15
1110411,1110011,Plymouth School District,Harry S. Fisher Elementary School,43,56,63,47,70,49,39,0,0,0,0,0,0,0,367,2014-15
1110211,1110011,Plymouth School District,Plymouth Center School,26,41,49,46,55,52,73,0,0,0,0,0,0,0,342,2014-15
1115111,1110011,Plymouth School District,Eli Terry Jr. Middle School,0,0,0,0,0,0,0,114,116,126,0,0,0,0,356,2014-15
1116111,1110011,Plymouth School District,Terryville High School,0,0,0,0,0,0,0,0,0,0,133,118,103,109,463,2014-15
1117111,1110011,Plymouth School District,Plymouth Alternative High School,0,0,0,0,0,0,0,0,0,0,0,*,*,*,13,2014-15
1120111,1120011,Pomfret School District,Pomfret Community School,25,34,26,33,37,50,48,46,52,57,0,0,0,0,408,2014-15
1130211,1130011,Portland School District,Valley View School,24,90,89,110,0,0,0,0,0,0,0,0,0,0,313,2014-15
1130411,1130011,Portland School District,Gildersleeve School,0,0,0,0,91,102,0,0,0,0,0,0,0,0,193,2014-15
1130511,1130011,Portland School District,Brownstone Intermediate School,0,0,0,0,0,0,108,106,0,0,0,0,0,0,214,2014-15
1135111,1130011,Portland School District,Portland Middle School,0,0,0,0,0,0,0,0,113,126,0,0,0,0,239,2014-15
1136111,1130011,Portland School District,Portland High School,0,0,0,0,0,0,0,0,0,0,93,93,87,96,369,2014-15
1140411,1140011,Preston School District,Preston Veterans' Memorial School,18,33,41,51,40,39,39,0,0,0,0,0,0,0,261,2014-15
1145111,1140011,Preston School District,Preston Plains School,0,0,0,0,0,0,0,53,57,47,0,0,0,0,157,2014-15
1160311,1160011,Putnam School District,Putnam Elementary School,115,85,106,84,90,92,96,0,0,0,0,0,0,0,668,2014-15
1165111,1160011,Putnam School District,Putnam Middle School,0,0,0,0,0,0,0,95,87,113,0,0,0,0,295,2014-15
1166111,1160011,Putnam School District,Putnam High School,0,0,0,0,0,0,0,0,0,0,75,68,67,63,273,2014-15
1169011,1160011,Putnam School District,Helping Hands,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,2014-15
1170111,1170011,Redding School District,Redding Elementary School,57,63,85,96,84,103,0,0,0,0,0,0,0,0,488,2014-15
1175111,1170011,Redding School District,John Read Middle School,0,0,0,0,0,0,129,124,125,135,0,0,0,0,513,2014-15
2068112,2060012,Regional School District 06,Early Childhood Learning Center,57,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2014-15
2060112,2060012,Regional School District 06,Goshen Center School,0,22,15,22,18,26,21,26,0,0,0,0,0,0,150,2014-15
2060212,2060012,Regional School District 06,James Morris School,0,18,10,20,10,21,19,27,0,0,0,0,0,0,125,2014-15
2060312,2060012,Regional School District 06,Warren Elementary School,0,8,14,8,6,18,12,0,0,0,0,0,0,0,66,2014-15
2066112,2060012,Regional School District 06,Wamogo Regional High School,0,0,0,0,0,0,0,0,77,67,126,109,103,85,567,2014-15
2100312,2100012,Regional School District 10,Harwinton Consolidated School,20,57,78,87,85,90,0,0,0,0,0,0,0,0,417,2014-15
2100212,2100012,Regional School District 10,Lake Garda Elementary School,26,74,98,93,76,101,0,0,0,0,0,0,0,0,468,2014-15
2105112,2100012,Regional School District 10,Har-Bur Middle School,0,0,0,0,0,0,200,218,178,213,0,0,0,0,809,2014-15
2106112,2100012,Regional School District 10,Lewis S. Mills High School,0,0,0,0,0,0,0,0,0,0,205,186,196,191,778,2014-15
2120412,2120012,Regional School District 12,Washington Primary School,31,19,20,20,24,16,23,0,0,0,0,0,0,0,153,2014-15
2120212,2120012,Regional School District 12,Booth Free School,0,11,9,10,20,13,15,0,0,0,0,0,0,0,78,2014-15
2120112,2120012,Regional School District 12,The Burnham School,0,*,*,9,15,9,9,0,0,0,0,0,0,0,55,2014-15
2120312,2120012,Regional School District 12,Shepaug Valley School,0,0,0,0,0,0,0,59,62,73,65,53,76,73,461,2014-15
2130112,2130012,Regional School District 13,Frederick Brewster School,34,63,60,80,0,0,0,0,0,0,0,0,0,0,237,2014-15
2130512,2130012,Regional School District 13,John Lyman School,*,42,*,54,44,63,0,0,0,0,0,0,0,0,239,2014-15
2130212,2130012,Regional School District 13,Francis E. Korn School,0,0,0,0,68,73,0,0,0,0,0,0,0,0,141,2014-15
2130412,2130012,Regional School District 13,Middlefield Memorial School,0,0,0,0,0,0,127,166,0,0,0,0,0,0,293,2014-15
2135112,2130012,Regional School District 13,Frank Ward Strong School,0,0,0,0,0,0,0,0,161,177,0,0,0,0,338,2014-15
2136112,2130012,Regional School District 13,Coginchaug Regional High School,0,0,0,0,0,0,0,0,0,0,126,151,140,139,556,2014-15
2130312,2130012,Regional School District 13,Middlesex Transition Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,2014-15
2148012,2140012,Regional School District 14,Integrated Star Preschool Program,51,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2014-15
2140112,2140012,Regional School District 14,Bethlehem Elementary School,0,34,40,34,48,57,51,0,0,0,0,0,0,0,264,2014-15
2140212,2140012,Regional School District 14,Mitchell Elementary School,0,41,68,58,60,76,56,0,0,0,0,0,0,0,359,2014-15
2145112,2140012,Regional School District 14,Woodbury Middle School,0,0,0,0,0,0,0,116,108,140,0,0,0,0,364,2014-15
2146112,2140012,Regional School District 14,Nonnewaug High School,0,0,0,0,0,0,0,0,0,0,188,178,195,190,751,2014-15
2140312,2140012,Regional School District 14,Nonnewaug Chiefs Alternative Program,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,2014-15
2150412,2150012,Regional School District 15,Gainfield Elementary School,*,55,*,55,73,66,74,0,0,0,0,0,0,0,378,2014-15
2150712,2150012,Regional School District 15,Long Meadow Elementary School,48,75,77,77,84,79,81,0,0,0,0,0,0,0,521,2014-15
2150612,2150012,Regional School District 15,Middlebury Elementary School,0,48,51,56,51,71,71,0,0,0,0,0,0,0,348,2014-15
2150512,2150012,Regional School District 15,Pomperaug School,0,48,59,55,66,68,95,0,0,0,0,0,0,0,391,2014-15
2155212,2150012,Regional School District 15,Memorial Middle School,0,0,0,0,0,0,0,156,152,152,0,0,0,0,460,2014-15
2155112,2150012,Regional School District 15,Rochambeau Middle School,0,0,0,0,0,0,0,170,187,188,0,0,0,0,545,2014-15
2156212,2150012,Regional School District 15,Pomperaug Regional High School,0,0,0,0,0,0,0,0,0,0,313,315,290,286,1204,2014-15
2160312,2160012,Regional School District 16,Algonquin School,42,82,86,111,94,0,0,0,0,0,0,0,0,0,415,2014-15
2160112,2160012,Regional School District 16,Laurel Ledge School,22,67,55,66,71,61,78,0,0,0,0,0,0,0,420,2014-15
2160212,2160012,Regional School District 16,Community School,0,0,0,0,0,105,114,0,0,0,0,0,0,0,219,2014-15
2165112,2160012,Regional School District 16,Long River Middle School,0,0,0,0,0,0,0,182,204,184,0,0,0,0,570,2014-15
2166012,2160012,Regional School District 16,Woodland Regional High School,0,0,0,0,0,0,0,0,0,0,165,159,182,174,680,2014-15
2160412,2160012,Regional School District 16,WRHS Alternative Education Program,0,0,0,0,0,0,0,0,0,0,0,*,*,*,13,2014-15
2170212,2170012,Regional School District 17,Burr District Elementary School,38,48,56,50,48,59,0,0,0,0,0,0,0,0,299,2014-15
2170112,2170012,Regional School District 17,Haddam Elementary School,0,41,39,36,66,53,0,0,0,0,0,0,0,0,235,2014-15
2170312,2170012,Regional School District 17,Killingworth Elementary School,0,41,52,50,51,70,0,0,0,0,0,0,0,0,264,2014-15
2175112,2170012,Regional School District 17,Haddam-Killingworth Middle School,0,0,0,0,0,0,164,210,194,194,0,0,0,0,762,2014-15
2176112,2170012,Regional School District 17,Haddam-Killingworth High School,0,0,0,0,0,0,0,0,0,0,162,140,146,167,615,2014-15
2180312,2180012,Regional School District 18,Center School,49,0,0,0,0,0,77,0,0,0,0,0,0,0,126,2014-15
2180112,2180012,Regional School District 18,Lyme Consolidated School,0,37,25,35,38,40,40,0,0,0,0,0,0,0,215,2014-15
2180212,2180012,Regional School District 18,Mile Creek School,0,31,47,42,44,57,0,0,0,0,0,0,0,0,221,2014-15
2185112,2180012,Regional School District 18,Lyme-Old Lyme Middle School,0,0,0,0,0,0,0,105,126,121,0,0,0,0,352,2014-15
2186112,2180012,Regional School District 18,Lyme-Old Lyme High School,0,0,0,0,0,0,0,0,0,0,122,123,105,87,437,2014-15
1180811,1180011,Ridgefield School District,Barlow Mountain Elementary School,34,53,58,44,46,69,57,0,0,0,0,0,0,0,361,2014-15
1180311,1180011,Ridgefield School District,Ridgebury Elementary School,*,47,*,63,58,66,70,0,0,0,0,0,0,0,354,2014-15
1180511,1180011,Ridgefield School District,Scotland Elementary School,0,55,49,76,62,67,59,0,0,0,0,0,0,0,368,2014-15
1180611,1180011,Ridgefield School District,Branchville Elementary School,0,54,61,45,57,90,72,0,0,0,0,0,0,0,379,2014-15
1180411,1180011,Ridgefield School District,Farmingville Elementary School,0,36,58,63,60,60,68,0,0,0,0,0,0,0,345,2014-15
1180211,1180011,Ridgefield School District,Veterans Park Elementary School,0,40,55,47,59,55,74,0,0,0,0,0,0,0,330,2014-15
1185111,1180011,Ridgefield School District,East Ridge Middle School,0,0,0,0,0,0,0,264,236,260,0,0,0,0,760,2014-15
1185211,1180011,Ridgefield School District,Scotts Ridge Middle School,0,0,0,0,0,0,0,175,170,151,0,0,0,0,496,2014-15
1188011,1180011,Ridgefield School District,Alternative High School,0,0,0,0,0,0,0,0,0,0,*,*,*,9,14,2014-15
1186111,1180011,Ridgefield School District,Ridgefield High School,0,0,0,0,0,0,0,0,0,0,437,448,431,428,1744,2014-15
1189011,1180011,Ridgefield School District,Ridgefield 18-21 Transition Program,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,2014-15
1190511,1190011,Rocky Hill School District,West Hill School,51,110,103,96,120,102,79,0,0,0,0,0,0,0,661,2014-15
1190411,1190011,Rocky Hill School District,Myrtle H. Stevens School,0,86,94,85,66,88,64,0,0,0,0,0,0,0,483,2014-15
1195111,1190011,Rocky Hill School District,Albert D. Griswold Middle School,0,0,0,0,0,0,45,197,195,188,0,0,0,0,625,2014-15
1196111,1190011,Rocky Hill School District,Rocky Hill High School,0,0,0,0,0,0,0,0,0,0,168,173,172,184,697,2014-15
1190311,1190011,Rocky Hill School District,Pathways,0,0,0,0,0,0,0,0,0,0,0,*,*,*,6,2014-15
1190111,1190011,Rocky Hill School District,Alternative Learning Program,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2014-15
1210111,1210011,Salem School District,Salem Elementary School,16,37,37,41,42,54,33,42,37,53,0,0,0,0,392,2014-15
1220111,1220011,Salisbury School District,Salisbury Central School,16,35,27,29,21,22,46,20,28,25,0,0,0,0,269,2014-15
1220211,1220011,Salisbury School District,SELC,0,0,0,0,0,0,0,*,*,0,0,0,0,0,*,2014-15
1230111,1230011,Scotland School District,Scotland Elementary School,25,11,13,12,21,17,12,18,0,0,0,0,0,0,129,2014-15
1240211,1240011,Seymour School District,Chatfield-LoPresti School,25,74,94,87,69,100,84,0,0,0,0,0,0,0,533,2014-15
1240111,1240011,Seymour School District,Bungay School,0,79,80,91,74,85,93,0,0,0,0,0,0,0,502,2014-15
1245111,1240011,Seymour School District,Seymour Middle School,0,0,0,0,0,0,0,193,184,214,0,0,0,0,591,2014-15
1246111,1240011,Seymour School District,Seymour High School,0,0,0,0,0,0,0,0,0,0,163,172,172,141,648,2014-15
1250111,1250011,Sharon School District,Sharon Center School,6,25,11,17,11,18,18,17,14,26,0,0,0,0,163,2014-15
1250211,1250011,Sharon School District,TOTAL,0,*,*,*,*,*,0,*,0,*,0,0,0,0,14,2014-15
1260811,1260011,Shelton School District,Long Hill School,50,75,72,83,81,71,0,0,0,0,0,0,0,0,432,2014-15
1260911,1260011,Shelton School District,Mohegan School,0,53,63,43,70,64,0,0,0,0,0,0,0,0,293,2014-15
1261011,1260011,Shelton School District,Booth Hill School,0,69,53,64,59,78,0,0,0,0,0,0,0,0,323,2014-15
1260511,1260011,Shelton School District,Elizabeth Shelton School,0,81,99,93,90,108,0,0,0,0,0,0,0,0,471,2014-15
1260611,1260011,Shelton School District,Sunnyside School,0,45,33,39,53,59,0,0,0,0,0,0,0,0,229,2014-15
1261111,1260011,Shelton School District,Perry Hill Elementary School,0,0,0,0,0,0,352,397,0,0,0,0,0,0,749,2014-15
1265111,1260011,Shelton School District,Intermediate School,0,0,0,0,0,0,0,0,453,425,0,0,0,0,878,2014-15
1266111,1260011,Shelton School District,Shelton High School,0,0,0,0,0,0,0,0,0,0,350,411,405,384,1550,2014-15
1270111,1270011,Sherman School District,Sherman School,28,36,26,31,37,32,41,28,38,49,0,0,0,0,346,2014-15
2700113,2700013,Side By Side Charter School District,Side By Side Charter School,38,22,22,22,23,24,22,22,21,19,0,0,0,0,235,2014-15
1280111,1280011,Simsbury School District,Central School,24,56,40,72,42,57,54,59,0,0,0,0,0,0,404,2014-15
1280711,1280011,Simsbury School District,Squadron Line School,17,66,66,77,89,87,102,108,0,0,0,0,0,0,612,2014-15
1280611,1280011,Simsbury School District,Latimer Lane School,0,54,53,46,55,61,65,70,0,0,0,0,0,0,404,2014-15
1280311,1280011,Simsbury School District,Tariffville School,0,42,40,40,46,37,44,45,0,0,0,0,0,0,294,2014-15
1280411,1280011,Simsbury School District,Tootin' Hills School,0,41,45,57,57,47,67,58,0,0,0,0,0,0,372,2014-15
1285111,1280011,Simsbury School District,Henry James Memorial School,0,0,0,0,0,0,0,0,355,384,0,0,0,0,739,2014-15
1286111,1280011,Simsbury School District,Simsbury High School,0,0,0,0,0,0,0,0,0,0,339,376,361,374,1450,2014-15
1290411,1290011,Somers School District,Somers Elementary School,24,89,73,100,116,102,124,0,0,0,0,0,0,0,628,2014-15
1295111,1290011,Somers School District,Mabelle B. Avery Middle School,0,0,0,0,0,0,0,123,116,132,0,0,0,0,371,2014-15
1296111,1290011,Somers School District,Somers High School,0,0,0,0,0,0,0,0,0,0,125,108,119,122,474,2014-15
1320711,1320011,South Windsor School District,Eli Terry School,72,65,74,51,62,64,56,0,0,0,0,0,0,0,444,2014-15
1320111,1320011,South Windsor School District,Philip R. Smith School,*,*,54,48,64,76,64,0,0,0,0,0,0,0,344,2014-15
1320211,1320011,South Windsor School District,Pleasant Valley School,0,59,54,50,46,78,59,0,0,0,0,0,0,0,346,2014-15
1320611,1320011,South Windsor School District,Orchard Hill School,0,63,66,67,70,56,67,0,0,0,0,0,0,0,389,2014-15
1320411,1320011,South Windsor School District,Wapping Elementary School,0,43,59,55,47,43,56,0,0,0,0,0,0,0,303,2014-15
1325111,1320011,South Windsor School District,Timothy Edwards School,0,0,0,0,0,0,0,317,343,319,0,0,0,0,979,2014-15
1326211,1320011,South Windsor School District,South Windsor High School,0,0,0,0,0,0,0,0,0,0,367,332,323,342,1364,2014-15
1329011,1320011,South Windsor School District,Project Worth Young Adult Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2014-15
1311511,1310011,Southington School District,Derynoski Elementary School,*,*,95,107,90,126,105,0,0,0,0,0,0,0,611,2014-15
1310211,1310011,Southington School District,Hatton Elementary School,28,59,56,59,62,65,55,0,0,0,0,0,0,0,384,2014-15
1310311,1310011,Southington School District,Preschool/ABA-Hatton School,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2014-15
1311911,1310011,Southington School District,Preschool/ABA-South End School,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2014-15
1310711,1310011,Southington School District,South End Elementary School,11,43,34,39,40,40,49,0,0,0,0,0,0,0,256,2014-15
1311411,1310011,Southington School District,Urbin T. Kelley School,*,*,54,52,52,64,66,0,0,0,0,0,0,0,341,2014-15
1311311,1310011,Southington School District,Flanders Elementary School,0,47,55,44,55,47,45,0,0,0,0,0,0,0,293,2014-15
1311811,1310011,Southington School District,"Language Based Classroom, Multihandicapped",0,*,*,*,0,0,0,0,0,0,0,0,0,0,8,2014-15
1310611,1310011,Southington School District,Plantsville Elementary School,0,47,48,53,42,48,49,0,0,0,0,0,0,0,287,2014-15
1310811,1310011,Southington School District,Strong Elementary School,0,47,49,43,64,55,51,0,0,0,0,0,0,0,309,2014-15
1310911,1310011,Southington School District,Thalberg Elementary School,0,63,80,70,58,83,73,0,0,0,0,0,0,0,427,2014-15
1310411,1310011,Southington School District,Language Based Classroom at Hatton School,0,0,0,0,*,*,0,0,0,0,0,0,0,0,7,2014-15
1315311,1310011,Southington School District,John F. Kennedy Middle School,0,0,0,0,0,0,0,272,297,257,0,0,0,0,826,2014-15
1310511,1310011,Southington School District,EASE,0,0,0,0,0,0,0,6,*,*,0,0,0,0,10,2014-15
1315111,1310011,Southington School District,Joseph A. Depaolo Middle School,0,0,0,0,0,0,0,242,256,229,0,0,0,0,727,2014-15
1311611,1310011,Southington School District,Therapeutic Educational Alternative Model (TEAM),0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,2014-15
1311711,1310011,Southington School District,Achieve,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,2014-15
1310111,1310011,Southington School District,Alta,0,0,0,0,0,0,0,0,0,0,*,*,16,14,38,2014-15
1316211,1310011,Southington School District,Southington High School,0,0,0,0,0,0,0,0,0,0,549,492,478,493,2012,2014-15
1311211,1310011,Southington School District,Therapeutic Educational Setting (TEP),0,0,0,0,0,0,0,0,0,0,0,*,*,0,6,2014-15
1330111,1330011,Sprague School District,Sayles School,34,35,37,37,31,32,38,33,43,43,0,0,0,0,363,2014-15
1340311,1340011,Stafford School District,Staffordville School,49,52,61,0,0,0,0,0,0,0,0,0,0,0,162,2014-15
1340411,1340011,Stafford School District,West Stafford School,50,67,59,0,0,0,0,0,0,0,0,0,0,0,176,2014-15
1340611,1340011,Stafford School District,Stafford Elementary School,0,0,0,107,141,121,102,0,0,0,0,0,0,0,471,2014-15
1345211,1340011,Stafford School District,Stafford Middle School,0,0,0,0,0,0,0,117,121,116,0,0,0,0,354,2014-15
1346111,1340011,Stafford School District,Stafford High School,0,0,0,0,0,0,0,0,0,0,94,121,109,90,414,2014-15
