drg,district_code,district,type,amount,year,pct,state_pct,school_code
C,1210011,Salem School District,Instructional Staff and Services,4341701.0,2010-11,0.548052644448,0.555348246945,1210011
E,1220011,Salisbury School District,Instructional Staff and Services,3727812.0,2010-11,0.604743615845,0.555348246945,1220011
E,1230011,Scotland School District,Instructional Staff and Services,1523363.0,2010-11,0.601817664651,0.555348246945,1230011
F,1240011,Seymour School District,Instructional Staff and Services,16355311.0,2010-11,0.538664347945,0.555348246945,1240011
E,1250011,Sharon School District,Instructional Staff and Services,2550358.0,2010-11,0.575379860967,0.555348246945,1250011
D,1260011,Shelton School District,Instructional Staff and Services,37262057.0,2010-11,0.557240641046,0.555348246945,1260011
C,1270011,Sherman School District,Instructional Staff and Services,4368511.0,2010-11,0.657604042226,0.555348246945,1270011
,2700013,Side By Side Charter School District,Instructional Staff and Services,1513672.0,2010-11,0.588438449762,0.555348246945,2700013
B,1280011,Simsbury School District,Instructional Staff and Services,37784386.0,2010-11,0.584906570783,0.555348246945,1280011
C,1290011,Somers School District,Instructional Staff and Services,12550640.0,2010-11,0.602729644973,0.555348246945,1290011
B,1320011,South Windsor School District,Instructional Staff and Services,37079452.0,2010-11,0.556364144394,0.555348246945,1320011
D,1310011,Southington School District,Instructional Staff and Services,51511767.0,2010-11,0.608201024335,0.555348246945,1310011
F,1330011,Sprague School District,Instructional Staff and Services,3170863.0,2010-11,0.562805886945,0.555348246945,1330011
F,1340011,Stafford School District,Instructional Staff and Services,14686770.0,2010-11,0.553349394921,0.555348246945,1340011
,2820013,Stamford Academy District,Instructional Staff and Services,1383170.0,2010-11,0.411739473282,0.555348246945,2820013
H,1350011,Stamford School District,Instructional Staff and Services,143414649.0,2010-11,0.564456001132,0.555348246945,1350011
F,1360011,Sterling School District,Instructional Staff and Services,3712224.0,2010-11,0.499217263268,0.555348246945,1360011
D,1370011,Stonington School District,Instructional Staff and Services,18504495.0,2010-11,0.55663325663,0.555348246945,1370011
G,1380011,Stratford School District,Instructional Staff and Services,57032429.0,2010-11,0.567145372132,0.555348246945,1380011
C,1390011,Suffield School District,Instructional Staff and Services,19797933.0,2010-11,0.61975898375,0.555348246945,1390011
,2690013,The Bridge Academy District,Instructional Staff and Services,1921829.0,2010-11,0.655690773009,0.555348246945,2690013
E,1400011,Thomaston School District,Instructional Staff and Services,8750677.0,2010-11,0.568936173616,0.555348246945,1400011
F,1410011,Thompson School District,Instructional Staff and Services,8136351.0,2010-11,0.481011677154,0.555348246945,1410011
C,1420011,Tolland School District,Instructional Staff and Services,21450768.0,2010-11,0.595015645023,0.555348246945,1420011
G,1430011,Torrington School District,Instructional Staff and Services,39415779.0,2010-11,0.588864218782,0.555348246945,1430011
,2780013,Trailblazers Academy District,Instructional Staff and Services,1502437.0,2010-11,0.339327045037,0.555348246945,2780013
B,1440011,Trumbull School District,Instructional Staff and Services,53383511.0,2010-11,0.582860745481,0.555348246945,1440011
E,1450011,Union School District,Instructional Staff and Services,679069.0,2010-11,0.491168544104,0.555348246945,1450011
G,1460011,Vernon School District,Instructional Staff and Services,29029959.0,2010-11,0.552732949373,0.555348246945,1460011
F,1470011,Voluntown School District,Instructional Staff and Services,2603415.0,2010-11,0.505183858194,0.555348246945,1470011
D,1480011,Wallingford School District,Instructional Staff and Services,51136538.0,2010-11,0.547633328132,0.555348246945,1480011
I,1510011,Waterbury School District,Instructional Staff and Services,139967080.0,2010-11,0.531711644704,0.555348246945,1510011
D,1520011,Waterford School District,Instructional Staff and Services,25250287.0,2010-11,0.568848929589,0.555348246945,1520011
D,1530011,Watertown School District,Instructional Staff and Services,21020616.0,2010-11,0.563978720542,0.555348246945,1530011
B,1550011,West Hartford School District,Instructional Staff and Services,78624768.0,2010-11,0.571520260008,0.555348246945,1550011
H,1560011,West Haven School District,Instructional Staff and Services,50148184.0,2010-11,0.530534570969,0.555348246945,1560011
E,1540011,Westbrook School District,Instructional Staff and Services,8822688.0,2010-11,0.602814738088,0.555348246945,1540011
A,1570011,Weston School District,Instructional Staff and Services,25697664.0,2010-11,0.553982218012,0.555348246945,1570011
A,1580011,Westport School District,Instructional Staff and Services,57532719.0,2010-11,0.557028982873,0.555348246945,1580011
D,1590011,Wethersfield School District,Instructional Staff and Services,31120554.0,2010-11,0.579750261372,0.555348246945,1590011
E,1600011,Willington School District,Instructional Staff and Services,4882849.0,2010-11,0.603499391229,0.555348246945,1600011
A,1610011,Wilton School District,Instructional Staff and Services,41844713.0,2010-11,0.589616886033,0.555348246945,1610011
G,1620011,Winchester School District,Instructional Staff and Services,7632187.0,2010-11,0.516679217765,0.555348246945,1620011
I,1630011,Windham School District,Instructional Staff and Services,32348498.0,2010-11,0.615723541873,0.555348246945,1630011
F,1650011,Windsor Locks School District,Instructional Staff and Services,16858719.0,2010-11,0.569095195459,0.555348246945,1650011
D,1640011,Windsor School District,Instructional Staff and Services,33037947.0,2010-11,0.514236976587,0.555348246945,1640011
F,1660011,Wolcott School District,Instructional Staff and Services,21065606.0,2010-11,0.620516912687,0.555348246945,1660011
B,1670011,Woodbridge School District,Instructional Staff and Services,7868991.0,2010-11,0.656441960379,0.555348246945,1670011
E,1690011,Woodstock School District,Instructional Staff and Services,6630936.0,2010-11,0.604274267892,0.555348246945,1690011
,2880013,Achievement First Hartford Academy Inc. District,Instructional Supplies and Equipment,572368.0,2010-11,0.080443334453,0.017742228321,2880013
,2790013,Amistad Academy District,Instructional Supplies and Equipment,664047.0,2010-11,0.0584448349292,0.017742228321,2790013
C,0010011,Andover School District,Instructional Supplies and Equipment,107496.0,2010-11,0.02475631966,0.017742228321,0010011
H,0020011,Ansonia School District,Instructional Supplies and Equipment,1031329.0,2010-11,0.0327146765338,0.017742228321,0020011
E,0030011,Ashford School District,Instructional Supplies and Equipment,154631.0,2010-11,0.0215260346678,0.017742228321,0030011
B,0040011,Avon School District,Instructional Supplies and Equipment,777325.0,2010-11,0.0169910349763,0.017742228321,0040011
C,0050011,Barkhamsted School District,Instructional Supplies and Equipment,52197.0,2010-11,0.0134209154105,0.017742228321,0050011
D,0070011,Berlin School District,Instructional Supplies and Equipment,1113711.0,2010-11,0.0262956109359,0.017742228321,0070011
C,0080011,Bethany School District,Instructional Supplies and Equipment,192584.0,2010-11,0.0282441240082,0.017742228321,0080011
D,0090011,Bethel School District,Instructional Supplies and Equipment,595123.0,2010-11,0.0139954557799,0.017742228321,0090011
G,0110011,Bloomfield School District,Instructional Supplies and Equipment,1157768.0,2010-11,0.0267094429442,0.017742228321,0110011
C,0120011,Bolton School District,Instructional Supplies and Equipment,207494.0,2010-11,0.0160216745937,0.017742228321,0120011
,2950013,Booker T. Washington Academy District,Instructional Supplies and Equipment,,2010-11,,0.017742228321,2950013
E,0130011,Bozrah School District,Instructional Supplies and Equipment,118791.0,2010-11,0.0283815079033,0.017742228321,0130011
D,0140011,Branford School District,Instructional Supplies and Equipment,1335321.0,2010-11,0.0262269602194,0.017742228321,0140011
,2900013,Brass City Charter School District,Instructional Supplies and Equipment,,2010-11,,0.017742228321,2900013
,2850013,Bridgeport Achievement First District,Instructional Supplies and Equipment,472954.0,2010-11,0.0852200232837,0.017742228321,2850013
I,0150011,Bridgeport School District,Instructional Supplies and Equipment,4052950.0,2010-11,0.0139961950462,0.017742228321,0150011
G,0170011,Bristol School District,Instructional Supplies and Equipment,1461476.0,2010-11,0.0131524659429,0.017742228321,0170011
B,0180011,Brookfield School District,Instructional Supplies and Equipment,431179.0,2010-11,0.0113971335342,0.017742228321,0180011
E,0190011,Brooklyn School District,Instructional Supplies and Equipment,165252.0,2010-11,0.013406962969,0.017742228321,0190011
E,0210011,Canaan School District,Instructional Supplies and Equipment,46300.0,2010-11,0.0214707809568,0.017742228321,0210011
F,0220011,Canterbury School District,Instructional Supplies and Equipment,221308.0,2010-11,0.0245388678067,0.017742228321,0220011
C,0230011,Canton School District,Instructional Supplies and Equipment,436675.0,2010-11,0.018348980443,0.017742228321,0230011
E,0240011,Chaplin School District,Instructional Supplies and Equipment,80779.0,2010-11,0.0238934289003,0.017742228321,0240011
,,Charter School for Young Children on Asylum Hill District,Instructional Supplies and Equipment,156690.0,2010-11,0.0485832746287,0.017742228321,
B,0250011,Cheshire School District,Instructional Supplies and Equipment,1183900.0,2010-11,0.0188958316009,0.017742228321,0250011
E,0260011,Chester School District,Instructional Supplies and Equipment,63948.0,2010-11,0.0146100235435,0.017742228321,0260011
D,0270011,Clinton School District,Instructional Supplies and Equipment,1232185.0,2010-11,0.0395759266748,0.017742228321,0270011
D,0280011,Colchester School District,Instructional Supplies and Equipment,538580.0,2010-11,0.0142063375438,0.017742228321,0280011
E,0290011,Colebrook School District,Instructional Supplies and Equipment,10263.0,2010-11,0.00542464797666,0.017742228321,0290011
C,0300011,Columbia School District,Instructional Supplies and Equipment,254014.0,2010-11,0.0280230641377,0.017742228321,0300011
,2680013,Common Ground High School District,Instructional Supplies and Equipment,152009.0,2010-11,0.0660017958373,0.017742228321,2680013
C,0310011,Cornwall School District,Instructional Supplies and Equipment,84674.0,2010-11,0.0285991245373,0.017742228321,0310011
E,0320011,Coventry School District,Instructional Supplies and Equipment,409210.0,2010-11,0.0156696615846,0.017742228321,0320011
D,0330011,Cromwell School District,Instructional Supplies and Equipment,501466.0,2010-11,0.0179186711599,0.017742228321,0330011
H,0340011,Danbury School District,Instructional Supplies and Equipment,3447232.0,2010-11,0.0267309209842,0.017742228321,0340011
A,0350011,Darien School District,Instructional Supplies and Equipment,1198704.0,2010-11,0.0154363881471,0.017742228321,0350011
E,0360011,Deep River School District,Instructional Supplies and Equipment,56903.0,2010-11,0.0104063568698,0.017742228321,0360011
H,0370011,Derby School District,Instructional Supplies and Equipment,238189.0,2010-11,0.0118938339907,0.017742228321,0370011
D,0400011,East Granby School District,Instructional Supplies and Equipment,452397.0,2010-11,0.0319338961143,0.017742228321,0400011
E,0410011,East Haddam School District,Instructional Supplies and Equipment,587396.0,2010-11,0.0300743826364,0.017742228321,0410011
D,0420011,East Hampton School District,Instructional Supplies and Equipment,535669.0,2010-11,0.0191217370867,0.017742228321,0420011
H,0430011,East Hartford School District,Instructional Supplies and Equipment,1959812.0,2010-11,0.0191111217944,0.017742228321,0430011
G,0440011,East Haven School District,Instructional Supplies and Equipment,397526.0,2010-11,0.00783406629122,0.017742228321,0440011
D,0450011,East Lyme School District,Instructional Supplies and Equipment,389036.0,2010-11,0.00937321023488,0.017742228321,0450011
F,0470011,East Windsor School District,Instructional Supplies and Equipment,500467.0,2010-11,0.0233653407475,0.017742228321,0470011
E,0390011,Eastford School District,Instructional Supplies and Equipment,66844.0,2010-11,0.0223151705703,0.017742228321,0390011
A,0460011,Easton School District,Instructional Supplies and Equipment,183586.0,2010-11,0.01179480511,0.017742228321,0460011
C,0480011,Ellington School District,Instructional Supplies and Equipment,411695.0,2010-11,0.013370604332,0.017742228321,0480011
,2890013,Elm City College Preparatory School District,Instructional Supplies and Equipment,568436.0,2010-11,0.0725221118469,0.017742228321,2890013
,2910013,Elm City Montessori School District,Instructional Supplies and Equipment,,2010-11,,0.017742228321,2910013
F,0490011,Enfield School District,Instructional Supplies and Equipment,1125894.0,2010-11,0.0149642371566,0.017742228321,0490011
C,0500011,Essex School District,Instructional Supplies and Equipment,160648.0,2010-11,0.0216857100123,0.017742228321,0500011
,2720013,Explorations District,Instructional Supplies and Equipment,12783.0,2010-11,0.0113683154563,0.017742228321,2720013
B,0510011,Fairfield School District,Instructional Supplies and Equipment,2128695.0,2010-11,0.0139775447626,0.017742228321,0510011
B,0520011,Farmington School District,Instructional Supplies and Equipment,759668.0,2010-11,0.0134864740785,0.017742228321,0520011
E,0530011,Franklin School District,Instructional Supplies and Equipment,4604.0,2010-11,0.00151229776631,0.017742228321,0530011
B,0540011,Glastonbury School District,Instructional Supplies and Equipment,1828645.0,2010-11,0.0198448993135,0.017742228321,0540011
B,0560011,Granby School District,Instructional Supplies and Equipment,1077659.0,2010-11,0.0379445449851,0.017742228321,0560011
,2940013,Great Oaks Charter School District,Instructional Supplies and Equipment,,2010-11,,0.017742228321,2940013
B,0570011,Greenwich School District,Instructional Supplies and Equipment,3169743.0,2010-11,0.0192289851206,0.017742228321,0570011
F,0580011,Griswold School District,Instructional Supplies and Equipment,399161.0,2010-11,0.014586179049,0.017742228321,0580011
G,0590011,Groton School District,Instructional Supplies and Equipment,1739867.0,2010-11,0.0226048605309,0.017742228321,0590011
B,0600011,Guilford School District,Instructional Supplies and Equipment,882637.0,2010-11,0.0169049440522,0.017742228321,0600011
G,0620011,Hamden School District,Instructional Supplies and Equipment,829643.0,2010-11,0.00762277832359,0.017742228321,0620011
E,0630011,Hampton School District,Instructional Supplies and Equipment,42061.0,2010-11,0.0173425610387,0.017742228321,0630011
I,0640011,Hartford School District,Instructional Supplies and Equipment,12843318.0,2010-11,0.0329457757971,0.017742228321,0640011
E,0650011,Hartland School District,Instructional Supplies and Equipment,62477.0,2010-11,0.0181623832238,0.017742228321,0650011
C,0670011,Hebron School District,Instructional Supplies and Equipment,185195.0,2010-11,0.0148723755913,0.017742228321,0670011
,2860013,Highville Charter School District,Instructional Supplies and Equipment,59575.0,2010-11,0.0183706759915,0.017742228321,2860013
,2640013,Integrated Day Charter School District,Instructional Supplies and Equipment,42238.0,2010-11,0.0128731061253,0.017742228321,2640013
,2650013,Interdistrict School for Arts and Comm District,Instructional Supplies and Equipment,34321.0,2010-11,0.0156170227869,0.017742228321,2650013
,2610013,Jumoke Academy District,Instructional Supplies and Equipment,112532.0,2010-11,0.0239481403119,0.017742228321,2610013
E,0680011,Kent School District,Instructional Supplies and Equipment,135075.0,2010-11,0.0278095351036,0.017742228321,0680011
G,0690011,Killingly School District,Instructional Supplies and Equipment,614022.0,2010-11,0.0157920397649,0.017742228321,0690011
E,0710011,Lebanon School District,Instructional Supplies and Equipment,398336.0,2010-11,0.0211554179902,0.017742228321,0710011
D,0720011,Ledyard School District,Instructional Supplies and Equipment,924021.0,2010-11,0.0268915231958,0.017742228321,0720011
E,0730011,Lisbon School District,Instructional Supplies and Equipment,266103.0,2010-11,0.0332500861856,0.017742228321,0730011
E,0740011,Litchfield School District,Instructional Supplies and Equipment,246679.0,2010-11,0.0143137955537,0.017742228321,0740011
B,0760011,Madison School District,Instructional Supplies and Equipment,1290135.0,2010-11,0.0258792227915,0.017742228321,0760011
G,0770011,Manchester School District,Instructional Supplies and Equipment,2294864.0,2010-11,0.021635607438,0.017742228321,0770011
C,0780011,Mansfield School District,Instructional Supplies and Equipment,518051.0,2010-11,0.0238464549957,0.017742228321,0780011
C,0790011,Marlborough School District,Instructional Supplies and Equipment,94734.0,2010-11,0.0131495372247,0.017742228321,0790011
H,0800011,Meriden School District,Instructional Supplies and Equipment,814620.0,2010-11,0.00692922316809,0.017742228321,0800011
G,0830011,Middletown School District,Instructional Supplies and Equipment,786134.0,2010-11,0.0103431889008,0.017742228321,0830011
D,0840011,Milford School District,Instructional Supplies and Equipment,2652206.0,2010-11,0.0248414271569,0.017742228321,0840011
B,0850011,Monroe School District,Instructional Supplies and Equipment,1165888.0,2010-11,0.0216897115946,0.017742228321,0850011
F,0860011,Montville School District,Instructional Supplies and Equipment,1318817.0,2010-11,0.0348081940938,0.017742228321,0860011
G,0880011,Naugatuck School District,Instructional Supplies and Equipment,658217.0,2010-11,0.0102291983698,0.017742228321,0880011
,,"New Beginnings Inc., Family Academy District",Instructional Supplies and Equipment,125599.0,2010-11,0.0322251488501,0.017742228321,
I,0890011,New Britain School District,Instructional Supplies and Equipment,3303445.0,2010-11,0.0228252869143,0.017742228321,0890011
A,0900011,New Canaan School District,Instructional Supplies and Equipment,798138.0,2010-11,0.0106429017359,0.017742228321,0900011
B,0910011,New Fairfield School District,Instructional Supplies and Equipment,917386.0,2010-11,0.0243823314223,0.017742228321,0910011
C,0920011,New Hartford School District,Instructional Supplies and Equipment,73697.0,2010-11,0.00876465954928,0.017742228321,0920011
I,0930011,New Haven School District,Instructional Supplies and Equipment,5221588.0,2010-11,0.0151553246427,0.017742228321,0930011
I,0950011,New London School District,Instructional Supplies and Equipment,970021.0,2010-11,0.0194976285467,0.017742228321,0950011
D,0960011,New Milford School District,Instructional Supplies and Equipment,1657920.0,2010-11,0.0267983471896,0.017742228321,0960011
D,0940011,Newington School District,Instructional Supplies and Equipment,1797034.0,2010-11,0.0276174461931,0.017742228321,0940011
B,0970011,Newtown School District,Instructional Supplies and Equipment,1123613.0,2010-11,0.0158479482279,0.017742228321,0970011
E,0980011,Norfolk School District,Instructional Supplies and Equipment,24578.0,2010-11,0.00948602627048,0.017742228321,0980011
E,0990011,North Branford School District,Instructional Supplies and Equipment,587358.0,2010-11,0.0192468497496,0.017742228321,0990011
F,1000011,North Canaan School District,Instructional Supplies and Equipment,133490.0,2010-11,0.0245307206434,0.017742228321,1000011
D,1010011,North Haven School District,Instructional Supplies and Equipment,654398.0,2010-11,0.013904887432,0.017742228321,1010011
E,1020011,North Stonington School District,Instructional Supplies and Equipment,528371.0,2010-11,0.0427322653185,0.017742228321,1020011
H,1030011,Norwalk School District,Instructional Supplies and Equipment,1845498.0,2010-11,0.0104759706659,0.017742228321,1030011
H,1040011,Norwich School District,Instructional Supplies and Equipment,360840.0,2010-11,0.00617346333603,0.017742228321,1040011
,2630013,Odyssey Community School District,Instructional Supplies and Equipment,40763.0,2010-11,0.0218861039911,0.017742228321,2630013
D,1060011,Old Saybrook School District,Instructional Supplies and Equipment,254812.0,2010-11,0.0113319633036,0.017742228321,1060011
B,1070011,Orange School District,Instructional Supplies and Equipment,268143.0,2010-11,0.0142389223443,0.017742228321,1070011
C,1080011,Oxford School District,Instructional Supplies and Equipment,615351.0,2010-11,0.0222952073407,0.017742228321,1080011
,2830013,Park City Prep Charter School District,Instructional Supplies and Equipment,193120.0,2010-11,0.0777761936866,0.017742228321,2830013
,2930013,Path Academy District,Instructional Supplies and Equipment,,2010-11,,0.017742228321,2930013
G,1090011,Plainfield School District,Instructional Supplies and Equipment,429298.0,2010-11,0.0118393681758,0.017742228321,1090011
F,1100011,Plainville School District,Instructional Supplies and Equipment,692053.0,2010-11,0.0197233504647,0.017742228321,1100011
F,1110011,Plymouth School District,Instructional Supplies and Equipment,681909.0,2010-11,0.027768637971,0.017742228321,1110011
C,1120011,Pomfret School District,Instructional Supplies and Equipment,133948.0,2010-11,0.0170188068565,0.017742228321,1120011
E,1130011,Portland School District,Instructional Supplies and Equipment,298262.0,2010-11,0.0157519271371,0.017742228321,1130011
E,1140011,Preston School District,Instructional Supplies and Equipment,139827.0,2010-11,0.0155637947846,0.017742228321,1140011
G,1160011,Putnam School District,Instructional Supplies and Equipment,378090.0,2010-11,0.020412482339,0.017742228321,1160011
A,1170011,Redding School District,Instructional Supplies and Equipment,298337.0,2010-11,0.0140285905117,0.017742228321,1170011
E,2010012,Regional School District 01,Instructional Supplies and Equipment,234846.0,2010-11,0.02225493052,0.017742228321,2010012
C,2040012,Regional School District 04,Instructional Supplies and Equipment,227430.0,2010-11,0.0144255387409,0.017742228321,2040012
B,2050012,Regional School District 05,Instructional Supplies and Equipment,519533.0,2010-11,0.0141499518551,0.017742228321,2050012
E,2060012,Regional School District 06,Instructional Supplies and Equipment,212952.0,2010-11,0.0129666985792,0.017742228321,2060012
C,2070012,Regional School District 07,Instructional Supplies and Equipment,394495.0,2010-11,0.0228280195068,0.017742228321,2070012
C,2080012,Regional School District 08,Instructional Supplies and Equipment,146085.0,2010-11,0.00643678620784,0.017742228321,2080012
A,2090012,Regional School District 09,Instructional Supplies and Equipment,397756.0,2010-11,0.0204608164172,0.017742228321,2090012
C,2100012,Regional School District 10,Instructional Supplies and Equipment,598876.0,2010-11,0.0179496898197,0.017742228321,2100012
F,2110012,Regional School District 11,Instructional Supplies and Equipment,143921.0,2010-11,0.0221645012845,0.017742228321,2110012
C,2120012,Regional School District 12,Instructional Supplies and Equipment,519026.0,2010-11,0.0253942777865,0.017742228321,2120012
C,2130012,Regional School District 13,Instructional Supplies and Equipment,396614.0,2010-11,0.0123078926339,0.017742228321,2130012
C,2140012,Regional School District 14,Instructional Supplies and Equipment,585691.0,2010-11,0.0195849649094,0.017742228321,2140012
B,2150012,Regional School District 15,Instructional Supplies and Equipment,651502.0,2010-11,0.0107105387399,0.017742228321,2150012
E,2160012,Regional School District 16,Instructional Supplies and Equipment,589002.0,2010-11,0.0164095223383,0.017742228321,2160012
C,2170012,Regional School District 17,Instructional Supplies and Equipment,665173.0,2010-11,0.0184041473543,0.017742228321,2170012
C,2180012,Regional School District 18,Instructional Supplies and Equipment,479430.0,2010-11,0.0177522305815,0.017742228321,2180012
C,2190012,Regional School District 19,Instructional Supplies and Equipment,257306.0,2010-11,0.01318773349,0.017742228321,2190012
A,1180011,Ridgefield School District,Instructional Supplies and Equipment,1096343.0,2010-11,0.0133848835226,0.017742228321,1180011
D,1190011,Rocky Hill School District,Instructional Supplies and Equipment,594057.0,2010-11,0.0173244155955,0.017742228321,1190011
C,1210011,Salem School District,Instructional Supplies and Equipment,278143.0,2010-11,0.0351099734147,0.017742228321,1210011
E,1220011,Salisbury School District,Instructional Supplies and Equipment,85818.0,2010-11,0.0139218092609,0.017742228321,1220011
E,1230011,Scotland School District,Instructional Supplies and Equipment,73619.0,2010-11,0.0290838195846,0.017742228321,1230011
F,1240011,Seymour School District,Instructional Supplies and Equipment,519037.0,2010-11,0.0170945527826,0.017742228321,1240011
E,1250011,Sharon School District,Instructional Supplies and Equipment,89708.0,2010-11,0.0202387965014,0.017742228321,1250011
D,1260011,Shelton School District,Instructional Supplies and Equipment,1509921.0,2010-11,0.0225803246978,0.017742228321,1260011
C,1270011,Sherman School District,Instructional Supplies and Equipment,153055.0,2010-11,0.0230397924334,0.017742228321,1270011
,2700013,Side By Side Charter School District,Instructional Supplies and Equipment,25017.0,2010-11,0.00972533329394,0.017742228321,2700013
B,1280011,Simsbury School District,Instructional Supplies and Equipment,1149421.0,2010-11,0.0177931671431,0.017742228321,1280011
C,1290011,Somers School District,Instructional Supplies and Equipment,370413.0,2010-11,0.0177886463147,0.017742228321,1290011
B,1320011,South Windsor School District,Instructional Supplies and Equipment,1555106.0,2010-11,0.0233338189338,0.017742228321,1320011
D,1310011,Southington School District,Instructional Supplies and Equipment,1783891.0,2010-11,0.0210624561472,0.017742228321,1310011
F,1330011,Sprague School District,Instructional Supplies and Equipment,202004.0,2010-11,0.0358542896323,0.017742228321,1330011
F,1340011,Stafford School District,Instructional Supplies and Equipment,395636.0,2010-11,0.0149062687854,0.017742228321,1340011
,2820013,Stamford Academy District,Instructional Supplies and Equipment,83996.0,2010-11,0.0250037730704,0.017742228321,2820013
H,1350011,Stamford School District,Instructional Supplies and Equipment,4542448.0,2010-11,0.0178783133474,0.017742228321,1350011
F,1360011,Sterling School District,Instructional Supplies and Equipment,114627.0,2010-11,0.0154149580512,0.017742228321,1360011
D,1370011,Stonington School District,Instructional Supplies and Equipment,345772.0,2010-11,0.0104011589839,0.017742228321,1370011
G,1380011,Stratford School District,Instructional Supplies and Equipment,1477984.0,2010-11,0.0146974589787,0.017742228321,1380011
C,1390011,Suffield School District,Instructional Supplies and Equipment,623711.0,2010-11,0.0195247905685,0.017742228321,1390011
,2690013,The Bridge Academy District,Instructional Supplies and Equipment,142941.0,2010-11,0.0487686962705,0.017742228321,2690013
E,1400011,Thomaston School District,Instructional Supplies and Equipment,283730.0,2010-11,0.0184470596435,0.017742228321,1400011
F,1410011,Thompson School District,Instructional Supplies and Equipment,221517.0,2010-11,0.0130958292837,0.017742228321,1410011
C,1420011,Tolland School District,Instructional Supplies and Equipment,344811.0,2010-11,0.00956459645528,0.017742228321,1420011
G,1430011,Torrington School District,Instructional Supplies and Equipment,738813.0,2010-11,0.0110377252742,0.017742228321,1430011
