"Student Counts by School and Grade"
"All Districts, All Schools"
"2014-15"

"",,,,"Grade",,,,,,,,,,,,,,
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,437,448,431,428,1744
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",51,110,103,96,120,102,79,0,0,0,0,0,0,0,661
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",0,86,94,85,66,88,64,0,0,0,0,0,0,0,483
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,45,197,195,188,0,0,0,0,625
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,168,173,172,184,697
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",6
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""",0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",16,37,37,41,42,54,33,42,37,53,0,0,0,0,392
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",16,35,27,29,21,22,46,20,28,25,0,0,0,0,269
"Salisbury School District","=""1220011""","SELC","=""1220211""",0,0,0,0,0,0,0,"*","*",0,0,0,0,0,"*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",25,11,13,12,21,17,12,18,0,0,0,0,0,0,129
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",25,74,94,87,69,100,84,0,0,0,0,0,0,0,533
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,79,80,91,74,85,93,0,0,0,0,0,0,0,502
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,193,184,214,0,0,0,0,591
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,163,172,172,141,648
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",6,25,11,17,11,18,18,17,14,26,0,0,0,0,163
"Sharon School District","=""1250011""","TOTAL","=""1250211""",0,"*","*","*","*","*",0,"*",0,"*",0,0,0,0,14
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",50,75,72,83,81,71,0,0,0,0,0,0,0,0,432
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,53,63,43,70,64,0,0,0,0,0,0,0,0,293
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",0,69,53,64,59,78,0,0,0,0,0,0,0,0,323
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",0,81,99,93,90,108,0,0,0,0,0,0,0,0,471
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",0,45,33,39,53,59,0,0,0,0,0,0,0,0,229
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",0,0,0,0,0,0,352,397,0,0,0,0,0,0,749
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,453,425,0,0,0,0,878
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,350,411,405,384,1550
"Sherman School District","=""1270011""","Sherman School","=""1270111""",28,36,26,31,37,32,41,28,38,49,0,0,0,0,346
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",38,22,22,22,23,24,22,22,21,19,0,0,0,0,235
"Simsbury School District","=""1280011""","Central School","=""1280111""",24,56,40,72,42,57,54,59,0,0,0,0,0,0,404
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",17,66,66,77,89,87,102,108,0,0,0,0,0,0,612
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,54,53,46,55,61,65,70,0,0,0,0,0,0,404
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,42,40,40,46,37,44,45,0,0,0,0,0,0,294
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",0,41,45,57,57,47,67,58,0,0,0,0,0,0,372
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,355,384,0,0,0,0,739
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,339,376,361,374,1450
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",24,89,73,100,116,102,124,0,0,0,0,0,0,0,628
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,123,116,132,0,0,0,0,371
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,125,108,119,122,474
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",72,65,74,51,62,64,56,0,0,0,0,0,0,0,444
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*","*",54,48,64,76,64,0,0,0,0,0,0,0,344
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,59,54,50,46,78,59,0,0,0,0,0,0,0,346
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",0,63,66,67,70,56,67,0,0,0,0,0,0,0,389
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,43,59,55,47,43,56,0,0,0,0,0,0,0,303
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,317,343,319,0,0,0,0,979
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,367,332,323,342,1364
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","*","*",95,107,90,126,105,0,0,0,0,0,0,0,611
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",28,59,56,59,62,65,55,0,0,0,0,0,0,0,384
"Southington School District","=""1310011""","Preschool/ABA-Hatton School","=""1310311""",33,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"Southington School District","=""1310011""","Preschool/ABA-South End School","=""1311911""",10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",11,43,34,39,40,40,49,0,0,0,0,0,0,0,256
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*","*",54,52,52,64,66,0,0,0,0,0,0,0,341
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,47,55,44,55,47,45,0,0,0,0,0,0,0,293
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""",0,"*","*","*",0,0,0,0,0,0,0,0,0,0,8
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,47,48,53,42,48,49,0,0,0,0,0,0,0,287
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,47,49,43,64,55,51,0,0,0,0,0,0,0,309
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,63,80,70,58,83,73,0,0,0,0,0,0,0,427
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""",0,0,0,0,"*","*",0,0,0,0,0,0,0,0,7
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,272,297,257,0,0,0,0,826
"Southington School District","=""1310011""","EASE","=""1310511""",0,0,0,0,0,0,0,6,"*","*",0,0,0,0,10
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,242,256,229,0,0,0,0,727
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,"*"
"Southington School District","=""1310011""","Achieve","=""1311711""",0,0,0,0,0,0,0,0,0,0,"*",0,0,0,"*"
"Southington School District","=""1310011""","Alta","=""1310111""",0,0,0,0,0,0,0,0,0,0,"*","*",16,14,38
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,549,492,478,493,2012
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",0,0,0,0,0,0,0,0,0,0,0,"*","*",0,6
"Sprague School District","=""1330011""","Sayles School","=""1330111""",34,35,37,37,31,32,38,33,43,43,0,0,0,0,363
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",49,52,61,0,0,0,0,0,0,0,0,0,0,0,162
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",50,67,59,0,0,0,0,0,0,0,0,0,0,0,176
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,107,141,121,102,0,0,0,0,0,0,0,471
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,117,121,116,0,0,0,0,354
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,94,121,109,90,414
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",0,0,0,0,0,0,0,0,0,0,"*","*","*",0,"*"
"Stamford School District","=""1350011""","Apples PreK","=""1350111""",120,0,0,0,0,0,0,0,0,0,0,0,0,0,120
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",11,123,122,99,94,102,75,0,0,0,0,0,0,0,626
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",35,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",13,96,106,118,91,107,84,0,0,0,0,0,0,0,615
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","*",128,133,110,139,99,"*",0,0,0,0,0,0,0,672
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,112,108,131,112,112,111,0,0,0,0,0,0,0,686
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,147,96,113,99,102,99,0,0,0,0,0,0,0,656
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,97,120,107,116,88,75,0,0,0,0,0,0,0,603
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,123,107,96,80,72,74,0,0,0,0,0,0,0,552
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,131,95,120,124,99,87,0,0,0,0,0,0,0,656
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,93,88,87,93,93,82,90,92,83,0,0,0,0,801
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,106,125,131,127,110,83,0,0,0,0,0,0,0,682
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,146,114,123,107,105,115,0,0,0,0,0,0,0,710
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,147,112,126,109,120,100,0,0,0,0,0,0,0,714
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,41,224,261,225,0,0,0,0,751
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,80,196,204,192,0,0,0,0,672
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,208,199,209,0,0,0,0,616
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,167,192,173,0,0,0,0,532
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,210,189,211,0,0,0,0,610
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",0,0,0,0,0,0,0,0,"*","*",9,32,23,30,96
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,443,452,449,446,1790
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,178,180,175,160,693
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,585,532,474,497,2088
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""",0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",33,30,47,42,40,52,48,64,54,51,0,0,0,0,461
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""",19,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""",19,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",0,79,71,86,87,91,0,0,0,0,0,0,0,0,414
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,67,63,73,0,0,0,0,0,0,0,0,0,0,203
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,77,58,0,0,0,0,0,0,0,0,135
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,91,111,103,91,0,0,0,0,396
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,62,64,75,97,0,0,0,0,298
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,182,192,195,191,760
"Stonington School District","=""1370011""","Community Classroom","=""1370811""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",40,41,42,39,43,36,30,31,0,0,0,0,0,0,302
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",113,65,82,87,89,83,83,90,0,0,0,0,0,0,692
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",39,0,0,0,78,99,107,107,0,0,0,0,0,0,430
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""",0,"*",0,0,0,0,0,0,0,0,0,0,0,0,"*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,80,79,86,73,78,69,69,0,0,0,0,0,0,534
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,57,67,71,88,62,82,89,0,0,0,0,0,0,516
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""",0,"*","*","*",0,0,0,0,0,0,0,0,0,0,"*"
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,60,74,77,0,0,0,0,0,0,0,0,0,0,211
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,36,39,42,39,33,41,40,0,0,0,0,0,0,270
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,59,65,62,66,70,61,69,0,0,0,0,0,0,452
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,53,48,47,65,43,54,60,0,0,0,0,0,0,370
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""",0,0,"*",0,"*",0,0,"*",0,0,0,0,0,0,8
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",0,0,0,0,"*","*","*","*",0,0,0,0,0,0,10
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,261,251,0,0,0,0,512
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,281,285,0,0,0,0,566
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,"*"
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""",0,0,0,0,0,0,0,0,0,"*",0,0,0,0,"*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",0,0,0,0,0,0,0,0,0,0,7,15,11,12,45
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,272,247,299,242,1060
"Stratford School District","=""1380011""","High School Sails","=""1380711""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",7
"Stratford School District","=""1380011""","Intensive Need Classroom","=""1381711""",0,0,0,0,0,0,0,0,0,0,"*",0,"*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,242,246,247,234,969
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",0,0,0,0,0,0,0,0,0,0,0,"*","*",0,"*"
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",68,141,138,144,0,0,0,0,0,0,0,0,0,0,491
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,0,166,143,192,0,0,0,0,0,0,0,501
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,175,183,216,0,0,0,0,574
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,211,194,210,207,822
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",33,59,50,63,60,0,0,0,0,0,0,0,0,0,265
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,74,73,99,0,0,0,0,0,0,246
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,65,87,57,63,56,64,392
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",33,71,69,83,78,81,0,0,0,0,0,0,0,0,415
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,87,79,75,96,0,0,0,0,337
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,71,50,69,61,251
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",37,176,170,177,0,0,0,0,0,0,0,0,0,0,560
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,188,187,202,0,0,0,0,0,0,0,577
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,0,225,237,217,0,0,0,0,679
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,0,0,0,0,0,0,0,0,217,208,206,197,828
"Tolland School District","=""1420011""","TALC","=""1420311""",0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""",20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","*",76,87,89,72,"*",80,0,0,0,0,0,0,0,478
"Torrington School District","=""1430011""","Vogel-Wetmore/Outreach PreK","=""1431911""",7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"Torrington School District","=""1430011""","East School","=""1430111""",0,63,47,66,57,59,69,0,0,0,0,0,0,0,361
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,53,64,69,54,70,63,0,0,0,0,0,0,0,373
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,55,60,55,55,42,62,0,0,0,0,0,0,0,329
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,85,104,99,105,131,91,0,0,0,0,0,0,0,615
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,0,0,0,0,0,320,336,356,0,0,0,0,1012
"Torrington School District","=""1430011""","Torrington Expulsion Program","=""1431411""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",12
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,0,0,0,0,0,0,0,0,0,285,222,254,242,1003
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",224,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,66,73,83,74,95,91,0,0,0,0,0,0,0,482
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,67,77,83,71,77,97,0,0,0,0,0,0,0,472
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,75,97,80,108,92,112,0,0,0,0,0,0,0,564
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,51,62,68,63,63,86,0,0,0,0,0,0,0,393
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,68,80,76,94,90,91,0,0,0,0,0,0,0,499
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,60,70,64,66,64,60,0,0,0,0,0,0,0,384
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,0,0,0,0,0,266,241,253,0,0,0,0,760
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,0,0,0,0,0,272,224,284,0,0,0,0,780
"Trumbull School District","=""1440011""","REACH","=""1440511""",0,0,0,0,0,0,0,0,"*",0,"*","*","*","*",11
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",8
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,0,0,0,0,0,0,0,0,556,504,529,534,2123
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*",7,8,8,"*",9,8,16,12,10,0,0,0,0,80
"Vernon School District","=""1460011""","Center Road School","=""1461411""",39,75,61,68,87,80,84,0,0,0,0,0,0,0,494
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",23,34,37,32,42,33,37,0,0,0,0,0,0,0,238
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",43,47,51,47,46,38,45,0,0,0,0,0,0,0,317
"Vernon School District","=""1460011""","Northeast School","=""1460311""",48,55,42,52,40,37,45,0,0,0,0,0,0,0,319
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",29,60,50,43,48,52,64,0,0,0,0,0,0,0,346
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",0,0,0,"*","*","*","*","*","*",0,0,0,0,0,10
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,0,0,0,0,0,0,219,214,219,0,0,0,0,652
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,0,0,0,0,0,0,0,0,0,276,223,155,218,872
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",31,31,27,27,29,36,28,32,34,38,0,0,0,0,313
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",106,67,87,95,0,0,0,0,0,0,0,0,0,0,355
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",31,102,121,116,0,0,0,0,0,0,0,0,0,0,370
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",16,95,100,120,0,0,0,0,0,0,0,0,0,0,331
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,91,105,92,0,0,0,0,0,0,0,0,0,0,288
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,0,0,0,"*",0,"*",0,0,0,0,0,0,0,6
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,0,0,74,92,121,0,0,0,0,0,0,0,287
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,0,0,0,114,122,134,0,0,0,0,0,0,0,370
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,104,117,113,0,0,0,0,0,0,0,334
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,98,118,124,0,0,0,0,0,0,0,340
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,0,0,0,0,0,"*",0,"*","*","*","*","*",15
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",0,0,0,0,0,0,0,233,242,220,0,0,0,0,695
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,0,0,0,0,0,0,214,237,251,0,0,0,0,702
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",0,0,0,0,0,0,0,0,0,0,"*","*",10,"*",21
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,0,0,0,0,0,0,0,0,0,272,265,291,262,1090
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,0,0,0,0,0,0,0,0,0,191,215,240,210,856
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",15,123,105,93,85,65,75,0,0,0,0,0,0,0,561
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",14,101,88,73,78,73,84,0,0,0,0,0,0,0,511
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",32,54,48,70,47,77,55,51,53,0,0,0,0,0,487
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",13,100,101,87,78,68,81,0,0,0,0,0,0,0,528
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",32,45,48,53,50,55,56,43,41,41,0,0,0,0,464
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","*",82,89,84,92,"*",84,0,0,0,0,0,0,0,513
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",35,60,49,47,46,55,55,56,53,50,0,0,0,0,506
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*",135,135,147,"*",138,140,0,0,0,0,0,0,0,817
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","*",98,79,84,88,"*",72,0,0,0,0,0,0,0,476
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",72,80,89,90,88,87,86,0,0,0,0,0,0,0,592
"Waterbury School District","=""1510011""","Reed School","=""1513411""",27,51,46,49,50,59,42,47,32,26,0,0,0,0,429
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",71,89,84,88,88,96,96,0,0,0,0,0,0,0,612
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",201,0,0,0,0,0,0,0,0,0,0,0,0,0,201
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",32,91,75,75,72,64,52,0,0,0,0,0,0,0,461
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",12,69,73,80,71,79,71,0,0,0,0,0,0,0,455
"Waterbury School District","=""1510011""","Washington School","=""1512311""",13,60,54,61,50,47,55,0,0,0,0,0,0,0,340
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",12,0,0,0,0,0,0,0,0,0,241,216,0,0,469
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",16,73,71,51,50,49,56,0,0,0,0,0,0,0,366
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",55,98,78,54,50,57,54,0,0,0,0,0,0,0,446
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,93,89,102,101,98,89,0,0,0,0,0,0,0,572
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,113,114,99,93,77,107,0,0,0,0,0,0,0,603
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,39,46,49,44,51,50,0,0,0,0,0,0,0,279
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,"*","*","*","*","*","*","*",11,9,13,14,12,76
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",0,0,0,0,0,0,0,345,324,352,0,0,0,0,1021
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,0,0,0,0,0,0,8,15,40,17,43,28,28,179
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",0,0,0,0,0,0,0,412,382,365,0,0,0,0,1159
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,0,0,0,0,0,0,339,323,354,0,0,0,0,1016
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,0,0,0,0,0,0,110,110,110,0,0,0,0,330
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,0,0,0,0,0,0,0,0,0,286,291,355,355,1287
