"Student Counts by School and Grade"
"All Districts, All Schools"
"2012-13"

"",,,,"Grade",,,,,,,,,,,,,,
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",15,57,63,67,73,56,81,0,0,0,0,0,0,0,412
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",27,0,0,0,0,0,0,240,214,218,0,0,0,0,699
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",75,70,75,62,68,62,51,0,0,0,0,0,0,0,463
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",92,44,49,41,36,37,40,0,0,0,0,0,0,0,339
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",14,50,55,56,55,51,63,0,0,0,0,0,0,0,344
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",46,47,31,41,27,43,43,0,0,0,0,0,0,0,278
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",0,70,64,79,58,95,80,0,0,0,0,0,0,0,446
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,47,49,41,49,57,34,0,0,0,0,0,0,0,277
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,0,"*","*",7,"*","*",0,0,0,0,0,0,16
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,153,143,155,0,0,0,0,451
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,"*","*","*","*",10,11,36
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",0,0,0,0,0,0,0,0,0,0,"*",0,"*",11,14
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",57,83,84,89,102,0,0,0,0,0,0,0,0,0,415
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,104,126,100,121,102,0,0,0,0,553
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,"*",131,"*",136,133,527
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",21,154,0,0,0,0,0,0,0,0,0,0,0,0,175
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,59,58,73,54,68,68,0,0,0,0,0,0,380
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,52,59,70,64,73,58,0,0,0,0,0,0,376
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,48,46,50,59,49,64,0,0,0,0,0,0,316
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",23,135,140,172,0,0,0,0,0,0,0,0,0,0,470
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,169,169,169,0,0,0,0,0,0,0,507
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,179,165,185,0,0,0,0,529
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,146,117,173,153,589
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",18,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*",87,92,"*",97,0,0,0,0,0,0,0,0,0,358
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",49,90,91,85,88,0,0,0,0,0,0,0,0,0,403
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,188,198,0,0,0,0,0,0,0,386
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,203,188,196,0,0,0,0,587
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,193,166,194,187,740
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,40,47,38,46,53,43,0,0,0,0,0,0,0,267
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",0,62,62,78,68,70,70,0,0,0,0,0,0,0,410
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,54,60,48,68,59,64,0,0,0,0,0,0,0,353
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,192,156,190,0,0,0,0,538
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,212,171,170,188,741
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",29,49,63,45,43,57,48,0,0,0,0,0,0,0,334
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",29,43,54,49,65,57,63,0,0,0,0,0,0,0,360
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,125,145,152,0,0,0,0,422
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,121,110,142,117,490
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",22,29,35,49,49,61,54,58,51,64,0,0,0,0,472
"Portland School District","=""1130011""","Valley View School","=""1130211""",21,104,89,102,0,0,0,0,0,0,0,0,0,0,316
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,102,109,0,0,0,0,0,0,0,0,211
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,117,127,0,0,0,0,0,0,244
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,117,113,0,0,0,0,230
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,84,95,109,86,374
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",15,47,36,34,34,50,55,0,0,0,0,0,0,0,271
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,42,52,41,0,0,0,0,135
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",118,89,92,89,98,95,84,0,0,0,0,0,0,0,665
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,109,95,95,0,0,0,0,299
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,67,76,78,73,294
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",62,92,77,99,127,122,0,0,0,0,0,0,0,0,579
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,121,142,134,156,0,0,0,0,553
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""",41,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,24,15,27,26,36,36,27,0,0,0,0,0,0,191
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,18,13,22,18,26,29,32,0,0,0,0,0,0,158
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,"*","*",20,15,0,15,14,0,0,0,0,0,0,78
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,85,68,116,102,96,94,561
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",21,81,86,90,87,99,0,0,0,0,0,0,0,0,464
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",14,87,76,96,114,121,0,0,0,0,0,0,0,0,508
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,181,226,214,229,0,0,0,0,850
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,200,187,213,202,802
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,11,20,10,15,20,18,0,0,0,0,0,0,0,94
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,9,13,12,12,10,13,0,0,0,0,0,0,0,69
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",0,16,22,15,21,34,30,0,0,0,0,0,0,0,138
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,0,0,0,0,0,0,78,60,61,0,0,0,0,199
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,0,0,0,0,0,0,0,0,82,73,80,85,320
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",26,76,67,73,0,0,0,0,0,0,0,0,0,0,242
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,47,48,63,56,69,0,0,0,0,0,0,0,0,283
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,72,102,0,0,0,0,0,0,0,0,174
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,160,183,0,0,0,0,0,0,343
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,147,187,0,0,0,0,334
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,143,149,134,151,577
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",46,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",0,"*",43,57,52,56,40,"*",0,0,0,0,0,0,281
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,59,62,68,"*",65,70,"*",0,0,0,0,0,0,379
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,140,130,141,0,0,0,0,411
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,196,196,214,200,806
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",54,70,69,80,91,97,101,0,0,0,0,0,0,0,562
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,46,66,63,66,66,67,0,0,0,0,0,0,0,374
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,60,62,73,74,73,79,0,0,0,0,0,0,0,421
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,47,62,63,93,92,90,0,0,0,0,0,0,0,447
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,163,150,173,0,0,0,0,486
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,181,164,181,0,0,0,0,526
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,309,316,341,293,1259
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",51,104,94,106,108,0,0,0,0,0,0,0,0,0,463
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",23,66,72,60,80,67,93,0,0,0,0,0,0,0,461
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,110,104,0,0,0,0,0,0,0,214
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,182,181,194,0,0,0,0,557
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,185,165,184,186,720
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",61,44,53,57,51,53,0,0,0,0,0,0,0,0,319
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",8,47,49,73,67,95,0,0,0,0,0,0,0,0,339
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,36,61,50,52,53,0,0,0,0,0,0,0,0,252
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,197,191,199,181,0,0,0,0,768
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,156,166,153,159,634
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,91,72,98,0,0,0,0,0,0,0,261
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",50,46,48,72,0,0,0,0,0,0,0,0,0,0,216
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,35,38,25,36,28,26,0,0,0,0,0,0,0,188
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,119,115,126,0,0,0,0,360
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,107,90,111,113,421
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",36,43,46,63,56,68,50,0,0,0,0,0,0,0,362
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",7,54,54,62,70,61,85,0,0,0,0,0,0,0,393
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,62,62,62,53,79,67,0,0,0,0,0,0,0,385
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,47,52,81,71,91,63,0,0,0,0,0,0,0,405
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,63,52,56,65,59,66,0,0,0,0,0,0,0,361
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,43,56,51,69,57,61,0,0,0,0,0,0,0,337
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,256,264,257,0,0,0,0,777
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,152,164,179,0,0,0,0,495
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,447,444,458,410,1759
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",15,83,63,88,90,102,95,0,0,0,0,0,0,0,536
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",26,85,107,97,113,108,95,0,0,0,0,0,0,0,631
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,0,173,188,202,0,0,0,0,563
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,178,189,186,179,732
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",9,43,41,52,30,41,39,54,69,44,0,0,0,0,422
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",23,29,27,22,43,28,31,26,34,46,0,0,0,0,309
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",16,10,20,17,14,18,12,20,0,0,0,0,0,0,127
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",15,95,77,104,89,93,97,0,0,0,0,0,0,0,570
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,79,72,80,91,97,88,0,0,0,0,0,0,0,507
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,212,186,201,0,0,0,0,599
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,177,142,138,153,610
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",6,24,15,17,21,22,16,29,18,20,0,0,0,0,188
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,52,66,62,71,75,0,0,0,0,0,0,0,0,326
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","*","*",62,68,62,76,0,0,0,0,0,0,0,0,323
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","*","*",81,96,93,108,0,0,0,0,0,0,0,0,460
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",51,82,80,72,77,89,0,0,0,0,0,0,0,0,451
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",0,35,52,54,49,47,0,0,0,0,0,0,0,0,237
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",0,0,0,0,0,0,452,410,0,0,0,0,0,0,862
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,423,452,0,0,0,0,875
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,435,403,349,391,1578
"Sherman School District","=""1270011""","Sherman School","=""1270111""",28,27,43,32,39,32,33,48,52,49,0,0,0,0,383
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",38,22,20,23,23,21,23,22,22,19,0,0,0,0,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",18,52,39,53,56,56,63,60,0,0,0,0,0,0,397
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",15,56,50,46,61,58,82,67,0,0,0,0,0,0,435
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,40,53,56,63,74,84,74,0,0,0,0,0,0,444
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,65,80,80,95,114,102,123,0,0,0,0,0,0,659
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,31,43,41,43,43,37,48,0,0,0,0,0,0,286
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,362,386,0,0,0,0,748
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,368,392,399,400,1559
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",27,91,104,102,116,120,114,0,0,0,0,0,0,0,674
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,130,120,113,0,0,0,0,363
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,133,124,134,149,540
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",79,44,60,53,56,65,66,0,0,0,0,0,0,0,423
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","*","*",46,83,57,65,71,0,0,0,0,0,0,0,360
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",0,42,61,51,60,67,85,0,0,0,0,0,0,0,366
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",0,33,65,68,58,60,59,0,0,0,0,0,0,0,343
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,45,45,45,57,48,66,0,0,0,0,0,0,0,306
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,312,380,373,0,0,0,0,1065
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,349,354,336,370,1409
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",6,107,92,121,104,110,126,0,0,0,0,0,0,0,666
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",106,57,61,64,52,68,50,0,0,0,0,0,0,0,458
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*",48,"*",46,47,43,55,0,0,0,0,0,0,0,283
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*",68,"*",85,71,64,84,0,0,0,0,0,0,0,428
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,30,51,48,46,54,51,0,0,0,0,0,0,0,280
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,29,38,42,45,46,35,0,0,0,0,0,0,0,235
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,36,59,54,52,72,83,0,0,0,0,0,0,0,356
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,49,51,66,63,71,74,0,0,0,0,0,0,0,374
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,270,283,292,0,0,0,0,845
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,220,277,238,0,0,0,0,735
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,516,535,503,483,2037
"Sprague School District","=""1330011""","Sayles School","=""1330111""",36,44,32,32,47,37,38,45,30,29,0,0,0,0,370
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",60,53,65,0,0,0,0,0,0,0,0,0,0,0,178
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",73,51,74,0,0,0,0,0,0,0,0,0,0,0,198
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,128,109,115,125,0,0,0,0,0,0,0,477
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,123,101,159,0,0,0,0,383
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,128,104,137,111,480
"Stamford School District","=""1350011""","Northeast School","=""1351811""","*",117,111,108,124,"*",122,0,0,0,0,0,0,0,686
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",48,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",67,139,160,115,93,105,88,0,0,0,0,0,0,0,767
"Stamford School District","=""1350011""","Westover School","=""1351411""",8,136,116,111,104,101,140,0,0,0,0,0,0,0,716
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,103,98,89,89,77,86,0,0,0,0,0,0,0,542
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,109,111,110,100,87,70,0,0,0,0,0,0,0,587
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,127,124,86,91,91,93,0,0,0,0,0,0,0,612
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,128,99,86,87,83,73,0,0,0,0,0,0,0,556
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,130,133,101,111,106,109,0,0,0,0,0,0,0,690
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,91,96,96,90,94,96,94,79,87,0,0,0,0,823
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,130,101,115,98,107,96,0,0,0,0,0,0,0,647
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,132,131,113,100,86,92,0,0,0,0,0,0,0,654
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,133,113,95,124,104,111,0,0,0,0,0,0,0,680
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,193,205,199,0,0,0,0,597
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,187,178,166,0,0,0,0,531
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,217,211,226,0,0,0,0,654
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,210,210,204,0,0,0,0,624
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,181,186,211,0,0,0,0,578
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,522,480,482,468,1952
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,190,165,167,162,684
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,563,513,521,533,2130
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",39,48,39,53,50,62,56,52,48,51,0,0,0,0,498
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",36,85,86,84,86,108,0,0,0,0,0,0,0,0,485
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,74,71,65,0,0,0,0,0,0,0,0,0,0,210
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,66,65,0,0,0,0,0,0,0,0,131
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,112,92,116,96,0,0,0,0,416
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,69,90,79,94,0,0,0,0,332
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,187,217,175,192,771
"Stratford School District","=""1380011""","Franklin School","=""1380411""",36,38,44,36,32,33,35,39,0,0,0,0,0,0,293
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",82,102,89,83,79,83,86,74,0,0,0,0,0,0,678
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",40,0,0,0,83,118,117,112,0,0,0,0,0,0,470
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,109,75,84,68,70,81,68,0,0,0,0,0,0,555
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,41,86,60,87,81,73,92,0,0,0,0,0,0,520
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,59,79,80,0,0,0,0,0,0,0,0,0,0,218
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,36,37,32,39,39,30,19,0,0,0,0,0,0,232
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,58,65,69,66,64,44,71,0,0,0,0,0,0,437
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,43,60,46,58,63,58,48,0,0,0,0,0,0,376
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,256,273,0,0,0,0,529
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,282,272,"*",0,"*",0,556
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,0,0,0,0,0,0,0,"*","*","*","*","*","*",13
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,339,258,328,285,1210
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,261,271,298,245,1075
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",32,119,158,135,0,0,0,0,0,0,0,0,0,0,444
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,0,178,179,184,0,0,0,0,0,0,0,541
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,208,204,187,0,0,0,0,599
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,221,212,212,215,860
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",25,64,71,80,70,0,0,0,0,0,0,0,0,0,310
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,102,64,90,0,0,0,0,0,0,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,83,85,57,66,70,77,438
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",39,81,79,94,88,90,0,0,0,0,0,0,0,0,471
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,73,100,93,114,0,0,0,0,380
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,68,70,81,83,302
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",48,160,178,196,0,0,0,0,0,0,0,0,0,0,582
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,200,222,244,0,0,0,0,0,0,0,666
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,0,212,241,235,0,0,0,0,688
