"CT School Day SAT, 2015-16"
"All Districts, All Subjects, Free/Reduced Price Meal Eligibility"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","ELA","F",11,"*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","ELA","N",22,"*","*","*","*",10,45.5,"*","*","*","*",519
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","ELA","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Math","F",11,"*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Math","N",22,6,27.3,12,54.5,"*","*","*","*","*","*",459
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Math","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","ELA","F",113,50,44.2,42,37.2,"*","*","*","*",21,18.6,427
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","ELA","N",43,"*","*","*","*","*","*",0,0.0,"*","*",435
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","ELA","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Math","F",113,72,63.7,"*","*","*","*",0,0.0,"*","*",391
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Math","N",43,"*","*","*","*",0,0.0,0,0.0,0,0.0,397
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Math","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","ELA","F",106,39,36.8,36,34.0,31,29.2,0,0.0,31,29.2,440
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","ELA","N",55,"*","*","*","*","*","*","*","*","*","*",455
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","ELA","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Math","F",106,34,32.1,59,55.7,13,12.3,0,0.0,13,12.3,442
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Math","N",55,"*","*","*","*","*","*","*","*","*","*",432
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Math","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","ELA","F",76,"*","*",30,39.5,"*","*",0,0.0,"*","*",440
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","ELA","N",50,"*","*","*","*",25,50.0,"*","*","*","*",470
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","ELA","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Math","F",76,"*","*",38,50.0,"*","*",0,0.0,"*","*",430
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Math","N",50,"*","*","*","*",8,16.0,0,0.0,8,16.0,437
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Math","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","ELA","F",98,53,54.1,27,27.6,18,18.4,0,0.0,18,18.4,416
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","ELA","N",28,"*","*","*","*","*","*",0,0.0,"*","*",419
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","ELA","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Math","F",98,49,50.0,"*","*","*","*",0,0.0,"*","*",413
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Math","N",28,"*","*","*","*",0,0.0,0,0.0,0,0.0,389
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Math","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","ELA","F",62,16,25.8,24,38.7,"*","*","*","*","*","*",458
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","ELA","N",47,"*","*","*","*",24,51.1,"*","*","*","*",486
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","ELA","R",16,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Math","F",62,"*","*",33,53.2,"*","*",0,0.0,"*","*",435
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Math","N",47,"*","*","*","*",9,19.1,0,0.0,9,19.1,454
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Math","R",16,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","ELA","F",49,"*","*","*","*","*","*",0,0.0,"*","*",436
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","ELA","N",71,"*","*",23,32.4,27,38.0,"*","*","*","*",469
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Math","F",49,"*","*","*","*",0,0.0,0,0.0,0,0.0,405
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Math","N",71,"*","*",33,46.5,"*","*",0,0.0,"*","*",438
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","ELA","F",56,"*","*","*","*","*","*",0,0.0,"*","*",459
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","ELA","N",115,"*","*",28,24.3,63,54.8,"*","*","*","*",496
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","ELA","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Math","F",56,"*","*","*","*","*","*",0,0.0,"*","*",443
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Math","N",115,25,21.7,70,60.9,"*","*","*","*",20,17.4,467
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Math","R",17,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","ELA","F",42,"*","*","*","*","*","*","*","*","*","*",467
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","ELA","N",97,27,27.8,31,32.0,32,33.0,7,7.2,39,40.2,472
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","ELA","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","F",42,"*","*","*","*","*","*","*","*","*","*",445
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","N",97,37,38.1,48,49.5,"*","*","*","*",12,12.4,442
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","F",41,"*","*","*","*","*","*","*","*","*","*",465
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","N",94,12,12.8,21,22.3,55,58.5,6,6.4,61,64.9,503
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","F",41,"*","*","*","*","*","*",0,0.0,"*","*",452
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","N",94,19,20.2,53,56.4,22,23.4,0,0.0,22,23.4,471
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","F",41,"*","*","*","*","*","*",0,0.0,"*","*",457
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","N",97,"*","*",35,36.1,43,44.3,"*","*","*","*",483
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","F",41,"*","*","*","*","*","*",0,0.0,"*","*",442
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","N",97,29,29.9,52,53.6,"*","*","*","*",16,16.5,465
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","F",36,"*","*","*","*","*","*","*","*","*","*",488
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","N",113,"*","*",37,32.7,56,49.6,"*","*","*","*",495
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","F",36,"*","*","*","*","*","*","*","*","*","*",464
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","N",113,16,14.2,70,61.9,27,23.9,0,0.0,27,23.9,478
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","F","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","N",118,"*","*",30,25.4,57,48.3,"*","*","*","*",507
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","F","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","N",118,"*","*",60,50.8,28,23.7,"*","*","*","*",477
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","F",54,"*","*","*","*","*","*",0,0.0,"*","*",463
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","N",117,"*","*",35,29.9,58,49.6,"*","*","*","*",487
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","F",54,"*","*","*","*","*","*",0,0.0,"*","*",443
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","N",117,39,33.3,55,47.0,"*","*","*","*",23,19.7,458
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","F",42,"*","*","*","*","*","*","*","*","*","*",453
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","N",83,18,21.7,25,30.1,33,39.8,7,8.4,40,48.2,478
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","R",14,"*","*","*","*","*","*","*","*","*","*","*"
