"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*",75.0,"*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*",100.0,"*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",93.0,94.2,100.0,98.7,96.6
"East Hampton School District","East Hampton High School","Eligible For Free Lunch","*",87.5,81.8,"*",91.7
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch","*",92.9,100.0,"*",87.5
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",93.8,96.4,98.2,99.1,98.0
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*",100.0,100.0
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*",100.0
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",100.0,91.3,96.2,96.9,100.0
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",73.8,79.9,83.0,84.7,93.6
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",82.8,93.5,89.0,89.3,94.1
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",85.2,94.7,88.3,88.5,97.1
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch","N/A","N/A",50.6,39.7,"N/A"
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch","N/A","N/A",52.2,"*","N/A"
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch","N/A","N/A",53.3,"*","N/A"
"East Haven School District","East Haven High School","Eligible For Free Lunch",68.2,64.4,57.7,70.5,66.7
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",81.0,80.0,85.0,81.0,72.7
"East Haven School District","East Haven High School","Not Eligible For Lunch",91.6,80.7,84.0,92.5,90.3
"East Lyme School District","East Lyme High School","Eligible For Free Lunch","*",89.5,"*",93.3,88.9
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*",94.1,"*",100.0,100.0
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",96.2,96.2,95.1,97.4,98.7
"East Windsor School District","East Windsor High School","Eligible For Free Lunch","*",75.0,63.2,84.8,87.9
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch","*",100.0,89.5,90.9,80.0
