"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"N",21,21,100.0,21,"*","*",7,33.3,"*","*","*","*",0,0.0,"*","*",214
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"F",42,42,100.0,42,12,28.6,"*","*",9,21.4,10,23.8,"*","*","*","*",222
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"F",35,35,100.0,35,"*","*","*","*","*","*","*","*",0,0.0,"*","*",200
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"N",50,50,100.0,50,"*","*","*","*","*","*",18,36.0,21,42.0,39,78.0,281
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"F",34,34,100.0,34,"*","*","*","*","*","*","*","*",0,0.0,"*","*",220
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"F",23,23,100.0,23,"*","*","*","*",8,34.8,6,26.1,0,0.0,6,26.1,222
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"F",36,36,100.0,36,11,30.6,12,33.3,"*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"F",49,49,100.0,49,33,67.3,10,20.4,"*","*","*","*",0,0.0,"*","*",190
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"F",30,29,96.7,29,"*","*","*","*",7,24.1,"*","*",0,0.0,"*","*",218
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"N",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*","*","*",222
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"F",21,21,100.0,21,12,57.1,"*","*","*","*","*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"N",29,29,100.0,29,9,31.0,"*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"F",26,26,100.0,26,"*","*","*","*",10,38.5,"*","*",0,0.0,"*","*",213
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"N","*","*","*","*","*","*",10,45.5,"*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"F",26,25,96.2,25,13,52.0,"*","*","*","*","*","*","*","*","*","*",212
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"F",27,26,96.3,26,8,30.8,7,26.9,"*","*","*","*","*","*","*","*",212
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"F",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"F",37,37,100.0,37,"*","*",16,43.2,"*","*","*","*","*","*","*","*",207
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"N",55,55,100.0,55,"*","*","*","*",12,21.8,18,32.7,10,18.2,28,50.9,245
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"F",57,57,100.0,57,21,36.8,13,22.8,"*","*","*","*","*","*","*","*",213
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"N","*","*","*","*","*","*","*","*",13,25.0,24,46.2,"*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"F",47,43,91.5,43,12,27.9,15,34.9,"*","*","*","*",0,0.0,"*","*",210
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"N",49,47,95.9,47,"*","*","*","*",16,34.0,"*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"F",187,152,81.3,144,60,41.7,34,23.6,"*","*","*","*","*","*","*","*",205
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"N","*","*","*","*","*","*","*","*",39,27.5,13,9.2,21,14.8,34,23.9,"*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"F",139,108,77.7,105,50,47.6,34,32.4,"*","*","*","*",0,0.0,"*","*",193
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"F",102,101,99.0,101,15,14.9,36,35.6,38,37.6,"*","*","*","*","*","*",223
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"N",56,55,98.2,54,"*","*","*","*","*","*",10,18.5,12,22.2,22,40.7,246
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"F",67,64,95.5,64,12,18.8,17,26.6,"*","*","*","*","*","*","*","*",225
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"N",89,88,98.9,87,"*","*","*","*",32,36.8,12,13.8,16,18.4,28,32.2,245
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"R",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"F",46,45,97.8,45,17,37.8,13,28.9,"*","*","*","*",0,0.0,"*","*",206
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"F","*","*","*","*","*","*",6,18.2,"*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"N",51,48,94.1,47,"*","*","*","*",11,23.4,22,46.8,10,21.3,32,68.1,268
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",10,"F",30,28,93.3,28,"*","*",10,35.7,"*","*","*","*",0,0.0,"*","*",202
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",10,"N",24,24,100.0,24,"*","*",6,25.0,"*","*","*","*","*","*","*","*",225
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"F",23,22,95.7,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"N",33,33,100.0,31,6,19.4,6,19.4,14,45.2,"*","*","*","*","*","*",228
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""",05,"F",72,72,100.0,72,19,26.4,22,30.6,16,22.2,14,19.4,"*","*","*","*",208
"New London School District","=""0950011""","Jennings School","=""0950311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",05,"F",59,58,98.3,58,11,19.0,13,22.4,"*","*",19,32.8,"*","*","*","*",233
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",05,"F",75,74,98.7,74,"*","*",17,23.0,22,29.7,25,33.8,"*","*","*","*",234
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",08,"F",142,140,98.6,140,52,37.1,"*","*",22,15.7,43,30.7,"*","*","*","*",221
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",08,"N",30,27,90.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",222
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""",10,"F",153,140,91.5,138,38,27.5,40,29.0,43,31.2,"*","*","*","*","*","*",215
"New London School District","=""0950011""","New London High School","=""0956111""",10,"N",75,71,94.7,71,"*","*","*","*","*","*",14,19.7,22,31.0,36,50.7,256
"New London School District","=""0950011""","New London High School","=""0956111""",10,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",05,"F",53,52,98.1,52,8,15.4,"*","*","*","*",21,40.4,"*","*","*","*",239
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",05,"N",261,260,99.6,260,"*","*","*","*",59,22.7,128,49.2,55,21.2,183,70.4,267
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",05,"R",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*","*","*",240
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",08,"F",56,56,100.0,56,"*","*","*","*",9,16.1,29,51.8,"*","*","*","*",250
