"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",08,"F",116,115,99.1,115,"*","*","*","*",20,17.4,53,46.1,38,33.0,91,79.1,279
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",08,"M",108,106,98.1,106,"*","*","*","*",18,17.0,44,41.5,33,31.1,77,72.6,273
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",08,"F",117,116,99.1,116,"*","*","*","*",15,12.9,59,50.9,35,30.2,94,81.0,279
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",08,"M",118,118,100.0,118,"*","*","*","*",12,10.2,59,50.0,36,30.5,95,80.5,276
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",10,"F",302,300,99.3,300,"*","*","*","*",52,17.3,70,23.3,167,55.7,237,79.0,300
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",10,"M",254,249,98.0,249,"*","*","*","*",55,22.1,52,20.9,131,52.6,183,73.5,295
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",08,"M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",10,"M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",08,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",10,"M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",05,"F",21,21,100.0,21,"*","*",0,0.0,"*","*","*","*","*","*","*","*",258
"Vernon School District","=""1460011""","Northeast School","=""1460311""",05,"M",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*","*","*",256
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",05,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",05,"M",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",05,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",05,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",05,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""",05,"F",44,44,100.0,44,"*","*",9,20.5,10,22.7,18,40.9,"*","*","*","*",249
"Vernon School District","=""1460011""","Center Road School","=""1461411""",05,"M",41,41,100.0,41,"*","*",6,14.6,13,31.7,15,36.6,"*","*","*","*",238
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",08,"F",92,92,100.0,92,"*","*",19,20.7,16,17.4,45,48.9,"*","*","*","*",242
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",08,"M",111,110,99.1,110,18,16.4,"*","*",15,13.6,54,49.1,"*","*","*","*",247
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",10,"F",115,113,98.3,113,11,9.7,23,20.4,41,36.3,19,16.8,19,16.8,38,33.6,244
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",10,"M",84,83,98.8,82,11,13.4,15,18.3,25,30.5,16,19.5,15,18.3,31,37.8,246
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",05,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",05,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",08,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",08,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",05,"F",43,43,100.0,43,"*","*","*","*",6,14.0,20,46.5,6,14.0,26,60.5,255
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",05,"M",53,53,100.0,53,"*","*","*","*",10,18.9,28,52.8,7,13.2,35,66.0,258
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",05,"F",55,55,100.0,55,"*","*","*","*",14,25.5,27,49.1,"*","*","*","*",250
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",05,"M",53,52,98.1,52,"*","*","*","*",10,19.2,26,50.0,"*","*","*","*",258
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",05,"F",58,58,100.0,58,0,0.0,"*","*","*","*",25,43.1,20,34.5,45,77.6,279
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",05,"M",62,62,100.0,62,"*","*","*","*",13,21.0,31,50.0,14,22.6,45,72.6,271
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",05,"F",61,61,100.0,61,"*","*","*","*",12,19.7,32,52.5,12,19.7,44,72.1,268
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",05,"M",63,63,100.0,63,"*","*","*","*",11,17.5,30,47.6,14,22.2,44,69.8,264
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",08,"F",123,122,99.2,122,"*","*","*","*",21,17.2,61,50.0,33,27.0,94,77.0,274
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",08,"M",111,111,100.0,111,"*","*","*","*",15,13.5,55,49.5,27,24.3,82,73.9,269
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",08,"F",115,113,98.3,113,"*","*","*","*",28,24.8,61,54.0,16,14.2,77,68.1,263
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",08,"M",122,119,97.5,119,"*","*","*","*",16,13.4,62,52.1,23,19.3,85,71.4,265
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",10,"F",150,149,99.3,149,"*","*","*","*",60,40.3,42,28.2,35,23.5,77,51.7,268
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",10,"M",117,115,98.3,115,"*","*","*","*",39,33.9,32,27.8,34,29.6,66,57.4,274
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"F",97,97,100.0,97,"*","*","*","*",34,35.1,26,26.8,21,21.6,47,48.5,258
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"M",97,96,99.0,96,"*","*","*","*",26,27.1,26,27.1,29,30.2,55,57.3,268
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"F",162,162,100.0,162,54,33.3,31,19.1,33,20.4,42,25.9,"*","*","*","*",219
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"M",166,164,98.8,164,69,42.1,21,12.8,34,20.7,37,22.6,"*","*","*","*",213
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"F",22,22,100.0,22,"*","*",7,31.8,"*","*","*","*",0,0.0,"*","*",219
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"M",22,22,100.0,22,"*","*",8,36.4,"*","*","*","*",0,0.0,"*","*",205
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"F",24,24,100.0,24,11,45.8,6,25.0,"*","*","*","*",0,0.0,"*","*",199
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"M",28,28,100.0,28,10,35.7,9,32.1,"*","*","*","*",0,0.0,"*","*",203
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"F",44,44,100.0,44,"*","*","*","*",13,29.5,"*","*","*","*","*","*",226
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"M",35,35,100.0,35,"*","*","*","*",11,31.4,"*","*","*","*","*","*",200
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"F",57,57,100.0,57,21,36.8,10,17.5,14,24.6,12,21.1,0,0.0,12,21.1,207
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"M",67,67,100.0,67,18,26.9,15,22.4,20,29.9,"*","*","*","*",14,20.9,217
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",239
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"F",38,38,100.0,38,"*","*",13,34.2,13,34.2,"*","*",0,0.0,"*","*",204
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"M",40,40,100.0,40,11,27.5,"*","*",13,32.5,"*","*",0,0.0,"*","*",220
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"F",38,38,100.0,37,"*","*","*","*",13,35.1,12,32.4,0,0.0,12,32.4,230
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"M",37,37,100.0,37,"*","*",7,18.9,9,24.3,16,43.2,"*","*","*","*",234
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"F",23,23,100.0,23,7,30.4,"*","*",7,30.4,"*","*","*","*","*","*",215
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"M",28,28,100.0,28,8,28.6,"*","*",10,35.7,"*","*","*","*","*","*",216
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"F",39,39,100.0,39,"*","*","*","*",7,17.9,12,30.8,"*","*","*","*",226
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"M",44,44,100.0,44,"*","*","*","*",8,18.2,20,45.5,"*","*","*","*",247
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"F",26,26,100.0,26,6,23.1,"*","*",9,34.6,7,26.9,"*","*","*","*",228
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"M",30,30,100.0,30,7,23.3,"*","*",8,26.7,9,30.0,"*","*","*","*",223
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"F",22,22,100.0,22,7,31.8,"*","*","*","*",6,27.3,0,0.0,6,27.3,218
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"M",22,22,100.0,22,10,45.5,"*","*","*","*",6,27.3,"*","*","*","*",224
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"F",28,28,100.0,28,13,46.4,"*","*",6,21.4,"*","*",0,0.0,"*","*",201
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"M",26,26,100.0,26,6,23.1,"*","*",6,23.1,"*","*",0,0.0,"*","*",208
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"F",37,37,100.0,37,6,16.2,8,21.6,14,37.8,9,24.3,0,0.0,9,24.3,220
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"M",68,68,100.0,68,"*","*",14,20.6,19,27.9,18,26.5,"*","*","*","*",226
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,"F",37,37,100.0,37,16,43.2,9,24.3,"*","*","*","*",0,0.0,"*","*",198
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,"M",29,29,100.0,29,14,48.3,10,34.5,"*","*","*","*",0,0.0,"*","*",186
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"F",22,22,100.0,22,"*","*",10,45.5,7,31.8,"*","*",0,0.0,"*","*",207
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"M",28,28,100.0,28,"*","*",6,21.4,10,35.7,"*","*","*","*","*","*",211
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"F",25,25,100.0,25,7,28.0,6,24.0,"*","*",6,24.0,"*","*","*","*",223
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"M",26,26,100.0,26,13,50.0,0,0.0,"*","*","*","*",0,0.0,"*","*",213
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"F",33,33,100.0,33,"*","*",10,30.3,"*","*",8,24.2,"*","*","*","*",236
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"M",32,32,100.0,32,"*","*",11,34.4,"*","*",9,28.1,"*","*","*","*",215
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"F",32,32,100.0,32,"*","*","*","*","*","*",7,21.9,"*","*","*","*",223
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"M",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*",245
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",229
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"F",35,35,100.0,35,"*","*","*","*",15,42.9,11,31.4,0,0.0,11,31.4,232
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"M",51,51,100.0,51,"*","*",9,17.6,6,11.8,27,52.9,"*","*","*","*",251
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"F",20,20,100.0,20,"*","*",10,50.0,0,0.0,"*","*",0,0.0,"*","*",207
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"M",28,28,100.0,28,"*","*",7,25.0,9,32.1,"*","*","*","*","*","*",232
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"F",40,40,100.0,40,"*","*","*","*",9,22.5,16,40.0,"*","*","*","*",248
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"M",56,56,100.0,56,"*","*","*","*",15,26.8,28,50.0,"*","*","*","*",246
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"F",23,23,100.0,23,"*","*",6,26.1,"*","*","*","*",0,0.0,"*","*",208
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"M",30,30,100.0,30,"*","*",6,20.0,"*","*","*","*","*","*","*","*",215
