"Student Counts by School and Grade"
"All Districts, All Schools"
"2010-11"

"",,,,"Grade",,,,,,,,,,,,,,
"District","District Code","School","School Code","Pre-Kindergarten","Kindergarten","Grade 1","Grade 2","Grade 3","Grade 4","Grade 5","Grade 6","Grade 7","Grade 8","Grade 9","Grade 10","Grade 11","Grade 12","Total"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,59,68,67,44,61,61,62,0,0,0,0,0,0,422
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,38,53,68,56,46,62,68,0,0,0,0,0,0,391
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,271,293,0,0,0,0,564
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,324,"*","*",0,0,0,597
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,0,0,0,0,0,0,0,"*","*",6,"*","*","*",14
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,337,296,295,305,1233
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,309,243,274,218,1044
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",41,117,170,166,0,0,0,0,0,0,0,0,0,0,494
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,0,165,200,189,0,0,0,0,0,0,0,554
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,183,207,210,0,0,0,0,600
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,228,213,208,209,858
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",35,71,64,97,73,0,0,0,0,0,0,0,0,0,340
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,84,84,88,0,0,0,0,0,0,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,88,94,79,82,82,97,522
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",35,87,92,93,70,104,0,0,0,0,0,0,0,0,481
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,97,111,99,113,0,0,0,0,420
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,91,85,98,88,362
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",40,192,202,223,0,0,0,0,0,0,0,0,0,0,657
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,244,221,242,0,0,0,0,0,0,0,707
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,0,245,256,248,0,0,0,0,749
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,0,0,0,0,0,0,0,0,240,246,231,222,939
"Torrington School District","=""1430011""","East School","=""1430111""",13,58,83,63,61,80,88,0,0,0,0,0,0,0,446
"Torrington School District","=""1430011""","Torringford School","=""1430911""",9,132,104,103,88,109,124,0,0,0,0,0,0,0,669
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,80,64,65,66,58,65,0,0,0,0,0,0,0,398
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,52,72,48,51,52,48,0,0,0,0,0,0,0,323
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,72,96,74,86,64,59,0,0,0,0,0,0,0,451
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,0,0,0,0,0,361,391,382,0,0,0,0,1134
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,0,0,0,0,0,0,0,0,0,311,282,250,245,1088
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",231,0,0,0,0,0,0,0,0,0,0,0,0,0,231
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,75,96,100,94,86,84,0,0,0,0,0,0,0,535
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,57,96,77,72,91,105,0,0,0,0,0,0,0,498
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,88,112,122,104,118,100,0,0,0,0,0,0,0,644
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,55,78,70,54,82,63,0,0,0,0,0,0,0,402
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,79,92,82,70,69,94,0,0,0,0,0,0,0,486
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,51,60,83,53,76,86,0,0,0,0,0,0,0,409
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,0,0,0,0,0,255,234,258,0,0,0,0,747
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,0,0,0,0,0,273,307,293,0,0,0,0,873
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,0,0,0,0,0,0,0,0,562,547,531,510,2150
"Vernon School District","=""1460011""","Center Road School","=""1461411""",23,83,97,75,67,70,89,0,0,0,0,0,0,0,504
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",16,32,43,54,45,47,50,0,0,0,0,0,0,0,287
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",45,45,54,40,33,40,52,0,0,0,0,0,0,0,309
"Vernon School District","=""1460011""","Northeast School","=""1460311""",26,42,49,38,46,54,44,0,0,0,0,0,0,0,299
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",19,53,64,56,60,60,38,0,0,0,0,0,0,0,350
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,0,0,0,0,0,0,260,241,271,0,0,0,0,772
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,0,0,0,0,0,0,0,0,0,309,250,239,262,1060
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",38,32,31,30,33,31,28,36,23,30,0,0,0,0,312
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",92,"*",123,93,0,0,"*",0,0,0,0,0,0,0,391
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",32,103,135,111,0,0,0,0,0,0,0,0,0,0,381
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",16,111,127,122,0,0,0,0,0,0,0,0,0,0,376
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,98,119,135,0,0,0,0,0,0,0,0,0,0,352
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,0,0,"*",0,0,"*",0,0,0,0,0,0,0,"*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,0,0,123,121,98,0,0,0,0,0,0,0,342
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,0,0,0,111,109,117,0,0,0,0,0,0,0,337
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,124,116,117,0,0,0,0,0,0,0,357
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,125,130,128,0,0,0,0,0,0,0,383
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",0,0,0,0,0,0,0,221,251,241,0,0,0,0,713
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,0,0,0,0,0,0,259,291,264,0,0,0,0,814
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,0,0,0,0,0,0,0,"*",0,"*",0,"*",7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,0,0,0,0,0,0,0,0,0,262,296,297,285,1140
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,0,0,0,0,0,0,0,0,0,232,240,243,234,949
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",0,37,40,20,32,27,33,0,0,0,0,0,0,0,189
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*",91,82,92,82,81,"*",0,0,0,0,0,0,0,509
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",18,120,109,91,80,70,72,0,0,0,0,0,0,0,560
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",19,98,70,77,66,79,77,0,0,0,0,0,0,0,486
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","*","*",73,91,83,81,86,0,0,0,0,0,0,0,488
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",15,105,94,79,82,79,76,0,0,0,0,0,0,0,530
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",34,39,48,37,41,37,48,46,0,0,0,0,0,0,330
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*","*",135,121,123,116,110,0,0,0,0,0,0,0,716
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","*",82,68,78,72,61,"*",0,0,0,0,0,0,0,419
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",72,95,88,88,88,88,88,0,0,0,0,0,0,0,607
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",72,90,86,88,88,96,96,0,0,0,0,0,0,0,616
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",208,0,0,0,0,0,0,0,0,0,0,0,0,0,208
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",25,80,60,62,52,55,42,0,0,0,0,0,0,0,376
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",18,107,83,95,85,97,82,0,0,0,0,0,0,0,567
"Waterbury School District","=""1510011""","Washington School","=""1512311""",12,55,60,40,52,52,47,0,0,0,0,0,0,0,318
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",16,61,70,65,49,56,57,0,0,0,0,0,0,0,374
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",65,87,73,56,48,49,40,0,0,0,0,0,0,0,418
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",0,56,47,37,42,40,42,0,0,0,0,0,0,0,264
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,77,79,88,71,82,76,0,0,0,0,0,0,0,473
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,111,93,89,96,80,88,0,0,0,0,0,0,0,557
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,40,45,46,45,46,58,0,0,0,0,0,0,0,280
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,"*",0,0,"*","*","*",11,12,10,12,11,10,77
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",0,0,0,0,0,0,0,364,353,430,0,0,0,0,1147
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,0,0,0,0,0,0,"*",23,27,19,27,35,"*",150
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",0,0,0,0,0,0,0,466,429,453,0,0,0,0,1348
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,0,0,0,0,0,0,408,406,392,0,0,0,0,1206
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,0,0,0,0,0,0,106,106,107,0,0,0,0,319
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,0,0,0,0,0,0,0,0,0,382,354,320,332,1388
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",0,0,0,0,0,0,0,0,0,0,352,370,308,338,1368
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",0,0,0,0,0,0,0,0,0,0,130,122,114,115,481
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",0,0,0,0,0,0,0,0,0,0,375,356,285,290,1306
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",81,179,231,206,0,0,0,0,0,0,0,0,0,0,697
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,0,0,111,107,131,0,0,0,0,0,0,0,349
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,0,0,106,128,134,0,0,0,0,0,0,0,368
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,0,0,0,0,0,0,255,250,255,0,0,0,0,760
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",0,0,0,0,0,0,0,0,0,0,248,285,232,236,1001
"West Hartford School District","=""1550011""","Smith School","=""1551711""",16,50,45,55,60,66,71,0,0,0,0,0,0,0,363
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",34,61,75,77,66,73,58,0,0,0,0,0,0,0,444
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",15,48,45,50,51,49,56,0,0,0,0,0,0,0,314
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",16,73,85,68,78,76,74,0,0,0,0,0,0,0,470
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",97,75,88,69,78,74,70,0,0,0,0,0,0,0,551
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,71,64,66,78,75,78,0,0,0,0,0,0,0,432
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,64,91,63,65,69,67,0,0,0,0,0,0,0,419
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,73,98,99,87,98,104,0,0,0,0,0,0,0,559
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,61,61,64,64,71,56,0,0,0,0,0,0,0,377
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,58,72,67,72,82,62,0,0,0,0,0,0,0,413
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,64,89,97,72,97,94,0,0,0,0,0,0,0,513
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,0,0,0,0,0,0,144,141,138,0,0,0,0,423
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,0,0,0,0,0,0,292,290,297,0,0,0,0,879
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",0,0,0,0,0,0,0,292,358,274,0,0,0,0,924
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,0,0,0,0,0,0,0,0,0,375,437,345,395,1552
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,0,0,0,0,0,0,0,0,383,398,391,400,1572
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
"West Haven School District","=""1560011""","Washington School","=""1561211""",11,92,104,81,82,89,0,0,0,0,0,0,0,0,459
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","*",80,90,69,71,83,"*",0,0,0,0,0,0,0,400
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",24,68,85,62,73,87,0,0,0,0,0,0,0,0,399
"West Haven School District","=""1560011""","Forest School","=""1560311""",17,105,86,90,99,67,0,0,0,0,0,0,0,0,464
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",11,110,108,99,90,99,0,0,0,0,0,0,0,0,517
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",31,103,88,92,81,76,0,0,0,0,0,0,0,0,471
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,0,0,0,0,500,446,"*","*",0,0,0,0,949
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,0,0,0,0,0,0,0,516,475,0,0,0,0,991
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",0,0,0,0,0,0,0,0,0,0,516,372,311,346,1545
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",25,66,64,65,56,60,0,0,0,0,0,0,0,0,336
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,0,0,0,0,0,91,76,64,78,0,0,0,0,309
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,0,0,0,0,0,0,71,77,77,76,301
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",39,159,166,178,0,0,0,0,0,0,0,0,0,0,542
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",0,0,0,0,171,216,207,0,0,0,0,0,0,0,594
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,0,0,0,0,0,211,215,181,0,0,0,0,607
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,0,0,0,0,0,0,0,0,195,205,186,194,780
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",55,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,70,79,84,72,98,74,0,0,0,0,0,0,0,477
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,66,69,75,83,91,81,0,0,0,0,0,0,0,465
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,70,79,88,84,79,86,0,0,0,0,0,0,0,486
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,99,94,99,93,116,105,0,0,0,0,0,0,0,606
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,87,81,95,89,78,100,0,0,0,0,0,0,0,530
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,0,0,0,0,0,283,270,280,0,0,0,0,833
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,0,0,0,0,0,0,153,175,163,0,0,0,0,491
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,0,0,0,0,0,0,0,0,0,463,467,433,469,1832
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",31,44,64,56,50,45,62,43,0,0,0,0,0,0,395
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*",52,46,41,47,53,"*",44,0,0,0,0,0,0,324
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*","*",69,60,72,74,50,73,0,0,0,0,0,0,449
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",37,39,59,46,45,53,67,64,0,0,0,0,0,0,410
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,60,57,62,60,57,72,51,0,0,0,0,0,0,419
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,0,0,0,0,0,0,0,327,292,0,0,0,0,619
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,0,0,0,0,0,0,0,0,0,312,261,294,313,1180
"Willington School District","=""1600011""","Center School","=""1600111""",24,34,48,52,53,0,0,0,0,0,0,0,0,0,211
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,0,0,0,51,64,62,54,69,0,0,0,0,300
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",62,292,282,352,0,0,0,0,0,0,0,0,0,0,988
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,0,0,0,0,0,330,352,351,0,0,0,0,1033
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,0,0,317,339,366,0,0,0,0,0,0,0,1022
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,0,0,0,0,0,0,0,0,310,332,318,316,1276
"Winchester School District","=""1620011""","Batcheller - Bridges 1","=""1629211""","*","*",0,0,0,0,0,0,0,0,0,0,0,0,"*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",31,87,0,0,0,0,0,0,0,0,0,0,0,0,118
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,91,95,103,114,0,0,0,0,0,0,0,0,403
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,0,0,0,0,90,116,107,109,0,0,0,0,422
"Windham School District","=""1630011""","Early Headstart","=""1638011""",32,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",209,0,0,0,0,0,0,0,0,0,0,0,0,0,209
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,57,51,42,49,54,0,0,0,0,0,0,0,0,253
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,90,83,82,86,82,0,0,0,0,0,0,0,0,423
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,59,60,82,71,69,0,0,0,0,0,0,0,0,341
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,65,62,66,55,62,0,0,0,0,0,0,0,0,310
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",0,0,0,0,0,0,265,245,250,226,0,0,0,0,986
"Windham School District","=""1630011""","Partial Day Program","=""1638411""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",10
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,0,0,0,0,0,0,0,0,0,217,207,187,200,811
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",59,137,122,131,0,0,0,0,0,0,0,0,0,0,449
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,0,0,120,125,133,0,0,0,0,0,0,0,378
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",0,0,0,0,0,0,0,129,141,144,0,0,0,0,414
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,0,0,0,0,0,0,0,0,0,132,141,141,130,544
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",48,196,0,0,0,0,0,0,0,0,0,0,0,0,244
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,40,54,63,63,59,0,0,0,0,0,0,0,279
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,50,59,66,82,67,0,0,0,0,0,0,0,324
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,65,65,83,63,99,0,0,0,0,0,0,0,375
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,0,49,53,64,61,60,0,0,0,0,0,0,0,287
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,0,0,0,0,0,0,262,268,284,0,0,0,0,814
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,0,0,0,0,0,0,0,0,0,353,344,291,313,1301
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",56,39,37,47,59,54,49,0,0,0,0,0,0,0,341
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,61,62,66,69,71,58,0,0,0,0,0,0,0,387
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,67,54,70,85,74,80,0,0,0,0,0,0,0,430
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,0,0,0,0,0,222,252,209,0,0,0,0,683
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,0,0,0,0,0,0,0,0,237,211,221,231,900
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",20,85,104,102,0,0,0,0,0,0,0,0,0,0,311
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",0,0,0,0,90,107,116,99,0,0,0,0,0,0,412
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",26,97,94,102,100,99,0,0,0,0,0,0,0,0,518
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,0,0,0,0,0,102,84,95,126,0,0,0,0,407
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""",0,88,91,94,79,0,91,89,78,0,0,0,0,0,610
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",0,90,81,82,79,75,83,84,67,57,39,31,21,23,812
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""",0,90,0,0,0,0,90,83,77,69,0,0,0,0,409
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,11,14,6,11,11,8,9,9,7,0,0,0,0,86
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,33,36,39,42,43,39,43,0,0,0,0,0,0,275
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,14,14,17,11,20,17,19,0,0,0,0,0,0,112
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,10,7,13,15,16,14,14,12,14,0,0,0,0,115
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,48,59,40,51,55,55,43,0,0,0,0,0,0,351
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",0,"*","*","*","*","*","*","*","*","*",6,11,9,14,67
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,0,0,0,0,0,0,0,0,32,26,38,16,112
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",0,0,0,0,0,0,0,0,0,0,0,34,36,35,105
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",0,63,56,63,55,57,55,58,54,48,41,18,17,0,585
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,40,45,51,42,49,41,33,35,24,0,0,0,0,360
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,7,6,14,12,10,7,7,10,8,0,0,0,0,81
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,36,67,61,73,68,79,0,0,0,0,0,0,0,384
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,46,70,65,75,69,79,0,0,0,0,0,0,0,404
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,38,59,72,64,70,63,0,0,0,0,0,0,0,366
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,0,0,0,0,0,0,235,216,238,0,0,0,0,689
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,0,0,0,0,0,0,0,0,0,207,246,247,259,959
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,0,"*","*","*","*","*","*",8,"*",22,9,"*","*",64
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,0,0,0,0,0,0,"*","*","*",6,8,"*","*",23
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,0,0,0,0,0,0,0,0,9,26,43,30,9,117
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,0,0,0,0,35,38,39,37,32,0,0,0,0,181
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",0,0,0,0,0,0,0,62,60,60,0,0,0,0,182
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,0,0,0,0,0,0,95,85,70,0,0,0,0,250
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,0,0,0,0,0,57,49,56,0,0,0,0,162
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",0,0,0,0,0,0,0,0,171,193,0,0,0,0,364
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",0,0,0,0,0,0,0,0,0,0,137,163,151,158,609
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",0,0,0,0,0,0,0,0,195,219,0,0,0,0,414
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",0,0,0,0,0,0,0,0,202,210,0,0,0,0,412
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",0,0,0,0,0,0,0,0,0,0,414,390,437,408,1649
"Regional School District 07","=""2070012""","Links","=""2079212""",0,0,0,0,0,0,0,0,"*","*","*","*","*",6,15
