"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, All Students"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"District","District Code","School","School Code","Grade","Subject","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%","AverageVSS"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",11,"ELA",94,76,80.9,76,29,38.2,33,43.4,"*","*","*","*",14,18.4,2513
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",11,"Math",94,75,79.8,75,48,64.0,20,26.7,"*","*","*","*",7,9.3,2487
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",11,"ELA",98,97,99.0,97,21,21.6,18,18.6,37,38.1,21,21.6,58,59.8,2596
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",11,"Math",98,97,99.0,97,33,34.0,22,22.7,24,24.7,18,18.6,42,43.3,2591
"Hartford School District","=""0640011""","West Middle School","=""0642111""",03,"ELA",50,49,98.0,49,18,36.7,16,32.7,9,18.4,6,12.2,15,30.6,2397
"Hartford School District","=""0640011""","West Middle School","=""0642111""",03,"Math",50,50,100.0,50,19,38.0,19,38.0,"*","*","*","*",12,24.0,2395
"Hartford School District","=""0640011""","West Middle School","=""0642111""",04,"ELA",34,29,85.3,29,8,27.6,"*","*",12,41.4,"*","*","*","*",2445
"Hartford School District","=""0640011""","West Middle School","=""0642111""",04,"Math",33,33,100.0,33,11,33.3,14,42.4,"*","*","*","*",8,24.2,2444
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"ELA",41,37,90.2,37,14,37.8,11,29.7,"*","*","*","*",12,32.4,2456
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"Math",41,38,92.7,38,25,65.8,11,28.9,"*","*","*","*","*","*",2429
"Hartford School District","=""0640011""","West Middle School","=""0642111""",06,"ELA",40,40,100.0,40,19,47.5,"*","*",9,22.5,"*","*","*","*",2480
"Hartford School District","=""0640011""","West Middle School","=""0642111""",06,"Math",40,40,100.0,40,30,75.0,"*","*","*","*",0,0.0,"*","*",2399
"Hartford School District","=""0640011""","West Middle School","=""0642111""",07,"ELA",32,31,96.9,31,"*","*",11,35.5,10,32.3,"*","*","*","*",2507
"Hartford School District","=""0640011""","West Middle School","=""0642111""",07,"Math",32,32,100.0,32,15,46.9,10,31.3,"*","*","*","*",7,21.9,2466
"Hartford School District","=""0640011""","West Middle School","=""0642111""",08,"ELA",33,31,93.9,31,11,35.5,12,38.7,8,25.8,0,0.0,8,25.8,2512
"Hartford School District","=""0640011""","West Middle School","=""0642111""",08,"Math",33,32,97.0,32,21,65.6,6,18.8,"*","*","*","*","*","*",2477
"Hartland School District","=""0650011""","Hartland School","=""0650111""",03,"ELA",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",03,"Math",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",04,"ELA",24,24,100.0,24,8,33.3,"*","*",7,29.2,"*","*","*","*",2455
"Hartland School District","=""0650011""","Hartland School","=""0650111""",04,"Math",24,24,100.0,24,"*","*",15,62.5,"*","*","*","*","*","*",2459
"Hartland School District","=""0650011""","Hartland School","=""0650111""",05,"ELA",31,31,100.0,31,7,22.6,"*","*",13,41.9,"*","*","*","*",2511
"Hartland School District","=""0650011""","Hartland School","=""0650111""",05,"Math",31,31,100.0,31,11,35.5,"*","*",11,35.5,"*","*","*","*",2487
"Hartland School District","=""0650011""","Hartland School","=""0650111""",06,"ELA",27,26,96.3,26,"*","*",9,34.6,9,34.6,"*","*","*","*",2529
"Hartland School District","=""0650011""","Hartland School","=""0650111""",06,"Math",27,26,96.3,26,"*","*",8,30.8,9,34.6,"*","*","*","*",2514
"Hartland School District","=""0650011""","Hartland School","=""0650111""",07,"ELA",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",07,"Math",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""",08,"ELA",23,23,100.0,23,"*","*","*","*",12,52.2,7,30.4,19,82.6,2624
"Hartland School District","=""0650011""","Hartland School","=""0650111""",08,"Math",23,23,100.0,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2597
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",03,"ELA",119,119,100.0,119,18,15.1,35,29.4,33,27.7,33,27.7,66,55.5,2443
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",03,"Math",119,119,100.0,119,27,22.7,40,33.6,41,34.5,11,9.2,52,43.7,2422
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",04,"ELA",105,105,100.0,105,23,21.9,17,16.2,35,33.3,30,28.6,65,61.9,2484
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",04,"Math",105,105,100.0,105,13,12.4,36,34.3,41,39.0,15,14.3,56,53.3,2483
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",05,"ELA",119,119,100.0,119,18,15.1,20,16.8,53,44.5,28,23.5,81,68.1,2528
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",05,"Math",119,119,100.0,119,24,20.2,33,27.7,38,31.9,24,20.2,62,52.1,2519
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",06,"ELA",148,148,100.0,147,13,8.8,29,19.7,68,46.3,37,25.2,105,71.4,2564
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",06,"Math",148,147,99.3,147,18,12.2,58,39.5,47,32.0,24,16.3,71,48.3,2547
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",03,"ELA",40,40,100.0,40,11,27.5,15,37.5,"*","*","*","*",14,35.0,2410
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",03,"Math",40,40,100.0,40,24,60.0,11,27.5,"*","*","*","*","*","*",2361
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",04,"ELA",39,39,100.0,39,14,35.9,15,38.5,"*","*","*","*",10,25.6,2432
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",04,"Math",39,39,100.0,39,14,35.9,17,43.6,8,20.5,0,0.0,8,20.5,2433
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",05,"ELA",35,35,100.0,35,"*","*",11,31.4,11,31.4,"*","*","*","*",2485
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",05,"Math",35,35,100.0,35,21,60.0,"*","*","*","*",0,0.0,"*","*",2448
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"ELA",34,34,100.0,34,"*","*",19,55.9,11,32.4,"*","*","*","*",2514
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",06,"Math",34,34,100.0,34,"*","*",17,50.0,"*","*",0,0.0,"*","*",2476
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"ELA",32,32,100.0,32,"*","*",15,46.9,14,43.8,"*","*","*","*",2555
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",07,"Math",32,32,100.0,32,18,56.3,"*","*","*","*",0,0.0,"*","*",2469
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"ELA",32,32,100.0,32,"*","*",11,34.4,16,50.0,"*","*","*","*",2560
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",08,"Math",32,32,100.0,32,18,56.3,"*","*","*","*",0,0.0,"*","*",2486
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"ELA",33,32,97.0,32,"*","*",13,40.6,8,25.0,"*","*","*","*",2437
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",03,"Math",33,33,100.0,33,10,30.3,"*","*",11,33.3,"*","*","*","*",2416
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"ELA",33,33,100.0,33,10,30.3,"*","*",12,36.4,"*","*","*","*",2448
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",04,"Math",33,33,100.0,33,22,66.7,"*","*","*","*",0,0.0,"*","*",2393
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"ELA",33,33,100.0,31,6,19.4,8,25.8,10,32.3,7,22.6,17,54.8,2517
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",05,"Math",33,33,100.0,31,13,41.9,12,38.7,"*","*","*","*","*","*",2470
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"ELA",33,33,100.0,33,"*","*",11,33.3,11,33.3,"*","*","*","*",2559
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",06,"Math",33,33,100.0,32,8,25.0,14,43.8,"*","*","*","*",10,31.3,2517
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"ELA",35,35,100.0,35,"*","*",9,25.7,14,40.0,"*","*","*","*",2553
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",07,"Math",35,35,100.0,35,"*","*",12,34.3,10,28.6,"*","*","*","*",2532
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"ELA",31,31,100.0,31,"*","*","*","*",9,29.0,10,32.3,19,61.3,2593
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",08,"Math",31,31,100.0,31,13,41.9,"*","*","*","*",8,25.8,"*","*",2546
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"ELA",88,88,100.0,88,32,36.4,30,34.1,"*","*","*","*",26,29.5,2486
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",06,"Math",88,88,100.0,88,50,56.8,25,28.4,13,14.8,0,0.0,13,14.8,2457
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",07,"ELA",84,82,97.6,82,26,31.7,22,26.8,26,31.7,8,9.8,34,41.5,2528
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",07,"Math",84,83,98.8,82,38,46.3,25,30.5,"*","*","*","*",19,23.2,2486
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",08,"ELA",81,81,100.0,81,"*","*",30,37.0,28,34.6,"*","*","*","*",2544
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",08,"Math",81,81,100.0,81,51,63.0,16,19.8,"*","*","*","*",14,17.3,2482
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",03,"ELA",50,50,100.0,50,24,48.0,"*","*","*","*","*","*","*","*",2383
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",03,"Math",50,50,100.0,50,23,46.0,19,38.0,"*","*","*","*",8,16.0,2389
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",04,"ELA",65,65,100.0,65,23,35.4,22,33.8,10,15.4,10,15.4,20,30.8,2448
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",04,"Math",65,65,100.0,65,"*","*",32,49.2,9,13.8,"*","*","*","*",2435
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",05,"ELA",73,73,100.0,73,23,31.5,17,23.3,22,30.1,11,15.1,33,45.2,2492
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",05,"Math",73,73,100.0,73,38,52.1,23,31.5,"*","*","*","*",12,16.4,2453
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",06,"ELA",72,72,100.0,72,22,30.6,24,33.3,20,27.8,6,8.3,26,36.1,2501
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",06,"Math",72,72,100.0,72,30,41.7,36,50.0,"*","*","*","*","*","*",2480
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",07,"ELA",83,82,98.8,82,16,19.5,31,37.8,26,31.7,9,11.0,35,42.7,2541
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",07,"Math",83,82,98.8,82,37,45.1,33,40.2,"*","*","*","*",12,14.6,2487
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",08,"ELA",76,75,98.7,75,"*","*",34,45.3,20,26.7,"*","*","*","*",2547
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",08,"Math",76,75,98.7,75,41,54.7,"*","*",11,14.7,"*","*","*","*",2494
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",11,"ELA",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",11,"Math",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""",03,"ELA",25,23,92.0,23,"*","*","*","*","*","*",12,52.2,"*","*",2460
"Kent School District","=""0680011""","Kent Center School","=""0680111""",03,"Math",25,23,92.0,23,"*","*","*","*",15,65.2,"*","*","*","*",2442
"Kent School District","=""0680011""","Kent Center School","=""0680111""",04,"ELA",27,27,100.0,27,"*","*","*","*","*","*",17,63.0,"*","*",2547
"Kent School District","=""0680011""","Kent Center School","=""0680111""",04,"Math",27,27,100.0,27,0,0.0,"*","*",16,59.3,"*","*","*","*",2515
"Kent School District","=""0680011""","Kent Center School","=""0680111""",05,"ELA",32,32,100.0,32,"*","*","*","*",13,40.6,15,46.9,28,87.5,2572
"Kent School District","=""0680011""","Kent Center School","=""0680111""",05,"Math",32,32,100.0,32,"*","*",10,31.3,12,37.5,"*","*","*","*",2542
"Kent School District","=""0680011""","Kent Center School","=""0680111""",06,"ELA",31,31,100.0,31,"*","*","*","*",16,51.6,11,35.5,27,87.1,2594
"Kent School District","=""0680011""","Kent Center School","=""0680111""",06,"Math",31,31,100.0,31,"*","*",10,32.3,12,38.7,"*","*","*","*",2554
"Kent School District","=""0680011""","Kent Center School","=""0680111""",07,"ELA",20,20,100.0,20,"*","*",0,0.0,14,70.0,"*","*","*","*",2623
"Kent School District","=""0680011""","Kent Center School","=""0680111""",07,"Math",20,20,100.0,20,"*","*","*","*",10,50.0,"*","*","*","*",2587
"Kent School District","=""0680011""","Kent Center School","=""0680111""",08,"ELA",29,29,100.0,29,"*","*","*","*",18,62.1,"*","*","*","*",2627
"Kent School District","=""0680011""","Kent Center School","=""0680111""",08,"Math",29,29,100.0,29,"*","*","*","*",12,41.4,8,27.6,20,69.0,2592
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""",11,"ELA",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""",11,"Math",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",03,"ELA",83,82,98.8,82,17,20.7,24,29.3,26,31.7,15,18.3,41,50.0,2429
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",03,"Math",84,83,98.8,83,"*","*",31,37.3,29,34.9,"*","*","*","*",2418
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",04,"ELA",80,80,100.0,80,19,23.8,16,20.0,27,33.8,18,22.5,45,56.3,2475
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",04,"Math",80,80,100.0,80,12,15.0,40,50.0,21,26.3,7,8.8,28,35.0,2465
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",11,"ELA",167,162,97.0,160,46,28.8,50,31.3,47,29.4,17,10.6,64,40.0,2551
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",11,"Math",168,160,95.2,160,86,53.8,42,26.3,24,15.0,8,5.0,32,20.0,2535
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",05,"ELA",166,166,100.0,166,36,21.7,40,24.1,63,38.0,27,16.3,90,54.2,2509
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",05,"Math",165,164,99.4,164,67,40.9,58,35.4,23,14.0,16,9.8,39,23.8,2475
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",06,"ELA",166,166,100.0,166,17,10.2,40,24.1,75,45.2,34,20.5,109,65.7,2555
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",06,"Math",166,166,100.0,166,36,21.7,61,36.7,53,31.9,16,9.6,69,41.6,2528
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",07,"ELA",174,173,99.4,173,23,13.3,51,29.5,82,47.4,17,9.8,99,57.2,2560
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",07,"Math",174,173,99.4,173,52,30.1,70,40.5,44,25.4,7,4.0,51,29.5,2512
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",08,"ELA",189,186,98.4,186,33,17.7,46,24.7,90,48.4,17,9.1,107,57.5,2575
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",08,"Math",189,185,97.9,184,78,42.4,76,41.3,"*","*","*","*",30,16.3,2515
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",03,"ELA",90,88,97.8,88,25,28.4,22,25.0,18,20.5,23,26.1,41,46.6,2418
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",03,"Math",89,87,97.8,87,"*","*",27,31.0,33,37.9,"*","*","*","*",2418
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",04,"ELA",85,84,98.8,84,17,20.2,24,28.6,34,40.5,9,10.7,43,51.2,2465
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",04,"Math",85,84,98.8,84,"*","*",49,58.3,17,20.2,"*","*","*","*",2441
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",11,"ELA",88,86,97.7,84,13,15.5,26,31.0,30,35.7,15,17.9,45,53.6,2586
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",11,"Math",88,87,98.9,85,49,57.6,22,25.9,"*","*","*","*",14,16.5,2521
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",06,"ELA",48,48,100.0,48,"*","*",21,43.8,17,35.4,"*","*","*","*",2527
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",06,"Math",48,48,100.0,48,21,43.8,18,37.5,"*","*","*","*",9,18.8,2486
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",07,"ELA",47,47,100.0,47,13,27.7,10,21.3,18,38.3,6,12.8,24,51.1,2540
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",07,"Math",47,47,100.0,47,23,48.9,17,36.2,"*","*","*","*",7,14.9,2469
