"Student Counts by School and Grade"
"All Districts, All Schools"
"2007-08"

"",,,,"Grade",,,,,,,,,,,,,,
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,40,37,68,64,54,72,0,0,0,0,0,0,0,335
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,31,61,49,48,73,66,0,0,0,0,0,0,0,328
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,53,63,57,48,57,69,0,0,0,0,0,0,0,347
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,77,98,75,86,106,92,0,0,0,0,0,0,0,534
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,0,"*","*","*","*","*","*","*",0,"*","*","*",21
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",0,0,0,0,0,0,0,215,263,267,0,0,0,0,745
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,0,0,0,0,0,0,274,285,288,0,0,0,0,847
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,0,0,0,0,0,0,0,0,"*",270,252,237,"*",991
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,0,0,0,0,0,0,0,0,0,303,290,294,288,1175
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",0,41,48,42,36,36,26,0,0,0,0,0,0,0,229
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*",98,97,88,100,"*",106,0,0,0,0,0,0,0,574
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",18,125,100,99,84,81,78,0,0,0,0,0,0,0,585
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",18,92,84,81,83,79,82,0,0,0,0,0,0,0,519
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",13,115,87,98,86,81,70,0,0,0,0,0,0,0,550
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","*",82,"*",84,94,76,83,0,0,0,0,0,0,0,495
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",19,105,24,23,21,23,24,0,0,0,0,0,0,0,239
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*","*",144,140,136,140,139,0,0,0,0,0,0,0,798
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","*",90,71,81,86,"*",71,0,0,0,0,0,0,0,465
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",84,81,77,84,84,87,96,0,0,0,0,0,0,0,593
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",72,90,84,88,88,96,96,0,0,0,0,0,0,0,614
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",199,0,0,0,0,0,0,0,0,0,0,0,0,0,199
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",84,73,78,57,62,63,71,0,0,0,0,0,0,0,488
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",17,93,107,80,93,83,78,0,0,0,0,0,0,0,551
"Waterbury School District","=""1510011""","Washington School","=""1512311""",14,46,49,58,47,49,50,0,0,0,0,0,0,0,313
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","*",58,67,57,61,"*",56,0,0,0,0,0,0,0,349
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",69,104,40,34,54,27,29,0,0,0,0,0,0,0,357
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",0,38,42,41,47,51,51,0,0,0,0,0,0,0,270
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,76,79,88,87,91,94,0,0,0,0,0,0,0,515
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,94,102,"*",86,98,98,0,"*",0,0,0,0,0,563
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,41,44,64,51,58,55,0,0,0,0,0,0,0,313
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,"*","*","*","*","*","*",10,10,9,15,10,"*",77
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,0,0,0,0,0,"*","*",38,32,22,27,22,14,166
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",0,0,0,0,0,0,0,398,398,401,0,0,0,0,1197
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",0,0,0,0,0,0,0,473,454,416,0,0,0,0,1343
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,0,0,0,0,0,0,428,424,"*",0,0,"*",0,1259
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,0,0,0,0,0,0,104,104,105,0,0,0,0,313
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,0,0,0,0,0,0,0,0,0,366,350,312,340,1368
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",0,0,0,0,0,0,0,0,0,0,324,346,339,304,1313
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",0,0,0,0,0,0,0,0,0,0,124,127,122,112,485
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",0,0,0,0,0,0,0,0,0,0,328,322,280,274,1204
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",82,217,233,266,0,0,0,0,0,0,0,0,0,0,798
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,0,0,118,114,148,0,0,0,0,0,0,0,380
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,0,0,127,111,118,0,0,0,0,0,0,0,356
"Watertown School District","=""1530011""","Heminway Park School","=""1530611""",0,0,0,0,0,0,0,272,0,0,0,0,0,0,272
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,0,0,0,0,0,0,0,313,289,0,0,0,0,602
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",0,0,0,0,0,0,0,0,0,0,278,245,245,222,990
"West Hartford School District","=""1550011""","Smith School","=""1551711""",14,64,57,70,55,55,65,0,0,0,0,0,0,0,380
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",42,66,74,58,76,65,76,0,0,0,0,0,0,0,457
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",15,37,50,62,64,63,50,0,0,0,0,0,0,0,341
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",100,74,73,63,60,63,71,0,0,0,0,0,0,0,504
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,66,81,76,74,82,61,0,0,0,0,0,0,0,440
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,70,75,66,60,51,62,0,0,0,0,0,0,0,384
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,89,100,107,83,104,74,0,0,0,0,0,0,0,557
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,62,66,57,59,61,62,0,0,0,0,0,0,0,367
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,75,70,55,87,85,72,0,0,0,0,0,0,0,444
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,68,77,66,68,82,75,0,0,0,0,0,0,0,436
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,57,79,85,67,102,80,0,0,0,0,0,0,0,470
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,0,0,0,0,0,"*",291,305,308,"*",0,0,0,907
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,0,0,0,0,0,0,140,140,129,0,0,0,0,409
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",0,0,0,0,0,0,0,270,341,254,0,0,0,0,865
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,0,0,0,0,0,0,0,0,0,413,377,335,336,1461
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,0,0,0,0,0,0,0,0,405,397,404,362,1568
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,70,77,70,69,67,47,0,0,0,0,0,0,0,400
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",7,46,60,54,64,67,60,0,0,0,0,0,0,0,358
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",20,46,59,68,59,69,63,0,0,0,0,0,0,0,384
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",42,73,80,79,78,86,90,0,0,0,0,0,0,0,528
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",0,47,40,45,43,48,43,0,0,0,0,0,0,0,266
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",0,61,59,57,60,59,57,0,0,0,0,0,0,0,353
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,76,74,85,65,74,70,0,0,0,0,0,0,0,444
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,62,70,90,81,85,64,0,0,0,0,0,0,0,452
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,0,0,0,0,0,237,275,232,0,0,0,0,744
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,0,0,0,0,0,0,217,262,231,0,0,0,0,710
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",0,0,0,0,0,0,0,0,0,0,532,457,398,371,1758
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",14,57,60,87,74,64,0,0,0,0,0,0,0,0,356
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,0,0,0,0,0,77,73,86,78,0,0,0,0,314
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,0,0,0,0,0,0,77,71,72,90,310
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",147,220,191,0,0,"*",0,0,0,0,0,0,0,595
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",0,0,0,0,196,213,170,0,0,0,0,0,0,0,579
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,0,0,0,0,"*",188,205,192,"*",0,0,0,587
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,0,0,0,0,0,0,0,0,199,220,201,184,804
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",56,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,58,88,75,74,80,85,0,0,0,0,0,0,0,460
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,83,78,85,88,74,87,0,0,0,0,0,0,0,495
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,71,73,100,72,104,76,0,0,0,0,0,0,0,496
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,76,106,100,105,108,99,0,0,0,0,0,0,0,594
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,83,73,102,83,77,91,0,0,0,0,0,0,0,509
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,0,0,0,0,0,301,267,272,0,0,0,0,840
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,0,0,0,0,0,0,148,197,159,0,0,0,0,504
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,0,0,0,0,0,0,0,0,0,488,412,434,390,1724
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",29,42,43,54,49,59,52,49,0,0,0,0,0,0,377
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*","*",47,40,43,39,54,43,0,0,0,0,0,0,306
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*",67,69,56,66,82,"*",72,0,0,0,0,0,0,461
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","*",61,"*",72,56,74,61,65,0,0,0,0,0,0,442
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",32,36,51,64,63,75,69,59,0,0,0,0,0,0,449
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,0,0,0,0,0,0,0,275,289,0,0,0,0,564
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,0,0,0,0,0,0,0,0,0,314,306,301,291,1212
"Willington School District","=""1600011""","Center School","=""1600111""",19,57,50,65,57,0,0,0,0,0,0,0,0,0,248
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,0,0,0,52,68,75,70,86,0,0,0,0,351
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""",19,149,155,187,0,0,0,0,0,0,0,0,0,0,510
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",24,166,171,175,0,0,0,0,0,0,0,0,0,0,536
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,0,0,0,0,0,326,337,352,0,0,0,0,1015
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,0,0,336,356,354,0,0,0,0,0,0,0,1046
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,0,0,0,0,0,0,0,0,331,310,326,289,1256
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",25,51,53,54,49,46,50,0,0,0,0,0,0,0,328
"Winchester School District","=""1620011""","ABLE","=""1629011""",0,"*","*",0,"*","*","*",0,0,0,0,0,0,0,7
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,"*",64,57,59,71,69,"*",0,0,0,0,0,0,372
"Winchester School District","=""1620011""","Bridges 2","=""1629111""",0,0,"*",0,0,"*","*",0,0,0,0,0,0,0,"*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,0,0,0,0,0,112,108,121,0,0,0,0,341
"Winchester School District","=""1620011""","Joy D. Rice School","=""1626111""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",11
"Windham School District","=""1630011""","Early Headstart","=""1638011""",97,0,0,0,0,0,0,0,0,0,0,0,0,0,97
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",177,0,0,0,0,0,0,0,0,0,0,0,0,0,177
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,"*",63,72,62,57,"*",0,0,0,0,0,0,0,310
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,86,96,88,86,89,0,0,0,0,0,0,0,0,445
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,65,76,74,60,67,0,0,0,0,0,0,0,0,342
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,55,50,52,56,46,0,0,0,0,0,0,0,0,259
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",0,0,0,0,0,0,247,213,251,249,0,0,0,0,960
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",0,0,0,0,0,0,0,"*",0,"*",12,10,16,9,56
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,0,0,0,0,0,0,0,0,0,305,254,224,203,986
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",38,116,122,134,0,0,0,0,0,0,0,0,0,0,410
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,0,0,136,153,140,0,0,0,0,0,0,0,429
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",0,0,0,0,0,0,0,137,132,136,0,0,0,0,405
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,0,0,0,0,0,0,0,0,0,122,145,157,160,584
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",45,212,0,0,0,0,0,0,0,0,0,0,0,0,257
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,56,54,60,55,56,0,0,0,0,0,0,0,281
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,72,75,81,78,90,0,0,0,0,0,0,0,396
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,64,112,92,81,101,0,0,0,0,0,0,0,450
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,0,62,49,69,58,75,0,0,0,0,0,0,0,313
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,0,0,0,0,0,0,271,326,324,0,0,0,0,921
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,0,0,0,0,0,0,0,0,"*",421,374,342,"*",1472
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",66,60,55,48,42,64,59,0,0,0,0,0,0,0,394
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,68,67,56,77,70,56,0,0,0,0,0,0,0,394
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,71,77,74,73,84,77,0,0,0,0,0,0,0,456
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,0,0,0,0,0,263,249,246,0,0,0,0,758
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,0,0,0,0,0,0,0,0,222,219,249,226,916
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",22,89,105,103,0,0,0,0,0,0,0,0,0,0,319
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",0,0,0,0,91,118,134,124,0,0,0,0,0,0,467
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",27,96,98,88,84,103,0,0,0,0,0,0,0,0,496
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,0,0,0,0,0,128,98,108,114,0,0,0,0,448
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",0,85,86,0,0,0,76,74,69,66,47,44,0,0,547
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,10,11,7,8,8,7,21,7,22,0,0,0,0,101
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,45,49,39,43,54,55,56,0,0,0,0,0,0,341
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",0,14,16,18,19,19,15,21,0,0,0,0,0,0,122
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,15,13,12,15,10,14,13,16,21,0,0,0,0,129
"Elm City College Preparatory School","=""2810013""","Elm City College Preparatory School","=""2810113""",0,55,56,55,55,49,56,56,52,42,0,0,0,0,476
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",0,77,71,95,81,68,91,68,0,0,0,0,0,0,551
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",0,206,89,105,106,126,0,0,0,0,0,0,0,0,632
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",0,0,68,79,80,80,0,0,0,0,0,0,0,0,307
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",0,0,80,92,87,89,0,0,0,0,0,0,0,0,348
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",0,0,0,0,0,0,293,307,0,0,0,0,0,0,600
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,322,323,0,0,0,0,645
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,324,300,294,319,1237
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,40,43,40,40,41,46,37,36,39,0,0,0,0,362
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,11,10,9,7,9,8,"*","*",7,0,0,0,0,72
"Waterford School District","=""1520011""","Cohanzie Elementary School","=""1520111""",0,36,67,59,80,72,73,0,0,0,0,0,0,0,387
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,32,51,49,46,49,53,0,0,0,0,0,0,0,280
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,19,37,58,58,57,57,0,0,0,0,0,0,0,286
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",0,26,45,41,47,36,41,0,0,0,0,0,0,0,236
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,0,0,0,0,0,0,205,270,255,0,0,0,0,730
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,0,0,0,0,0,0,0,0,0,275,243,249,246,1013
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,0,0,"*","*","*","*","*",8,"*",14,12,9,"*",67
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,0,0,0,0,0,0,0,"*",7,7,7,8,"*",39
"Unified School District #2","=""3470015""","High Meadows","=""3476515""",0,0,0,0,0,0,0,0,"*","*","*",7,8,8,30
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,0,0,0,0,0,0,0,0,"*",27,36,16,"*",90
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",0,0,0,0,0,"*","*","*","*","*",7,8,8,12,44
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,0,0,0,0,0,0,0,0,20,0,0,0,20
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,0,0,0,0,34,35,36,37,35,0,0,0,0,177
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""",0,0,0,0,0,0,85,0,0,0,0,0,0,0,85
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",0,0,0,0,0,0,0,61,65,55,0,0,0,0,181
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,0,0,0,0,0,0,71,84,51,0,0,0,0,206
"Regional School District 07","=""2070012""","FLEX","=""2079012""",0,0,0,0,0,0,0,"*","*","*","*",0,0,0,6
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",0,0,0,0,0,0,0,0,169,182,0,0,0,0,351
"Regional School District 07","=""2070012""","Links","=""2079212""",0,0,0,0,0,0,0,0,0,"*","*","*","*",13,23
"Regional School District 07","=""2070012""","AIM","=""2079112""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",7
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,0,0,0,0,0,0,0,0,0,203,182,195,168,748
"Regional School District 07","=""2070012""","STEP","=""2079312""",0,0,0,0,0,0,0,0,0,0,"*","*","*",8,15
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,0,0,0,0,0,49,51,50,0,0,0,0,150
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",0,0,0,0,0,0,0,0,173,165,0,0,0,0,338
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",0,0,0,0,0,0,0,0,0,0,169,157,148,142,616
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",0,0,0,0,0,0,0,0,191,213,0,0,0,0,404
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",0,0,0,0,0,0,0,0,198,217,0,0,0,0,415
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",0,0,0,0,0,0,0,0,0,0,400,407,429,413,1649
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",0,0,0,0,0,0,0,0,323,321,0,0,0,0,644
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",0,0,0,0,0,0,0,0,0,0,286,234,267,232,1019
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,0,0,0,0,0,0,0,67,50,40,44,52,38,291
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,0,0,0,0,0,0,0,50,50,47,47,40,26,260
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,0,0,0,0,0,0,0,0,38,374,100,32,7,551
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",0,0,0,0,0,0,0,0,0,"*",14,"*",16,15,59
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",0,0,0,0,0,0,0,0,0,0,"*","*",17,11,38
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,0,0,0,0,0,0,0,0,0,"*",13,"*",8,32
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,0,0,0,0,0,0,0,0,0,"*","*","*",9,13
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,0,0,0,0,0,0,0,0,0,"*","*",26,27,70
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,0,0,0,0,0,0,0,0,0,"*",26,22,"*",69
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,0,0,0,0,0,0,0,0,0,"*","*",26,34,78
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,0,0,0,0,0,0,0,0,0,"*",8,"*",8,25
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,0,0,0,0,0,0,0,0,0,"*","*",14,14,36
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,0,0,0,0,0,0,0,0,0,"*","*",15,15,38
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,0,0,0,0,0,0,0,0,0,0,"*","*",16,29
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,0,0,0,0,0,0,0,0,0,0,"*","*",10,22
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,0,0,0,0,0,0,0,0,0,0,"*",15,"*",28
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",0,0,0,0,0,0,0,0,0,0,0,10,13,15,38
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,0,0,0,0,0,0,0,0,0,0,7,12,9,28
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,0,0,0,0,0,0,0,0,0,0,"*","*",13,29
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""",0,0,0,0,0,0,0,0,0,0,0,"*",6,"*",12
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,0,0,0,0,0,0,0,0,0,70,26,38,18,152
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""",0,0,0,0,0,0,0,0,0,0,175,159,122,125,581
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""",0,0,0,0,0,0,0,0,0,0,227,235,205,211,878
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""",0,0,0,0,0,0,0,0,0,0,144,108,107,102,461
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""",0,0,0,0,0,0,0,0,0,0,174,121,134,100,529
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""",0,0,0,0,0,0,0,0,0,0,129,157,161,142,589
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""",0,0,0,0,0,0,0,0,0,0,143,129,122,136,530
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""",0,0,0,0,0,0,0,0,0,0,211,190,148,147,696
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""",0,0,0,0,0,0,0,0,0,0,158,142,131,132,563
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""",0,0,0,0,0,0,0,0,0,0,166,154,119,131,570
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""",0,0,0,0,0,0,0,0,0,0,159,142,138,125,564
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""",0,0,0,0,0,0,0,0,0,0,65,76,61,53,255
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""",0,0,0,0,0,0,0,0,0,0,132,107,84,87,410
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""",0,0,0,0,0,0,0,0,0,0,198,202,161,159,720
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""",0,0,0,0,0,0,0,0,0,0,228,226,209,190,853
