"Chronic Absenteeism, Trend"
"All Districts, All Schools, All Students"

"",,,,"% Chronically Absent",,,,
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",7.1,5.0,"*","*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",2.9,"*",2.3,5.1,3.1
"Shelton School District","=""1260011""","Alternative Learning Center 1","=""1260211""","N/A","N/A","N/A","N/A","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",2.5,"*",3.3,"*",5.4
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",3.6,4.9,6.3,4.6,5.8
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",6.9,11.1,10.1,7.9,9.4
"Shelton School District","=""1260011""","Life Skills","=""1260311""","N/A","N/A","N/A","N/A","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",6.2,10.1,10.3,11.6,11.8
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",5.5,8.6,4.5,7.1,7.7
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",12.0,24.8,23.4,21.8,26.5
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",5.9,12.3,8.8,14.1,4.4
"Shelton School District","=""1260011""","Work Experience","=""1260711""","N/A","N/A","N/A","N/A","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*","*",7.0,6.9,5.8
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",7.4,8.3,6.2,9.8,4.2
"Simsbury School District","=""1280011""","Central School","=""1280111""",3.9,7.3,7.5,2.1,"*"
"Simsbury School District","=""1280011""","Farmington Valley Transition Academy","=""1280211""","N/A","N/A","N/A","N/A",22.6
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",8.3,5.8,5.2,4.1,5.0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",6.7,7.3,3.9,2.7,2.4
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",4.2,7.7,8.3,7.6,7.4
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",1.7,3.3,4.8,5.0,2.3
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",4.0,4.9,3.6,4.5,2.9
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",3.2,5.8,4.2,4.8,2.1
"Somers School District","=""1290011""","Aspire","=""1290511""","N/A","N/A","N/A","N/A","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*",18.0,15.4,18.5,16.0
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",12.9,3.7,"*","*",3.0
"Somers School District","=""1290011""","Somers High School","=""1296111""",13.7,21.8,15.3,18.1,15.0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",20.7,6.5,2.6,3.4,1.9
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",14.4,1.8,4.3,5.7,2.2
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",14.8,5.6,6.4,5.8,4.1
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",25.5,2.6,1.7,2.9,"*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0.9,5.4,0.9,1.1,5.4
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",22.7,6.3,4.4,3.6,2.9
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",13.9,5.2,5.5,6.9,4.0
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",7.7,7.4,7.4,4.7,5.6
"Southington School District","=""1310011""","Achieve","=""1311711""","N/A","N/A","N/A","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","N/A","N/A","N/A",64.4,75.0
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",3.3,5.8,6.5,4.8,4.7
"Southington School District","=""1310011""","EASE","=""1310511""","N/A","N/A","N/A","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",2.4,2.4,3.0,3.4,4.0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",5.4,4.2,4.6,3.9,2.5
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",6.2,6.4,7.1,7.4,5.6
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","N/A","N/A","N/A","*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","N/A","N/A","N/A","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*","*",2.5,4.6,3.1
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",4.1,3.0,5.1,5.7,6.4
"Southington School District","=""1310011""","Southington High School","=""1316211""",11.9,11.1,9.5,6.9,8.3
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",2.5,1.7,3.3,2.9,4.4
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",3.8,3.0,4.0,3.7,3.0
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","N/A","N/A","N/A","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""","N/A","N/A","N/A","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",2.1,2.7,"*",2.0,"*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",7.5,7.5,7.8,11.3,7.7
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",5.5,5.1,2.9,8.2,5.2
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",7.9,9.2,14.0,10.4,10.9
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",11.3,7.4,4.9,5.6,6.0
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","N/A","N/A","N/A","*","*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",7.2,"*",8.0,9.7,7.4
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","*",8.3,"*",6.3,9.6
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","*",97.3,"*",86.9,99.3
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","N/A","N/A","N/A","N/A",8.2
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","N/A","N/A","N/A",5.1,20.5
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",14.1,21.1,10.4,39.1,39.9
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",11.5,10.6,8.8,9.6,7.0
"Stamford School District","=""1350011""","Dolan School","=""1355311""",14.3,14.6,3.0,26.8,22.8
"Stamford School District","=""1350011""","Hart School","=""1352211""",9.5,11.4,8.7,9.2,5.9
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","N/A","N/A","N/A","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",5.3,9.2,5.4,11.2,7.8
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",4.6,12.7,8.8,12.0,4.5
"Stamford School District","=""1350011""","Newfield School","=""1350611""",10.8,13.8,11.5,9.5,6.6
"Stamford School District","=""1350011""","Northeast School","=""1351811""",5.8,9.2,7.0,7.3,5.9
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",15.8,21.0,9.6,12.4,10.0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",4.6,8.5,3.8,18.9,10.2
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",9.7,15.2,9.9,12.1,11.7
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",3.7,6.5,5.8,9.1,5.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""",8.9,8.8,6.8,6.1,3.8
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",9.3,14.0,15.0,13.2,11.6
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",9.8,12.6,6.3,8.5,11.2
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",3.5,18.2,5.7,7.2,7.0
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",10.3,13.5,8.3,9.3,9.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",13.3,15.6,14.6,30.7,26.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",14.4,24.9,17.9,17.8,16.5
"Stamford School District","=""1350011""","Westover School","=""1351411""",4.9,9.2,5.1,6.4,4.2
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",8.3,5.1,"*","*",8.0
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","N/A","N/A","N/A","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",4.3,6.0,4.5,3.6,3.1
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",3.6,7.5,10.5,9.5,9.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",96.8,5.9,22.9,20.3,4.5
"Stonington School District","=""1370011""","SAILS","=""1370711""","N/A","N/A","N/A","N/A","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*",5.5,1.8,4.1,3.3
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*",7.5,13.1,5.3,8.2
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",8.0,7.2,13.7,14.9,16.2
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",5.8,7.8,5.5,5.0,7.3
"Stratford School District","=""1380011""","ABA Nichols","=""1382511""","N/A","N/A","N/A","N/A","*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","ABA Whitney","=""1382411""","N/A","N/A","N/A","N/A","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","N/A","N/A","N/A",62.5,74.4
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",13.8,16.2,13.4,12.3,14.8
"Stratford School District","=""1380011""","Chapel School","=""1380311""",7.3,8.5,9.0,5.5,7.8
"Stratford School District","=""1380011""","DLC Whitney","=""1382311""","N/A","N/A","N/A","N/A","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",9.0,13.9,10.7,11.3,14.6
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",9.9,13.7,10.6,11.4,6.6
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",11.4,14.6,12.0,11.3,11.5
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","High School Sails","=""1380711""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",3.8,8.6,9.6,8.3,"N/A"
"Stratford School District","=""1380011""","IPP Classroom - Johnson","=""1381111""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","Intensive Need Classroom","=""1381711""","N/A","N/A","N/A","*","N/A"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",10.2,11.6,8.3,9.4,8.2
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","Middle School Sails","=""1381811""","N/A","N/A","N/A","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",4.6,7.5,7.3,5.1,6.4
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",7.6,8.3,7.8,6.7,6.1
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*","*","*","N/A","N/A"
"Stratford School District","=""1380011""","Steps K-2 Nichols","=""1382611""","N/A","N/A","N/A","N/A","*"
"Stratford School District","=""1380011""","Straford Academy - Victoria Soto School","=""1382211""","N/A","N/A","N/A","N/A",6.4
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",2.9,6.7,6.3,6.4,3.7
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",13.9,19.3,22.4,17.7,23.3
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","*","*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",3.4,6.6,2.9,4.3,3.7
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",5.9,8.4,16.7,"*",5.3
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",2.7,3.5,8.2,0.0,3.0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",11.5,5.5,"*","*",9.7
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",7.4,6.2,5.2,0.0,3.7
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",4.2,5.3,8.4,7.7,8.6
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",12.9,14.9,15.8,23.5,4.9
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",5.1,10.6,6.3,4.7,5.0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",6.6,4.0,4.3,5.4,4.6
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",5.5,5.1,5.1,8.4,9.0
"Thompson School District","=""1410011""","District Autism Program","=""1410211""","N/A","N/A","N/A","*","*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",7.8,10.1,"*",2.6,2.2
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",8.2,4.7,3.8,5.6,5.0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",19.8,10.7,12.4,10.0,18.1
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",2.8,2.4,0.0,0.0,3.9
"Tolland School District","=""1420011""","TALC","=""1420311""","N/A","N/A","N/A","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",9.3,7.3,6.5,7.8,7.8
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",3.8,2.8,2.6,2.3,1.5
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",2.6,5.7,2.5,3.1,4.2
"Torrington School District","=""1430011""","East School","=""1430111""",7.8,8.1,9.7,4.7,3.7
"Torrington School District","=""1430011""","ABC / Forbes School","=""1431511""","N/A","N/A","N/A","N/A","*"
"Torrington School District","=""1430011""","East - The Learning Center","=""1431811""","N/A","N/A","N/A","*","N/A"
"Torrington School District","=""1430011""","Forbes School","=""1430211""",9.3,10.8,10.0,7.2,6.9
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","N/A","N/A","N/A",45.5,"*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",8.1,11.0,8.2,7.6,7.1
"Torrington School District","=""1430011""","Torringford / ABC","=""1432411""","N/A","N/A","N/A","N/A","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""",4.9,5.7,5.5,5.6,4.7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",23.8,23.4,27.8,17.0,15.6
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",16.9,15.1,13.1,13.1,12.0
"Torrington School District","=""1430011""","Vogel-Wetmore / Reach","=""1431711""","N/A","N/A","N/A","*","N/A"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",9.9,8.9,7.3,6.1,5.3
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",6.5,"*",0.0,65.9,18.6
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",2.8,4.0,1.6,3.9,2.8
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",3.5,3.2,2.5,4.2,1.7
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",4.0,5.2,1.4,3.1,2.0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",7.1,8.5,3.4,6.2,7.2
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",2.9,3.7,1.7,"*",3.6
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",6.4,7.1,3.7,3.2,6.6
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",4.7,3.9,2.8,4.5,6.8
"Trumbull School District","=""1440011""","REACH","=""1440511""","N/A","N/A","N/A","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","*",1.6,"*",3.4,2.7
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","N/A","N/A","N/A","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",9.1,1.9,1.5,2.3,5.1
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",25.0,44.0,"*","*","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","*","*","*","*","N/A"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",41.9,58.8,65.2,"*","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",88.9,39.4,25.9,"*","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","*","*","*","*","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",85.7,70.8,52.0,51.7,"*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",95.7,32.4,"*","*","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",84.0,48.8,"*","*","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",42.6,52.1,18.4,30.7,39.9
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",36.7,"*","*","*","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","*","*","*","*","*"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",48.3,"*","*","*","*"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",72.0,"*","*","*","*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","*","*","N/A","*","*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","*","*","N/A","N/A","N/A"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","N/A","N/A",0.0,"*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",64.4,"*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","N/A","N/A","N/A","N/A","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*","*",0.0,"*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*",0.0,"*",7.8,"*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",7.4,7.9,"*",6.2,5.8
"Vernon School District","=""1460011""","Center Road School","=""1461411""",4.8,2.5,3.6,"*",3.5
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",3.7,"*","*",2.8,3.0
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","N/A","N/A","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",15.8,8.0,12.2,10.4,8.2
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",15.8,14.5,13.3,16.6,18.4
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",9.1,5.0,5.2,10.3,10.4
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",5.9,5.2,3.6,5.7,7.9
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*",7.6,9.5,"*","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""",10.5,11.8,5.2,2.4,4.0
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",78.3,"*","*","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",7.3,13.2,4.0,4.0,4.5
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",9.0,8.9,4.0,3.5,"N/A"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","N/A","N/A","N/A","N/A",5.6
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N/A","N/A","N/A",50.0,35.0
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",10.5,8.8,4.5,4.5,1.9
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",9.4,10.3,5.5,4.4,4.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",12.1,8.5,7.3,7.1,6.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",8.6,6.9,8.2,7.7,6.7
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",16.7,6.3,3.5,3.5,3.0
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",13.2,13.0,5.0,4.5,2.2
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",13.5,16.6,3.8,1.7,2.4
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",10.3,12.9,3.1,4.5,4.5
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",3.8,2.6,2.4,"*","*"
"Waterbury School District","=""1510011""","SAGE","=""3480415""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",21.9,21.9,21.4,18.3,19.8
"Waterbury School District","=""1510011""","Washington School","=""1512311""",8.5,13.4,13.3,12.0,13.0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",5.1,8.6,10.6,9.3,7.4
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","N/A","N/A","N/A","N/A",27.3
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","N/A","N/A","N/A","N/A",12.0
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",15.2,12.5,14.3,16.3,11.9
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","N/A","N/A","N/A","N/A",25.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",15.6,19.2,20.7,20.8,10.7
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",11.8,12.0,8.7,9.2,6.4
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","N/A","N/A","N/A","N/A",9.5
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",29.2,31.7,30.9,34.6,32.0
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",24.1,18.6,26.6,16.4,20.6
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",13.8,11.7,17.8,9.2,9.6
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",86.2,93.9,91.5,93.9,95.1
"Waterbury School District","=""1510011""","Excel III","=""1513911""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",11.6,15.7,14.4,13.1,7.1
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",10.3,11.1,11.1,12.2,9.3
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",8.0,9.3,8.2,7.8,4.9
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","N/A","N/A","N/A","N/A",11.8
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",15.3,14.4,20.7,17.3,13.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",24.0,27.2,29.8,27.0,30.9
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",3.2,2.3,2.6,2.2,3.1
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",6.9,10.7,9.6,12.7,5.3
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",21.0,20.3,22.7,19.2,15.4
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",20.8,22.5,21.0,17.5,19.5
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","N/A","N/A","N/A","N/A",50.0
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N/A",15.5,11.9,14.8,10.0
"Waterbury School District","=""1510011""","Regan School","=""1512811""",9.7,6.8,10.9,10.5,4.5
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",1.7,3.1,2.9,1.7,2.2
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",13.2,20.9,19.2,15.4,6.2
"Waterbury School District","=""1510011""","State Street School","=""1519011""",81.1,83.3,79.7,82.1,81.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",19.9,17.5,23.8,21.4,12.9
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",15.7,17.8,16.1,13.1,10.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",8.9,8.7,7.3,6.2,6.5
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N/A","N/A",9.3,4.4,5.2
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",6.6,7.4,6.8,9.1,4.1
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",30.2,37.1,43.9,39.7,34.2
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","N/A","N/A","N/A","N/A",42.9
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",12.0,18.9,19.9,18.8,10.3
"Waterford School District","=""1520011""","Autism Class","=""1521111""","N/A","N/A","N/A","*","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",5.8,6.3,7.3,6.3,5.8
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",3.3,2.9,3.0,"*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",4.5,3.6,3.8,4.3,1.6
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",5.0,4.4,5.0,6.2,5.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",11.4,13.3,6.9,7.7,8.7
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","N/A","N/A","N/A","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",2.8,"*",3.1,3.1,3.4
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",4.1,6.0,5.0,6.2,5.7
"Watertown School District","=""1530011""","Polk School","=""1530411""",4.1,3.6,2.1,4.6,5.2
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",5.0,4.7,5.5,4.7,5.5
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",26.8,23.2,23.6,19.0,13.5
