"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Math","Y",98,97,99.0,97,"*","*",27,27.8,23,23.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Math","N",115,114,99.1,114,"*","*","*","*",43,37.7,36,31.6,79,69.3
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","ELA","Y",96,96,100.0,95,48,50.5,16,16.8,25,26.3,6,6.3,31,32.6
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","ELA","N",98,98,100.0,98,7,7.1,18,18.4,38,38.8,35,35.7,73,74.5
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Math","Y",96,96,100.0,95,"*","*",33,34.7,17,17.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Math","N",98,98,100.0,98,"*","*",33,33.7,33,33.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","ELA","Y",218,218,100.0,218,68,31.2,61,28.0,57,26.1,32,14.7,89,40.8
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","ELA","N",79,78,98.7,78,11,14.1,16,20.5,26,33.3,25,32.1,51,65.4
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Math","Y",218,218,100.0,218,75,34.4,71,32.6,51,23.4,21,9.6,72,33.0
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Math","N",79,78,98.7,78,8,10.3,32,41.0,21,26.9,17,21.8,38,48.7
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","ELA","Y",226,225,99.6,225,96,42.7,60,26.7,45,20.0,24,10.7,69,30.7
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","ELA","N",51,50,98.0,50,8,16.0,9,18.0,16,32.0,17,34.0,33,66.0
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Math","Y",226,225,99.6,225,88,39.1,74,32.9,46,20.4,17,7.6,63,28.0
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Math","N",51,50,98.0,50,9,18.0,10,20.0,16,32.0,15,30.0,31,62.0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","ELA","Y",140,139,99.3,139,"*","*",47,33.8,27,19.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","ELA","N",91,91,100.0,91,"*","*","*","*",31,34.1,35,38.5,66,72.5
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Math","Y",140,139,99.3,139,53,38.1,48,34.5,27,19.4,11,7.9,38,27.3
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Math","N",91,91,100.0,91,13,14.3,23,25.3,30,33.0,25,27.5,55,60.4
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","ELA","Y",107,106,99.1,106,"*","*",38,35.8,19,17.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","ELA","N",101,101,100.0,101,"*","*","*","*",29,28.7,40,39.6,69,68.3
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Math","Y",107,106,99.1,106,38,35.8,36,34.0,23,21.7,9,8.5,32,30.2
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Math","N",101,101,100.0,101,8,7.9,34,33.7,43,42.6,16,15.8,59,58.4
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","ELA","Y",361,359,99.4,359,145,40.4,98,27.3,89,24.8,27,7.5,116,32.3
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","ELA","N",309,298,96.4,298,28,9.4,82,27.5,120,40.3,68,22.8,188,63.1
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Math","Y",361,357,98.9,357,192,53.8,110,30.8,39,10.9,16,4.5,55,15.4
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Math","N",309,298,96.4,298,57,19.1,104,34.9,85,28.5,52,17.4,137,46.0
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","ELA","Y",465,464,99.8,461,186,40.3,129,28.0,122,26.5,24,5.2,146,31.7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","ELA","N",195,195,100.0,195,22,11.3,57,29.2,79,40.5,37,19.0,116,59.5
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Math","Y",465,463,99.6,462,306,66.2,91,19.7,47,10.2,18,3.9,65,14.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Math","N",194,194,100.0,194,67,34.5,61,31.4,34,17.5,32,16.5,66,34.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","ELA","Y",266,266,100.0,266,108,40.6,76,28.6,64,24.1,18,6.8,82,30.8
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","ELA","N",211,211,100.0,211,17,8.1,48,22.7,70,33.2,76,36.0,146,69.2
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Math","Y",266,266,100.0,266,154,57.9,77,28.9,25,9.4,10,3.8,35,13.2
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Math","N",211,211,100.0,211,31,14.7,71,33.6,50,23.7,59,28.0,109,51.7
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","ELA","Y",74,73,98.6,72,"*","*",18,25.0,17,23.6,"*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","ELA","N",128,127,99.2,127,"*","*","*","*",35,27.6,78,61.4,113,89.0
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Math","Y",74,73,98.6,72,"*","*",29,40.3,14,19.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Math","N",128,126,98.4,126,"*","*","*","*",38,30.2,61,48.4,99,78.6
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","ELA","Y",181,181,100.0,181,70,38.7,58,32.0,31,17.1,22,12.2,53,29.3
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","ELA","N",69,69,100.0,69,7,10.1,11,15.9,21,30.4,30,43.5,51,73.9
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Math","Y",181,181,100.0,181,"*","*",68,37.6,44,24.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Math","N",69,69,100.0,69,"*","*",25,36.2,"*","*",21,30.4,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","ELA","Y",141,140,99.3,140,"*","*",32,22.9,38,27.1,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","ELA","N",54,54,100.0,54,"*","*","*","*",19,35.2,20,37.0,39,72.2
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Math","Y",141,139,98.6,139,54,38.8,51,36.7,27,19.4,7,5.0,34,24.5
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Math","N",54,54,100.0,54,9,16.7,10,18.5,18,33.3,17,31.5,35,64.8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","ELA","Y",416,414,99.5,413,180,43.6,124,30.0,95,23.0,14,3.4,109,26.4
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","ELA","N",254,252,99.2,252,25,9.9,63,25.0,106,42.1,58,23.0,164,65.1
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Math","Y",415,412,99.3,411,237,57.7,124,30.2,39,9.5,11,2.7,50,12.2
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Math","N",254,251,98.8,251,58,23.1,79,31.5,54,21.5,60,23.9,114,45.4
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","ELA","Y",88,88,100.0,87,27,31.0,29,33.3,20,23.0,11,12.6,31,35.6
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","ELA","N",68,68,100.0,68,6,8.8,8,11.8,13,19.1,41,60.3,54,79.4
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Math","Y",88,88,100.0,88,40,45.5,23,26.1,18,20.5,7,8.0,25,28.4
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Math","N",68,68,100.0,68,6,8.8,18,26.5,18,26.5,26,38.2,44,64.7
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","ELA","Y",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","ELA","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Math","Y",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Math","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","ELA","Y",590,587,99.5,586,256,43.7,172,29.4,138,23.5,20,3.4,158,27.0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","ELA","N",147,144,98.0,144,31,21.5,42,29.2,57,39.6,14,9.7,71,49.3
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Math","Y",589,586,99.5,584,333,57.0,171,29.3,57,9.8,23,3.9,80,13.7
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Math","N",147,144,98.0,144,45,31.3,60,41.7,29,20.1,10,6.9,39,27.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","ELA","Y",171,170,99.4,170,88,51.8,36,21.2,28,16.5,18,10.6,46,27.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","ELA","N",41,40,97.6,40,9,22.5,8,20.0,16,40.0,7,17.5,23,57.5
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Math","Y",170,169,99.4,169,77,45.6,63,37.3,"*","*","*","*",29,17.2
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Math","N",41,40,97.6,40,"*","*",18,45.0,10,25.0,"*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","ELA","Y",108,107,99.1,107,41,38.3,24,22.4,25,23.4,17,15.9,42,39.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","ELA","N",66,65,98.5,65,6,9.2,12,18.5,19,29.2,28,43.1,47,72.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Math","Y",108,107,99.1,107,"*","*",35,32.7,20,18.7,"*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Math","N",66,65,98.5,65,"*","*",23,35.4,"*","*",22,33.8,"*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","ELA","Y",269,269,100.0,269,140,52.0,63,23.4,54,20.1,12,4.5,66,24.5
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","ELA","N",71,71,100.0,71,9,12.7,19,26.8,27,38.0,16,22.5,43,60.6
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Math","Y",269,269,100.0,269,157,58.4,75,27.9,"*","*","*","*",37,13.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Math","N",71,71,100.0,71,"*","*",29,40.8,24,33.8,"*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","ELA","Y",105,105,100.0,105,"*","*",27,25.7,20,19.0,"*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","ELA","N",30,30,100.0,30,"*","*","*","*",10,33.3,11,36.7,21,70.0
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Math","Y",105,105,100.0,105,38,36.2,41,39.0,"*","*","*","*",26,24.8
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Math","N",30,30,100.0,30,"*","*",12,40.0,9,30.0,"*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","ELA","Y",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Math","Y",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","ELA","Y",149,149,100.0,149,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Math","Y",148,148,100.0,148,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","ELA","Y",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Math","Y",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","ELA","Y",77,77,100.0,77,25,32.5,21,27.3,21,27.3,10,13.0,31,40.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","ELA","N",139,138,99.3,138,17,12.3,32,23.2,57,41.3,32,23.2,89,64.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Math","Y",77,77,100.0,77,36,46.8,20,26.0,"*","*","*","*",21,27.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Math","N",139,138,99.3,138,"*","*",46,33.3,40,29.0,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","ELA","Y",27,27,100.0,27,"*","*",9,33.3,8,29.6,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","ELA","N",62,61,98.4,61,"*","*",9,14.8,20,32.8,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Math","Y",27,26,96.3,26,"*","*",9,34.6,"*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Math","N",62,61,98.4,61,"*","*",11,18.0,"*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","ELA","Y",151,150,99.3,150,40,26.7,40,26.7,52,34.7,18,12.0,70,46.7
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","ELA","N",376,371,98.7,371,12,3.2,64,17.3,160,43.1,135,36.4,295,79.5
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Math","Y",151,149,98.7,149,47,31.5,53,35.6,34,22.8,15,10.1,49,32.9
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Math","N",376,371,98.7,371,22,5.9,121,32.6,106,28.6,122,32.9,228,61.5
"Orange School District","=""1070011""","Peck Place School","=""1070511""","ELA","Y",28,28,100.0,28,10,35.7,6,21.4,6,21.4,6,21.4,12,42.9
"Orange School District","=""1070011""","Peck Place School","=""1070511""","ELA","N",233,233,100.0,233,12,5.2,27,11.6,73,31.3,121,51.9,194,83.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Math","Y",28,28,100.0,28,6,21.4,15,53.6,"*","*","*","*",7,25.0
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Math","N",233,233,100.0,233,11,4.7,49,21.0,"*","*","*","*",173,74.2
"Orange School District","=""1070011""","Race Brook School","=""1070311""","ELA","Y",44,42,95.5,42,12,28.6,15,35.7,"*","*","*","*",15,35.7
"Orange School District","=""1070011""","Race Brook School","=""1070311""","ELA","N",220,219,99.5,219,"*","*",30,13.7,79,36.1,"*","*","*","*"
