"Student Counts by School and Grade"
"All Districts, All Schools"
"2011-12"

"",,,,"Grade",,,,,,,,,,,,,,
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",17,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",64,83,61,71,62,54,68,0,0,0,0,0,0,0,463
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",80,50,46,39,44,44,41,0,0,0,0,0,0,0,344
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",38,45,49,58,56,40,45,0,0,0,0,0,0,0,331
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",42,31,33,29,49,42,34,0,0,0,0,0,0,0,260
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",0,56,64,69,60,75,78,0,0,0,0,0,0,0,402
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",0,54,81,57,85,76,73,0,0,0,0,0,0,0,426
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,56,55,50,57,57,45,0,0,0,0,0,0,0,320
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,0,"*","*","*","*","*",0,0,0,0,0,0,16
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,0,0,0,0,0,0,210,220,194,0,0,0,0,624
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,0,0,0,0,0,142,164,188,0,0,0,0,494
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,0,0,0,0,0,0,0,8,"*","*",11,12,10,44
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",0,0,0,0,0,0,0,0,0,0,24,21,18,13,76
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",59,83,85,102,103,0,0,0,0,0,0,0,0,0,432
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,128,106,122,100,128,0,0,0,0,584
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,129,135,135,144,543
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",23,147,0,0,0,0,0,0,0,0,0,0,0,0,170
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,60,73,51,70,68,71,0,0,0,0,0,0,393
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,58,68,71,71,57,63,0,0,0,0,0,0,388
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,47,50,55,49,64,54,0,0,0,0,0,0,319
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",25,132,172,175,0,0,0,0,0,0,0,0,0,0,504
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,167,170,181,0,0,0,0,0,0,0,518
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,172,187,173,0,0,0,0,532
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,116,176,150,142,584
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",16,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*",91,"*",98,102,0,0,0,0,0,0,0,0,0,375
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",45,88,93,95,95,0,0,0,0,0,0,0,0,0,416
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,199,208,0,0,0,0,0,0,0,407
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,197,198,200,0,0,0,0,595
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,188,196,197,177,758
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",42,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,39,38,42,52,39,61,0,0,0,0,0,0,0,271
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",0,65,83,65,75,65,78,0,0,0,0,0,0,0,431
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,54,47,70,62,64,63,0,0,0,0,0,0,0,360
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,159,186,202,0,0,0,0,547
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,201,161,203,190,755
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",35,60,43,42,53,49,67,0,0,0,0,0,0,0,349
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",27,45,46,66,58,63,59,0,0,0,0,0,0,0,364
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,143,153,131,0,0,0,0,427
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,119,137,137,115,508
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",20,30,46,45,58,57,55,49,61,50,0,0,0,0,471
"Portland School District","=""1130011""","Valley View School","=""1130211""",20,81,109,102,0,0,0,0,0,0,0,0,0,0,312
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,107,112,0,0,0,0,0,0,0,0,219
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,127,118,0,0,0,0,0,0,245
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,114,116,0,0,0,0,230
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,89,100,85,86,360
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",17,38,36,35,50,50,41,0,0,0,0,0,0,0,267
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,47,39,43,0,0,0,0,129
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",100,93,89,101,93,87,104,0,0,0,0,0,0,0,667
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,94,100,94,0,0,0,0,288
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,79,75,88,57,299
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",71,84,98,124,114,124,0,0,0,0,0,0,0,0,615
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,145,132,160,155,0,0,0,0,592
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",16,14,25,25,32,36,25,38,0,0,0,0,0,0,211
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*","*",22,19,28,33,32,33,0,0,0,0,0,0,183
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,6,18,17,0,16,15,17,0,0,0,0,0,0,89
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,69,88,110,104,100,85,556
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",28,84,81,82,95,75,0,0,0,0,0,0,0,0,445
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",18,71,91,115,121,103,0,0,0,0,0,0,0,0,519
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,227,214,223,215,0,0,0,0,879
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,184,215,194,229,822
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",17,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,21,11,16,19,17,23,0,0,0,0,0,0,0,107
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,9,11,16,10,11,26,0,0,0,0,0,0,0,83
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",0,21,22,22,35,29,31,0,0,0,0,0,0,0,160
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,0,0,0,0,0,0,64,61,88,0,0,0,0,213
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,0,0,0,0,0,0,0,0,76,77,84,69,306
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",31,59,72,73,0,0,0,0,0,0,0,0,0,0,235
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,42,62,57,69,70,0,0,0,0,0,0,0,0,300
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,102,90,0,0,0,0,0,0,0,0,192
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,182,143,0,0,0,0,0,0,325
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,184,174,0,0,0,0,358
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,150,136,155,141,582
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",45,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",0,44,59,52,60,39,63,0,0,0,0,0,0,0,317
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,59,69,47,68,71,82,0,0,0,0,0,0,0,396
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,131,140,150,0,0,0,0,421
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,191,222,209,195,817
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",53,69,82,93,96,100,100,0,0,0,0,0,0,0,593
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,61,62,64,69,66,75,0,0,0,0,0,0,0,397
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,60,73,76,73,83,86,0,0,0,0,0,0,0,451
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,62,60,92,86,92,89,0,0,0,0,0,0,0,481
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,153,172,185,0,0,0,0,510
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,161,180,164,0,0,0,0,505
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,310,338,319,321,1288
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",56,101,105,104,109,0,0,0,0,0,0,0,0,0,475
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",16,80,62,81,64,97,73,0,0,0,0,0,0,0,473
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,107,101,0,0,0,0,0,0,0,208
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,181,193,205,0,0,0,0,579
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,164,189,182,207,742
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",39,50,57,48,48,58,0,0,0,0,0,0,0,0,300
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","*","*",76,68,99,86,0,0,0,0,0,0,0,0,389
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,61,53,52,54,50,0,0,0,0,0,0,0,0,270
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,192,197,185,194,0,0,0,0,768
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,165,153,158,181,657
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,70,94,96,0,0,0,0,0,0,0,260
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",50,49,72,99,0,0,0,0,0,0,0,0,0,0,270
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,34,21,21,31,27,22,0,0,0,0,0,0,0,156
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,119,126,105,0,0,0,0,350
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,89,112,110,101,412
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",41,42,67,51,65,46,60,0,0,0,0,0,0,0,372
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",12,45,59,71,63,86,72,0,0,0,0,0,0,0,408
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,61,60,54,85,64,61,0,0,0,0,0,0,0,385
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,55,83,67,81,66,78,0,0,0,0,0,0,0,430
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,51,56,65,55,61,52,0,0,0,0,0,0,0,340
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,55,44,66,55,57,72,0,0,0,0,0,0,0,349
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,271,259,237,0,0,0,0,767
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,159,178,201,0,0,0,0,538
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,447,459,422,443,1771
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",15,57,82,89,103,95,85,0,0,0,0,0,0,0,526
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",26,92,92,104,109,93,102,0,0,0,0,0,0,0,618
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,0,189,203,232,0,0,0,0,624
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,197,181,180,204,762
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",9,37,53,31,44,38,54,74,44,59,0,0,0,0,443
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",21,34,23,38,27,31,25,32,48,31,0,0,0,0,310
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",13,20,17,14,18,13,19,18,0,0,0,0,0,0,132
"Seymour School District","=""1240011""","Bungay School","=""1240111""","*","*",77,92,100,89,115,0,0,0,0,0,0,0,546
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",22,35,42,43,46,42,49,0,0,0,0,0,0,0,279
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",0,39,57,45,48,50,51,0,0,0,0,0,0,0,290
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,186,193,209,0,0,0,0,588
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,146,143,165,142,596
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",8,17,20,17,24,16,29,17,21,22,0,0,0,0,191
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,64,65,74,77,100,0,0,0,0,0,0,0,0,380
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","*","*",69,64,75,90,0,0,0,0,0,0,0,0,360
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","*","*",91,91,107,103,0,0,0,0,0,0,0,0,473
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",44,82,69,76,86,84,0,0,0,0,0,0,0,0,441
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",0,44,56,46,44,61,0,0,0,0,0,0,0,0,251
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",0,0,0,0,0,0,410,419,0,0,0,0,0,0,829
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,448,483,0,0,0,0,931
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,406,348,376,433,1563
"Sherman School District","=""1270011""","Sherman School","=""1270111""",23,40,31,38,31,35,45,52,51,51,0,0,0,0,397
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",38,20,22,23,21,23,20,24,21,20,0,0,0,0,232
"Simsbury School District","=""1280011""","Central School","=""1280111""",18,33,50,56,53,63,63,61,0,0,0,0,0,0,397
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",6,44,42,56,53,80,71,72,0,0,0,0,0,0,424
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,49,53,64,75,78,74,61,0,0,0,0,0,0,454
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,64,76,93,116,104,123,136,0,0,0,0,0,0,712
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,35,40,42,37,37,49,31,0,0,0,0,0,0,271
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,386,405,0,0,0,0,791
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,402,399,403,414,1618
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",21,102,100,111,114,109,127,0,0,0,0,0,0,0,684
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,119,119,139,0,0,0,0,377
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,132,138,144,138,552
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","*","*",76,56,66,70,79,0,0,0,0,0,0,0,388
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",73,50,51,55,64,63,61,0,0,0,0,0,0,0,417
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*","*",47,59,63,83,88,0,0,0,0,0,0,0,386
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",0,52,60,56,56,61,48,0,0,0,0,0,0,0,333
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,33,42,54,49,58,44,0,0,0,0,0,0,0,280
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,377,362,351,0,0,0,0,1090
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,369,342,379,368,1458
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","*","*",109,108,109,123,105,0,0,0,0,0,0,0,650
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",89,61,61,53,71,50,51,0,0,0,0,0,0,0,436
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","*",32,38,46,48,"*",45,0,0,0,0,0,0,0,241
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*","*",80,75,64,85,68,0,0,0,0,0,0,0,425
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*","*",65,65,68,74,67,0,0,0,0,0,0,0,387
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,44,48,46,55,46,46,0,0,0,0,0,0,0,285
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,41,52,47,39,52,44,0,0,0,0,0,0,0,275
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,52,52,53,67,82,58,0,0,0,0,0,0,0,364
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,287,295,258,0,0,0,0,840
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,275,245,252,0,0,0,0,772
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,558,507,476,487,2028
"Sprague School District","=""1330011""","Sayles School","=""1330111""",41,35,34,41,40,39,47,31,37,29,0,0,0,0,374
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",67,62,73,0,0,0,0,0,0,0,0,0,0,0,202
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",70,71,59,0,0,0,0,0,0,0,0,0,0,0,200
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,115,123,129,130,0,0,0,0,0,0,0,497
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,110,155,142,0,0,0,0,407
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,114,145,120,134,513
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",56,161,127,93,102,87,89,0,0,0,0,0,0,0,715
"Stamford School District","=""1350011""","Westover School","=""1351411""","*",127,110,"*",105,140,120,0,0,0,0,0,0,0,709
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,110,107,119,100,119,132,0,0,0,0,0,0,0,687
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,107,86,85,74,86,99,0,0,0,0,0,0,0,537
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,115,112,104,85,68,71,0,0,0,0,0,0,0,555
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,121,84,84,95,89,94,0,0,0,0,0,0,0,567
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,94,99,95,89,67,83,0,0,0,0,0,0,0,527
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,140,111,114,111,110,101,0,0,0,0,0,0,0,687
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,92,98,91,93,94,92,81,92,71,0,0,0,0,804
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,99,121,114,109,97,105,0,0,0,0,0,0,0,645
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,126,116,102,78,91,107,0,0,0,0,0,0,0,620
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,113,98,131,102,117,86,0,0,0,0,0,0,0,647
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,195,194,188,0,0,0,0,577
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,170,167,191,0,0,0,0,528
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,210,224,212,0,0,0,0,646
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,208,211,210,0,0,0,0,629
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,170,197,190,0,0,0,0,557
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,513,495,492,361,1861
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,185,173,171,163,692
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,627,521,529,598,2275
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",40,37,57,45,60,51,46,45,52,56,0,0,0,0,489
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",38,82,90,84,105,109,0,0,0,0,0,0,0,0,508
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,71,60,72,0,0,0,0,0,0,0,0,0,0,203
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,73,73,0,0,0,0,0,0,0,0,146
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,90,115,99,117,0,0,0,0,421
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,90,76,94,93,0,0,0,0,353
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,213,184,196,180,773
"Stratford School District","=""1380011""","Franklin School","=""1380411""",20,38,38,38,34,39,40,44,0,0,0,0,0,0,291
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",85,109,78,84,89,89,78,95,0,0,0,0,0,0,707
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",39,0,0,0,88,119,111,101,0,0,0,0,0,0,458
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,106,86,74,81,81,64,69,0,0,0,0,0,0,561
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,63,65,84,88,73,92,72,0,0,0,0,0,0,537
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,74,83,85,0,0,0,0,0,0,0,0,0,0,242
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,42,34,37,37,28,19,22,0,0,0,0,0,0,219
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,63,63,68,67,43,66,60,0,0,0,0,0,0,430
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,44,46,57,68,53,47,67,0,0,0,0,0,0,382
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,270,273,0,0,0,0,543
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,"*",328,0,"*",0,0,604
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,0,0,0,0,0,0,0,"*",0,"*",0,"*","*",9
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,262,341,298,260,1161
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,298,289,243,253,1083
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",41,138,123,170,0,0,0,0,0,0,0,0,0,0,472
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,0,173,177,202,0,0,0,0,0,0,0,552
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,199,186,210,0,0,0,0,595
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,224,221,221,201,867
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",25,70,77,64,102,0,0,0,0,0,0,0,0,0,338
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,69,87,83,0,0,0,0,0,0,239
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,85,90,69,69,80,84,477
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",31,76,83,93,90,71,0,0,0,0,0,0,0,0,444
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,105,94,113,91,0,0,0,0,403
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,83,79,90,86,338
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",47,171,195,201,0,0,0,0,0,0,0,0,0,0,614
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,222,244,222,0,0,0,0,0,0,0,688
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,0,244,241,248,0,0,0,0,733
