"Student Counts by School and Grade"
"All Districts, All Schools"
"2008-09"

"",,,,"Grade",,,,,,,,,,,,,,
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",38,99,122,105,123,0,0,0,0,0,0,0,0,0,487
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,0,0,0,98,132,119,129,131,0,0,0,0,609
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,0,0,0,0,0,0,0,0,152,125,126,122,525
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",22,162,0,0,0,0,0,0,0,0,0,0,0,0,184
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,71,66,70,64,88,80,0,0,0,0,0,0,439
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,67,57,64,76,62,69,0,0,0,0,0,0,395
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,45,55,48,45,52,53,0,0,0,0,0,0,298
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",28,174,179,192,0,0,0,0,0,0,0,0,0,0,573
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,0,0,166,190,177,0,0,0,0,0,0,0,533
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",0,0,0,0,0,0,0,138,184,168,0,0,0,0,490
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,0,0,0,0,0,0,0,0,0,143,156,119,0,418
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",102,175,0,0,0,0,0,0,0,0,0,0,0,0,277
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",0,0,91,106,90,0,0,0,0,0,0,0,0,0,287
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",0,0,111,92,105,0,0,0,0,0,0,0,0,0,308
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,0,0,0,206,192,0,0,0,0,0,0,0,398
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,0,0,0,0,0,0,190,181,189,0,0,0,0,560
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",0,0,0,0,0,0,0,0,0,0,221,238,220,194,873
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",39,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,46,42,47,54,54,71,0,0,0,0,0,0,0,314
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",0,67,72,78,58,72,61,0,0,0,0,0,0,0,408
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,50,63,47,54,51,73,0,0,0,0,0,0,0,338
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",0,0,0,0,0,0,0,187,180,213,0,0,0,0,580
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,0,0,0,0,0,0,0,0,0,231,237,203,170,841
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",38,57,49,63,59,69,65,0,0,0,0,0,0,0,400
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",25,60,60,61,83,62,66,0,0,0,0,0,0,0,417
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",0,0,0,0,0,0,0,153,164,158,0,0,0,0,475
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,0,0,0,0,0,0,0,0,0,151,140,127,138,556
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",43,59,56,50,55,59,51,58,59,50,0,0,0,0,540
"Portland School District","=""1130011""","Valley View School","=""1130211""",19,102,117,126,0,0,0,0,0,0,0,0,0,0,364
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,0,0,109,120,0,0,0,0,0,0,0,0,229
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,0,0,0,0,128,101,0,0,0,0,0,0,229
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,0,0,0,0,0,0,0,140,105,0,0,0,0,245
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,0,0,0,0,0,0,0,0,85,95,99,83,362
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",26,51,51,45,52,41,54,0,0,0,0,0,0,0,320
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,0,0,0,0,0,45,59,64,0,0,0,0,168
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",86,97,90,107,96,84,86,0,0,0,0,0,0,0,646
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",0,0,0,0,0,0,0,83,84,103,0,0,0,0,270
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",0,0,0,0,0,0,0,0,0,0,77,78,91,79,325
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",66,110,120,141,122,155,0,0,0,0,0,0,0,0,714
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",0,0,0,0,0,0,157,146,138,146,0,0,0,0,587
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*","*",36,31,32,30,25,32,0,0,0,0,0,0,208
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""",10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,22,35,26,32,28,37,35,0,0,0,0,0,0,215
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,"*",17,15,18,"*",17,10,0,0,0,0,0,0,90
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",0,0,0,0,0,0,0,0,84,84,95,109,80,107,559
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",39,95,68,110,93,103,0,0,0,0,0,0,0,0,508
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",26,115,104,119,129,127,0,0,0,0,0,0,0,0,620
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",0,0,0,0,0,0,213,217,241,218,0,0,0,0,889
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,0,0,0,0,0,0,0,0,231,187,209,203,830
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,20,25,20,15,16,25,0,0,0,0,0,0,0,121
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,11,10,22,11,16,24,0,0,0,0,0,0,0,94
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",0,28,21,32,38,28,37,0,0,0,0,0,0,0,184
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,0,0,0,0,0,0,77,82,85,0,0,0,0,244
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,0,0,0,0,0,0,0,0,73,91,83,100,347
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",38,88,87,96,0,0,0,0,0,0,0,0,0,0,309
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",0,61,66,77,62,80,0,0,0,0,0,0,0,0,346
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",0,0,0,0,92,107,0,0,0,0,0,0,0,0,199
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,0,0,0,0,174,179,0,0,0,0,0,0,353
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",0,0,0,0,0,0,0,0,166,184,0,0,0,0,350
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,0,0,0,0,0,0,0,0,143,145,157,124,569
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",6,118,113,143,0,0,0,0,0,0,0,0,0,0,380
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,0,0,0,121,140,146,0,0,0,0,0,0,0,407
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,0,0,0,0,0,0,151,169,167,0,0,0,0,487
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,0,0,0,0,0,0,0,0,0,205,224,208,206,843
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",58,95,96,99,81,94,94,0,0,0,0,0,0,0,617
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",0,63,62,73,84,79,79,0,0,0,0,0,0,0,440
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,67,78,84,71,70,97,0,0,0,0,0,0,0,467
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",0,75,98,86,84,98,90,0,0,0,0,0,0,0,531
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,0,0,0,0,0,0,155,189,175,0,0,0,0,519
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,197,184,185,0,0,0,0,566
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,0,0,0,0,0,0,0,0,372,384,347,301,1404
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",44,123,108,98,106,0,0,0,0,0,0,0,0,0,479
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",21,74,90,72,68,67,76,0,0,0,0,0,0,0,468
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,0,0,0,0,121,135,0,0,0,0,0,0,0,256
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",0,0,0,0,0,0,0,197,218,206,0,0,0,0,621
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,0,0,0,0,0,0,0,0,194,194,211,185,784
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",54,52,56,39,46,47,0,0,0,0,0,0,0,0,294
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,53,57,46,67,44,0,0,0,0,0,0,0,0,267
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",0,91,90,89,87,96,0,0,0,0,0,0,0,0,453
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,0,0,0,0,0,200,208,202,202,0,0,0,0,812
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",0,0,0,0,0,0,0,0,0,0,196,171,161,188,716
"Regional School District 18","=""2180012""","Center School","=""2180312""",0,0,0,0,76,95,68,0,0,0,0,0,0,0,239
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",41,79,82,83,0,0,0,0,0,0,0,0,0,0,285
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,16,27,21,32,28,33,0,0,0,0,0,0,0,157
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,0,0,0,0,0,96,120,120,0,0,0,0,336
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,0,0,0,0,0,0,0,0,0,106,127,96,116,445
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",47,69,50,58,71,67,67,0,0,0,0,0,0,0,429
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*","*",63,69,87,77,72,0,0,0,0,0,0,0,431
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","*","*",67,50,65,68,72,0,0,0,0,0,0,0,369
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",8,58,63,53,68,74,71,0,0,0,0,0,0,0,395
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",0,55,81,77,67,85,90,0,0,0,0,0,0,0,455
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,46,53,69,58,57,54,0,0,0,0,0,0,0,337
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,0,0,0,0,0,248,263,237,0,0,0,0,748
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,0,0,0,0,0,195,203,194,0,0,0,0,592
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",0,0,0,0,0,0,0,0,0,0,446,450,441,443,1780
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",16,51,75,60,95,101,120,0,0,0,0,0,0,0,518
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",30,107,94,95,108,102,112,0,0,0,0,0,0,0,648
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",0,27,25,24,0,0,0,0,0,0,0,0,0,0,76
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,0,0,0,0,0,195,203,197,0,0,0,0,595
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",0,0,0,0,0,0,0,0,0,0,202,183,203,188,776
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",12,44,40,56,67,39,61,64,72,65,0,0,0,0,520
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",17,25,37,27,40,45,33,31,25,39,0,0,0,0,319
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",20,19,16,21,28,21,36,29,0,0,0,0,0,0,190
"Seymour School District","=""1240011""","Paul E. Chatfield School","=""1240411""",43,37,44,48,48,38,51,0,0,0,0,0,0,0,309
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",0,40,54,64,53,53,56,0,0,0,0,0,0,0,320
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,92,85,109,96,93,101,0,0,0,0,0,0,0,576
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",0,0,0,0,0,0,0,185,176,209,0,0,0,0,570
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,0,0,0,0,0,0,0,0,0,161,197,197,238,793
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",11,21,18,27,19,23,20,16,24,17,0,0,0,0,196
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","*",92,104,94,87,93,"*",86,0,0,0,0,0,0,639
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","*",67,79,"*",68,66,82,76,0,0,0,0,0,0,502
"Shelton School District","=""1260011""","Lafayette School","=""1260411""",31,37,48,44,55,45,47,57,0,0,0,0,0,0,364
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",20,81,88,87,77,94,95,76,0,0,0,0,0,0,618
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",0,71,74,64,93,96,107,100,0,0,0,0,0,0,605
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",0,30,46,40,38,38,56,43,0,0,0,0,0,0,291
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",0,0,0,0,0,0,0,0,435,440,0,0,0,0,875
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",0,0,0,0,0,0,0,0,0,0,427,398,422,406,1653
"Sherman School District","=""1270011""","Sherman School","=""1270111""",18,31,36,52,54,48,48,59,61,51,0,0,0,0,458
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",34,22,22,23,24,23,24,16,23,18,0,0,0,0,229
"Simsbury School District","=""1280011""","Central School","=""1280111""",19,79,60,57,56,51,57,64,0,0,0,0,0,0,443
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",6,109,73,66,76,63,69,69,0,0,0,0,0,0,531
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,87,92,108,131,124,118,118,0,0,0,0,0,0,778
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,0,77,76,73,103,98,96,0,0,0,0,0,0,523
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,0,38,45,29,50,49,46,0,0,0,0,0,0,257
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,0,0,0,0,0,0,426,412,0,0,0,0,838
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,0,0,0,0,0,0,0,0,0,405,352,415,390,1562
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",17,96,114,125,114,115,134,0,0,0,0,0,0,0,715
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,0,0,0,0,0,132,143,149,0,0,0,0,424
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,0,0,0,0,0,0,0,0,0,142,142,140,153,577
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",60,55,59,60,61,74,64,0,0,0,0,0,0,0,433
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*","*",76,81,92,75,85,0,0,0,0,0,0,0,468
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*",55,69,"*",80,69,93,0,0,0,0,0,0,0,415
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","*",65,"*",68,87,84,76,0,0,0,0,0,0,0,445
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","*",44,57,43,62,58,"*",0,0,0,0,0,0,0,307
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,0,0,0,0,0,0,360,361,393,0,0,0,0,1114
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,0,0,0,0,0,0,0,0,0,412,423,392,386,1613
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",11,114,119,104,114,112,117,0,0,0,0,0,0,0,691
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",82,69,55,49,60,61,58,0,0,0,0,0,0,0,434
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,55,51,48,59,52,57,0,0,0,0,0,0,0,322
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,31,35,37,37,40,33,0,0,0,0,0,0,0,213
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,37,32,39,34,30,40,0,0,0,0,0,0,0,212
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,75,90,66,91,81,57,0,0,0,0,0,0,0,460
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,55,87,73,82,57,69,0,0,0,0,0,0,0,423
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,64,69,68,73,70,69,0,0,0,0,0,0,0,413
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,0,0,0,0,0,284,265,259,0,0,0,0,808
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,0,0,0,0,0,241,276,235,0,0,0,0,752
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,0,0,0,0,0,0,0,0,0,508,569,490,531,2098
"Sprague School District","=""1330011""","Sayles School","=""1330111""",31,40,41,41,31,36,34,29,34,37,0,0,0,0,354
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",68,61,60,0,0,0,0,0,0,0,0,0,0,0,189
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",67,60,67,0,0,0,0,0,0,0,0,0,0,0,194
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,131,112,160,146,0,0,0,0,0,0,0,549
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,0,0,0,0,0,120,151,153,0,0,0,0,424
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,0,0,0,0,0,0,0,0,0,164,147,110,126,547
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",64,0,0,0,0,0,0,0,0,0,0,0,0,0,64
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",18,120,101,97,89,100,102,0,0,0,0,0,0,0,627
"Stamford School District","=""1350011""","Westover School","=""1351411""",6,118,107,117,113,103,84,0,0,0,0,0,0,0,648
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,77,99,85,94,76,80,0,0,0,0,0,0,0,511
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,72,69,70,73,72,70,0,0,0,0,0,0,0,426
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,100,110,104,85,94,103,0,0,0,0,0,0,0,596
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,108,86,87,89,84,86,0,0,0,0,0,0,0,540
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,120,111,105,92,103,98,0,0,0,0,0,0,0,629
"Stamford School District","=""1350011""","Northeast School","=""1351811""",0,139,120,143,136,138,118,0,0,0,0,0,0,0,794
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,88,88,88,83,82,104,0,0,0,0,0,0,0,533
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,122,121,111,100,118,90,0,0,0,0,0,0,0,662
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,93,95,103,100,83,98,0,0,0,0,0,0,0,572
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,80,83,90,82,85,67,0,0,0,0,0,0,0,487
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,0,0,0,0,203,200,171,0,0,0,0,574
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,0,0,0,0,0,0,190,224,222,0,0,0,0,636
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,0,0,0,0,0,0,216,276,254,0,0,0,0,746
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,0,0,0,212,197,206,0,0,0,0,615
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,0,0,0,0,0,181,183,231,0,0,0,0,595
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,0,0,0,0,0,0,0,0,0,427,422,419,394,1662
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,0,0,0,0,0,221,148,146,90,605
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,0,0,0,0,0,0,0,0,0,702,534,524,579,2339
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",28,66,56,44,49,50,59,54,54,53,0,0,0,0,513
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",24,84,108,91,108,104,0,0,0,0,0,0,0,0,519
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",15,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",20,0,0,0,76,82,0,0,0,0,0,0,0,0,178
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,73,71,87,0,0,0,0,0,0,0,0,0,0,231
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,0,110,106,91,112,0,0,0,0,419
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,0,0,0,0,87,96,85,94,0,0,0,0,362
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,0,0,0,0,0,0,0,0,198,217,187,182,784
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,42,72,81,72,84,82,85,0,0,0,0,0,0,518
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",92,129,83,77,78,73,91,80,0,0,0,0,0,0,703
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,123,84,74,62,56,67,65,0,0,0,0,0,0,531
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,56,58,48,47,50,62,37,0,0,0,0,0,0,358
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,36,33,20,24,26,38,39,0,0,0,0,0,0,216
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,43,52,52,64,60,66,61,0,0,0,0,0,0,398
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,75,85,93,92,116,115,113,0,0,0,0,0,0,689
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,44,58,53,61,60,64,56,0,0,0,0,0,0,396
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,0,0,0,0,0,0,300,271,0,0,0,0,571
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,0,0,0,0,0,0,325,283,0,0,0,0,608
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,0,0,0,0,0,0,0,0,0,313,314,330,355,1312
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,0,0,0,0,0,0,0,0,0,282,217,258,231,988
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",57,137,158,192,0,0,0,0,0,0,0,0,0,0,544
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,0,190,183,200,0,0,0,0,0,0,0,573
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,196,224,195,0,0,0,0,615
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,212,214,212,199,837
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",26,97,77,94,88,0,0,0,0,0,0,0,0,0,382
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,88,94,100,0,0,0,0,0,0,282
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,97,99,87,98,94,80,555
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",45,84,90,106,103,110,0,0,0,0,0,0,0,0,538
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,106,111,119,123,0,0,0,0,459
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,120,92,97,83,392
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",44,211,237,224,0,0,0,0,0,0,0,0,0,0,716
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,256,253,252,0,0,0,0,0,0,0,761
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,0,254,251,266,0,0,0,0,771
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,0,0,0,0,0,0,0,0,233,229,238,199,899
"Torrington School District","=""1430011""","Southwest School","=""1430811""","*",52,54,47,"*",46,51,0,0,0,0,0,0,0,295
"Torrington School District","=""1430011""","Torringford School","=""1430911""",10,92,100,107,131,108,121,0,0,0,0,0,0,0,669
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",8,75,89,85,65,76,61,0,0,0,0,0,0,0,459
"Torrington School District","=""1430011""","East School","=""1430111""",0,65,57,81,86,93,78,0,0,0,0,0,0,0,460
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,69,70,52,62,63,81,0,0,0,0,0,0,0,397
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,0,0,0,0,0,372,350,392,0,0,0,0,1114
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,0,0,0,0,0,0,0,0,0,334,292,295,320,1241
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,86,99,78,82,87,82,0,0,0,0,0,0,0,514
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",232,0,0,0,0,0,0,0,0,0,0,0,0,0,232
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,74,67,85,102,89,78,0,0,0,0,0,0,0,495
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,113,93,106,109,103,94,0,0,0,0,0,0,0,618
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,63,52,82,57,85,78,0,0,0,0,0,0,0,417
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,70,66,72,94,76,88,0,0,0,0,0,0,0,466
