"CT School Day SAT, 2015-16"
"All Districts, All Subjects, Gender"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"District","District Code","School","School Code","Subject","Gender","Total Numberwith Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","AverageScore"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","Female",103,15,14.6,22,21.4,49,47.6,17,16.5,66,64.1,522
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","Male",84,12,14.3,14,16.7,50,59.5,8,9.5,58,69.0,519
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","Female",103,"*","*",43,41.7,33,32.0,"*","*","*","*",492
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","Male",84,"*","*",34,40.5,31,36.9,"*","*","*","*",502
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","Female",138,12,8.7,25,18.1,87,63.0,14,10.1,101,73.2,520
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","Male",113,26,23.0,19,16.8,57,50.4,11,9.7,68,60.2,501
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","Female",138,"*","*",80,58.0,28,20.3,"*","*","*","*",482
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","Male",113,"*","*",48,42.5,35,31.0,"*","*","*","*",485
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","Female",107,"*","*","*","*",73,68.2,16,15.0,89,83.2,539
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","Male",98,"*","*","*","*",63,64.3,15,15.3,78,79.6,540
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","Female",107,"*","*",52,48.6,34,31.8,"*","*","*","*",504
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","Male",98,"*","*",45,45.9,38,38.8,"*","*","*","*",508
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","Female",113,57,50.4,"*","*",25,22.1,"*","*","*","*",436
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","Male",125,62,49.6,36,28.8,"*","*","*","*",27,21.6,427
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","Female",112,71,63.4,29,25.9,"*","*","*","*",12,10.7,405
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","Male",125,78,62.4,38,30.4,"*","*","*","*",9,7.2,404
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","Female",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","Male",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","Female",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","Male",6,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","Female",130,54,41.5,"*","*",40,30.8,"*","*","*","*",448
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","Male",116,60,51.7,"*","*",28,24.1,"*","*","*","*",434
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","Female",128,61,47.7,57,44.5,"*","*","*","*",10,7.8,421
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","Male",116,73,62.9,35,30.2,"*","*","*","*",8,6.9,405
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","Female",65,"*","*",22,33.8,26,40.0,"*","*","*","*",494
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","Male",47,8,17.0,"*","*",29,61.7,"*","*","*","*",499
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","Female",65,23,35.4,30,46.2,12,18.5,0,0.0,12,18.5,452
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Math","Male",47,7,14.9,32,68.1,"*","*","*","*",8,17.0,474
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","Female",113,"*","*",44,38.9,45,39.8,"*","*","*","*",479
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","ELA","Male",91,"*","*",26,28.6,36,39.6,"*","*","*","*",465
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","Female",113,36,31.9,62,54.9,15,13.3,0,0.0,15,13.3,445
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Math","Male",91,39,42.9,39,42.9,13,14.3,0,0.0,13,14.3,434
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","Female",103,46,44.7,29,28.2,"*","*","*","*",28,27.2,437
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELA","Male",131,61,46.6,36,27.5,"*","*","*","*",34,26.0,429
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","Female",103,62,60.2,"*","*","*","*",0,0.0,"*","*",406
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Math","Male",130,88,67.7,38,29.2,"*","*","*","*","*","*",395
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","Female",88,"*","*","*","*",58,65.9,15,17.0,73,83.0,551
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELA","Male",115,"*","*",24,20.9,66,57.4,"*","*","*","*",519
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","Female",88,14,15.9,34,38.6,25,28.4,15,17.0,40,45.5,525
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Math","Male",115,18,15.7,52,45.2,35,30.4,10,8.7,45,39.1,504
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","Female",98,10,10.2,16,16.3,65,66.3,7,7.1,72,73.5,515
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELA","Male",99,19,19.2,16,16.2,51,51.5,13,13.1,64,64.6,517
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","Female",98,20,20.4,55,56.1,"*","*","*","*",23,23.5,476
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Math","Male",99,"*","*",48,48.5,25,25.3,"*","*","*","*",495
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","Female",7,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELA","Male",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","Female",6,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Math","Male",13,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","Female",179,20,11.2,28,15.6,82,45.8,49,27.4,131,73.2,551
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELA","Male",178,18,10.1,19,10.7,99,55.6,42,23.6,141,79.2,555
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","Female",179,29,16.2,60,33.5,63,35.2,27,15.1,90,50.3,528
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Math","Male",178,19,10.7,52,29.2,68,38.2,39,21.9,107,60.1,556
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","Female",173,13,7.5,24,13.9,67,38.7,69,39.9,136,78.6,573
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELA","Male",192,13,6.8,17,8.9,96,50.0,66,34.4,162,84.4,580
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Math","Female",173,26,15.0,50,28.9,60,34.7,37,21.4,97,56.1,548
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Math","Male",192,14,7.3,51,26.6,69,35.9,58,30.2,127,66.1,574
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELA","Female",154,34,22.1,42,27.3,67,43.5,11,7.1,78,50.6,489
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELA","Male",141,48,34.0,36,25.5,51,36.2,6,4.3,57,40.4,455
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Math","Female",154,36,23.4,90,58.4,"*","*","*","*",28,18.2,469
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Math","Male",141,63,44.7,55,39.0,"*","*","*","*",23,16.3,439
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","ELA","Female",34,"*","*",7,20.6,21,61.8,"*","*","*","*",522
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","ELA","Male",40,"*","*",8,20.0,23,57.5,"*","*","*","*",513
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Math","Female",34,"*","*",18,52.9,8,23.5,"*","*","*","*",479
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Math","Male",40,"*","*",16,40.0,16,40.0,"*","*","*","*",498
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELA","Female",85,"*","*","*","*",40,47.1,36,42.4,76,89.4,601
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELA","Male",112,"*","*","*","*",50,44.6,40,35.7,90,80.4,572
"Weston School District","=""1570011""","Weston High School","=""1576111""","Math","Female",85,8,9.4,14,16.5,33,38.8,30,35.3,63,74.1,587
"Weston School District","=""1570011""","Weston High School","=""1576111""","Math","Male",112,17,15.2,18,16.1,36,32.1,41,36.6,77,68.8,578
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELA","Female",217,"*","*","*","*",107,49.3,97,44.7,204,94.0,605
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELA","Male",214,"*","*","*","*",92,43.0,95,44.4,187,87.4,591
"Westport School District","=""1580011""","Staples High School","=""1586111""","Math","Female",217,11,5.1,40,18.4,94,43.3,72,33.2,166,76.5,594
"Westport School District","=""1580011""","Staples High School","=""1586111""","Math","Male",214,21,9.8,33,15.4,69,32.2,91,42.5,160,74.8,605
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELA","Female",121,9,7.4,19,15.7,74,61.2,19,15.7,93,76.9,538
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELA","Male",129,24,18.6,21,16.3,71,55.0,13,10.1,84,65.1,507
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Math","Female",121,17,14.0,45,37.2,47,38.8,12,9.9,59,48.8,526
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Math","Male",129,23,17.8,46,35.7,48,37.2,12,9.3,60,46.5,512
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELA","Female",180,"*","*","*","*",86,47.8,85,47.2,171,95.0,611
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELA","Male",147,"*","*","*","*",77,52.4,57,38.8,134,91.2,597
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Math","Female",180,"*","*","*","*",75,41.7,60,33.3,135,75.0,594
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Math","Male",146,"*","*","*","*",60,41.1,54,37.0,114,78.1,600
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELA","Female",46,14,30.4,22,47.8,10,21.7,0,0.0,10,21.7,430
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELA","Male",55,33,60.0,"*","*",12,21.8,"*","*","*","*",435
"Windham School District","=""1630011""","Windham High School","=""1636111""","Math","Female",46,34,73.9,12,26.1,0,0.0,0,0.0,0,0.0,392
"Windham School District","=""1630011""","Windham High School","=""1636111""","Math","Male",55,28,50.9,16,29.1,11,20.0,0,0.0,11,20.0,425
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELA","Female",30,"*","*",10,33.3,12,40.0,"*","*","*","*",479
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELA","Male",54,"*","*",12,22.2,31,57.4,"*","*","*","*",501
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Math","Female",30,9,30.0,15,50.0,6,20.0,0,0.0,6,20.0,453
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Math","Male",54,"*","*",23,42.6,19,35.2,"*","*","*","*",491
"Windsor School District","=""1640011""","Spark","=""1640311""","ELA","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Math","Female","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELA","Female",121,12,9.9,28,23.1,66,54.5,15,12.4,81,66.9,528
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELA","Male",136,32,23.5,41,30.1,54,39.7,9,6.6,63,46.3,481
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Math","Female",121,22,18.2,62,51.2,29,24.0,8,6.6,37,30.6,488
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Math","Male",136,41,30.1,58,42.6,25,18.4,12,8.8,37,27.2,479
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","ELA","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Math","Male","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","ELA","Female",90,9,10.0,14,15.6,52,57.8,15,16.7,67,74.4,536
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","ELA","Male",99,8,8.1,15,15.2,63,63.6,13,13.1,76,76.8,535
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Math","Female",90,16,17.8,43,47.8,23,25.6,8,8.9,31,34.4,498
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Math","Male",99,15,15.2,30,30.3,39,39.4,15,15.2,54,54.5,532
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","ELA","Female",129,6,4.7,19,14.7,86,66.7,18,14.0,104,80.6,540
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","ELA","Male",129,15,11.6,20,15.5,67,51.9,27,20.9,94,72.9,540
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Math","Female",129,15,11.6,50,38.8,44,34.1,20,15.5,64,49.6,530
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Math","Male",129,19,14.7,43,33.3,32,24.8,35,27.1,67,51.9,546

