"Student Counts by School and Grade"
"All Districts, All Schools"
"2013-14"

"",,,,"Grade",,,,,,,,,,,,,,
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",55,133,134,159,0,0,0,0,0,0,0,0,0,0,481
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,0,0,141,181,174,0,0,0,0,0,0,0,496
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,0,0,0,0,0,180,212,202,0,0,0,0,594
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,0,0,0,0,0,0,0,0,200,216,213,212,841
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",28,56,62,64,74,0,0,0,0,0,0,0,0,0,284
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,0,77,99,64,0,0,0,0,0,0,240
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,0,0,0,0,0,0,85,79,62,56,64,68,414
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",36,75,81,75,90,85,0,0,0,0,0,0,0,0,442
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,0,0,0,0,0,82,74,94,99,0,0,0,0,349
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,0,0,0,0,0,0,0,0,0,58,70,69,80,277
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",71,140,170,183,0,0,0,0,0,0,0,0,0,0,564
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,191,205,221,0,0,0,0,0,0,0,617
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,0,0,0,0,0,238,212,232,0,0,0,0,682
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,0,0,0,0,0,0,0,0,205,212,210,220,847
"Torrington School District","=""1430011""","East School","=""1430111""",17,52,64,58,59,70,57,0,0,0,0,0,0,0,377
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","*",75,93,"*",77,83,73,0,0,0,0,0,0,0,475
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,64,72,51,64,61,51,0,0,0,0,0,0,0,363
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,60,61,58,47,60,44,0,0,0,0,0,0,0,330
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,96,115,102,126,91,93,0,0,0,0,0,0,0,623
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,0,0,0,0,0,334,345,362,0,0,0,0,1041
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,0,0,0,0,0,0,0,0,0,284,264,268,239,1055
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,69,81,74,92,90,103,0,0,0,0,0,0,0,509
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",220,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,70,74,76,73,98,79,0,0,0,0,0,0,0,470
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,110,96,122,102,119,122,0,0,0,0,0,0,0,671
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,58,66,60,63,83,73,0,0,0,0,0,0,0,403
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,67,65,76,83,85,78,0,0,0,0,0,0,0,454
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,59,57,65,65,55,84,0,0,0,0,0,0,0,385
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,0,0,0,0,0,248,248,270,0,0,0,0,766
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,0,0,0,0,0,217,289,287,0,0,0,0,793
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,0,0,0,0,0,0,0,0,510,544,534,550,2138
"Vernon School District","=""1460011""","Center Road School","=""1461411""",27,65,76,82,86,90,76,0,0,0,0,0,0,0,502
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",27,38,30,44,34,37,46,0,0,0,0,0,0,0,256
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",45,56,49,50,40,41,42,0,0,0,0,0,0,0,323
"Vernon School District","=""1460011""","Northeast School","=""1460311""",54,53,60,37,43,45,37,0,0,0,0,0,0,0,329
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",24,45,38,47,50,59,43,0,0,0,0,0,0,0,306
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",0,0,0,"*","*",0,"*","*",0,0,0,0,0,0,8
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,0,0,0,0,0,0,205,221,236,0,0,0,0,662
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,0,0,0,0,0,0,0,0,0,297,160,205,264,926
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",32,24,29,30,33,25,31,30,35,34,0,0,0,0,303
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",90,71,95,87,0,0,0,0,0,0,0,0,0,0,343
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",31,107,110,111,0,0,0,0,0,0,0,0,0,0,359
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",16,90,124,97,0,0,0,0,0,0,0,0,0,0,327
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,85,90,90,0,0,0,0,0,0,0,0,0,0,265
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,0,0,87,122,80,0,0,0,0,0,0,0,289
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,0,0,0,126,139,109,0,0,0,0,0,0,0,374
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,112,108,123,0,0,0,0,0,0,0,343
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,116,127,133,0,0,0,0,0,0,0,376
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,0,0,0,0,"*","*",0,0,0,0,0,0,0,7
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,0,0,0,0,0,"*","*","*",7,0,"*","*",13
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""",0,0,0,0,0,0,0,239,225,236,0,0,0,0,700
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,0,0,0,0,0,0,236,239,206,0,0,0,0,681
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,0,0,0,0,0,0,0,0,0,259,321,269,249,1098
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,0,0,0,0,0,0,0,0,0,214,244,206,228,892
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",11,141,104,85,71,67,68,0,0,0,0,0,0,0,547
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",18,98,94,75,76,67,86,0,0,0,0,0,0,0,514
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",31,52,73,53,80,56,48,53,0,0,0,0,0,0,446
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",14,108,111,91,71,73,79,0,0,0,0,0,0,0,547
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",34,45,52,51,52,52,45,45,48,40,0,0,0,0,464
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",35,63,44,53,55,55,55,57,51,50,0,0,0,0,518
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*",134,131,133,"*",127,132,0,0,0,0,0,0,0,784
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",72,90,88,88,88,88,88,0,0,0,0,0,0,0,602
"Waterbury School District","=""1510011""","Reed School","=""1513411""",35,44,47,48,51,44,39,40,30,0,0,0,0,0,378
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",72,90,85,87,88,96,96,0,0,0,0,0,0,0,614
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",203,0,0,0,0,0,0,0,0,0,0,0,0,0,203
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",17,98,97,74,60,51,75,0,0,0,0,0,0,0,472
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",13,62,75,68,91,78,72,0,0,0,0,0,0,0,459
"Waterbury School District","=""1510011""","Washington School","=""1512311""",14,59,56,58,44,57,49,0,0,0,0,0,0,0,337
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",13,0,0,0,0,0,0,0,0,0,232,0,0,0,245
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",17,79,61,53,50,56,51,0,0,0,0,0,0,0,367
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",44,96,69,48,50,55,55,0,0,0,0,0,0,0,417
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,95,101,99,99,93,85,0,0,0,0,0,0,0,572
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,77,94,81,93,84,86,0,0,0,0,0,0,0,515
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,94,85,92,68,78,68,0,0,0,0,0,0,0,485
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,120,113,102,87,96,83,0,0,0,0,0,0,0,601
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,43,44,37,38,46,53,0,0,0,0,0,0,0,261
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,0,"*","*","*","*","*","*",8,11,17,14,11,79
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",0,0,0,0,0,0,0,322,326,340,0,0,0,0,988
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,0,0,0,0,0,0,"*",19,35,"*",46,36,34,191
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",0,0,0,0,0,0,0,378,379,414,0,0,0,0,1171
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,0,0,0,0,0,0,325,349,376,0,0,0,0,1050
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,0,0,0,0,0,0,110,111,110,0,0,0,0,331
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,0,0,0,0,0,0,0,0,0,302,358,365,364,1389
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",0,0,0,0,0,0,0,0,0,0,301,344,343,298,1286
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",0,0,0,0,0,0,0,0,0,0,119,128,118,124,489
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",0,0,0,0,0,0,0,0,0,0,310,335,324,323,1292
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","*","*",69,41,59,70,60,0,0,0,0,0,0,0,339
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,39,63,63,71,67,71,0,0,0,0,0,0,0,374
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,49,61,58,58,62,74,0,0,0,0,0,0,0,362
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,0,0,0,0,0,0,225,214,225,0,0,0,0,664
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,0,0,0,0,0,0,0,0,0,208,179,217,203,807
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",74,175,223,205,0,0,0,0,0,0,0,0,0,0,677
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,0,0,87,101,98,0,0,0,0,0,0,0,286
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,0,0,106,127,105,0,0,0,0,0,0,0,338
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,0,0,0,0,0,0,217,248,269,0,0,0,0,734
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",0,0,0,0,0,0,0,0,0,0,223,238,192,229,882
"West Hartford School District","=""1550011""","Smith School","=""1551711""",16,50,64,53,65,58,62,0,0,0,0,0,0,0,368
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",33,65,72,58,71,84,85,0,0,0,0,0,0,0,468
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",15,66,69,88,73,88,68,0,0,0,0,0,0,0,467
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",15,47,56,38,56,52,51,0,0,0,0,0,0,0,315
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",15,67,86,68,70,78,71,0,0,0,0,0,0,0,455
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",104,58,62,62,76,83,75,0,0,0,0,0,0,0,520
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,54,60,61,62,64,63,0,0,0,0,0,0,0,364
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,98,73,86,81,97,97,0,0,0,0,0,0,0,532
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,61,48,47,60,59,55,0,0,0,0,0,0,0,330
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,43,56,60,65,74,73,0,0,0,0,0,0,0,371
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,76,82,92,66,80,100,0,0,0,0,0,0,0,496
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,0,0,0,0,0,0,141,139,138,0,0,0,0,418
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,0,0,0,0,0,0,291,317,298,0,0,0,0,906
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",0,0,0,0,0,0,0,249,297,293,0,0,0,0,839
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,0,0,0,0,0,0,0,0,0,390,412,362,338,1502
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,0,0,0,0,0,0,0,0,368,360,374,374,1476
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",0,0,0,0,0,0,0,0,0,0,"*","*",8,9,28
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"West Haven School District","=""1560011""","Washington School","=""1561211""",18,93,100,87,97,87,0,0,0,0,0,0,0,0,482
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",18,47,74,78,74,74,0,0,0,0,0,0,0,0,365
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",29,57,62,62,71,75,0,0,0,0,0,0,0,0,356
"West Haven School District","=""1560011""","Forest School","=""1560311""",21,94,97,87,92,75,0,0,0,0,0,0,0,0,466
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",21,81,109,101,93,94,0,0,0,0,0,0,0,0,499
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",29,80,97,96,102,80,0,0,0,0,0,0,0,0,484
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,0,0,0,0,433,"*","*",0,0,0,0,0,862
"West Haven School District","=""1560011""","Life Skills","=""1560111""",0,0,0,0,0,0,"*",0,"*","*",0,0,0,0,6
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,0,0,0,0,0,0,0,443,423,0,0,0,0,866
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",0,0,0,0,0,0,0,0,0,0,476,434,341,314,1565
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",25,47,45,48,65,63,0,0,0,0,0,0,0,0,293
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,0,0,0,0,0,53,60,60,89,0,0,0,0,262
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,0,0,0,0,0,0,68,60,80,69,277
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",21,136,135,175,0,0,0,0,0,0,0,0,0,0,467
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",0,0,0,0,174,183,194,0,0,0,0,0,0,0,551
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,0,0,0,0,0,190,214,213,0,0,0,0,617
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,0,0,0,0,0,0,0,"*",214,209,"*",181,775
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",41,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,58,62,68,82,91,90,0,0,0,0,0,0,0,451
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,69,67,79,74,85,72,0,0,0,0,0,0,0,446
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,75,77,83,81,85,97,0,0,0,0,0,0,0,498
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,86,87,85,110,107,103,0,0,0,0,0,0,0,578
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,77,94,83,88,82,99,0,0,0,0,0,0,0,523
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,0,0,0,0,0,273,295,290,0,0,0,0,858
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,0,0,0,0,0,0,173,189,171,0,0,0,0,533
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,0,0,0,0,0,0,0,0,0,442,475,463,454,1834
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","*",63,"*",57,58,64,68,66,0,0,0,0,0,0,428
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",75,36,37,40,46,59,44,45,0,0,0,0,0,0,382
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,51,52,45,47,65,55,44,0,0,0,0,0,0,359
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",0,37,55,44,51,44,38,38,0,0,0,0,0,0,307
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,63,62,58,50,70,70,66,0,0,0,0,0,0,439
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,0,0,0,0,0,0,0,284,315,0,0,0,0,599
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,0,0,0,0,0,0,0,0,0,275,314,283,315,1187
"Willington School District","=""1600011""","Center School","=""1600111""",21,42,51,47,32,0,0,0,0,0,0,0,0,0,193
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,0,0,0,45,54,51,47,67,0,0,0,0,264
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",49,244,287,305,0,0,0,0,0,0,0,0,0,0,885
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,0,0,0,0,0,341,347,369,0,0,0,0,1057
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,0,0,340,307,371,0,0,0,0,0,0,0,1018
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,0,0,0,0,0,0,0,0,345,347,328,298,1318
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",17,94,109,0,0,0,0,0,0,0,0,0,0,0,220
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,0,75,80,77,0,0,0,0,0,0,0,0,232
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,0,0,0,0,85,"*","*",0,0,0,0,0,165
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",9
"Windham School District","=""1630011""","Early Headstart","=""1638011""",22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",229,0,0,0,0,0,0,0,0,0,0,0,0,0,229
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",0,60,60,60,0,0,60,60,0,0,0,0,0,0,300
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,54,67,55,54,65,49,0,0,0,0,0,0,0,344
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,81,88,74,71,82,70,0,0,0,0,0,0,0,466
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,39,66,50,54,46,38,0,0,0,0,0,0,0,293
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,52,53,51,50,59,38,0,0,0,0,0,0,0,303
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",0,0,0,0,0,0,0,190,239,236,0,0,0,0,665
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,0,0,0,0,0,0,0,0,0,210,144,114,156,624
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",55,109,128,117,0,0,0,0,0,0,0,0,0,0,409
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,0,0,140,119,120,0,0,0,0,0,0,0,379
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",0,0,0,0,0,0,0,107,128,120,0,0,0,0,355
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,0,0,0,0,0,0,0,0,0,117,139,130,137,523
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",43,135,136,137,0,0,0,0,0,0,0,0,0,0,451
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,73,89,87,0,0,0,0,0,0,0,0,0,0,249
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,0,0,80,79,99,0,0,0,0,0,0,0,258
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,0,0,140,148,138,0,0,0,0,0,0,0,426
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,0,0,0,0,0,0,232,230,263,0,0,0,0,725
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,0,0,0,0,0,0,0,0,0,286,264,294,296,1140
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",45,33,31,50,36,41,44,0,0,0,0,0,0,0,280
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,50,53,44,62,66,67,0,0,0,0,0,0,0,342
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,43,67,39,77,65,68,0,0,0,0,0,0,0,359
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,0,0,0,0,0,232,223,201,0,0,0,0,656
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,0,0,0,0,0,0,0,0,193,223,182,248,846
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",19,119,98,104,93,121,118,96,0,0,0,0,0,0,768
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",24,79,88,75,108,99,0,0,0,0,0,0,0,0,473
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,0,0,0,0,0,107,100,106,113,0,0,0,0,426
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""",0,90,89,90,85,82,104,90,80,70,48,42,0,0,870
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",0,90,81,92,86,85,100,95,77,76,62,42,26,25,937
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""",0,90,94,98,93,0,100,90,88,68,43,38,33,0,835
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",0,10,"*","*",9,12,7,10,11,7,0,0,0,0,77
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",0,28,27,26,36,37,37,37,0,0,0,0,0,0,228
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",0,"*",15,9,11,"*",12,18,15,15,0,0,0,0,105
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",0,38,43,52,47,53,42,55,0,0,0,0,0,0,330
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",0,"*","*","*",7,10,12,"*",7,8,10,7,9,14,95
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",0,0,0,0,0,0,0,0,0,0,33,43,32,36,144
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",0,0,0,0,0,0,0,0,0,0,22,34,36,35,127
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",0,62,64,61,57,52,63,62,54,45,44,20,19,21,624
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",0,41,66,45,47,44,45,42,37,35,0,0,0,0,402
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",0,36,38,37,37,37,33,36,37,34,0,0,0,0,325
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,8,9,"*",9,7,16,11,11,"*",0,0,0,0,78
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",0,0,0,0,0,0,0,83,83,80,0,0,0,0,246
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,0,0,0,0,0,0,97,86,77,0,0,0,0,260
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,0,0,0,0,0,41,57,64,0,0,0,0,162
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",0,0,0,0,0,0,0,0,172,185,0,0,0,0,357
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",0,0,0,0,0,0,0,0,0,0,158,144,181,138,621
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",0,0,0,0,0,0,0,0,205,184,0,0,0,0,389
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",0,0,0,0,0,0,0,0,195,190,0,0,0,0,385
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",0,0,0,0,0,0,0,0,0,0,349,389,420,419,1577
"Regional School District 07","=""2070012""","FLEX","=""2079012""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,7
"Regional School District 07","=""2070012""","Links","=""2079212""",0,0,0,0,0,0,0,0,"*","*","*","*","*","*",14
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",0,0,0,0,0,0,0,0,190,170,0,0,0,0,360
"Regional School District 07","=""2070012""","AIM","=""2079112""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",10
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,0,0,0,0,0,0,0,0,0,210,176,141,189,716
"Regional School District 07","=""2070012""","STEP","=""2079312""",0,0,0,0,0,0,0,0,0,0,"*",0,"*",6,12
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",0,0,0,0,0,0,0,0,276,332,0,0,0,0,608
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",0,0,0,0,0,0,0,0,0,0,272,276,272,298,1118
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*",10
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,0,0,0,0,0,0,0,64,60,45,34,50,34,287
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,0,0,0,0,0,0,0,50,50,49,51,45,32,277
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,0,0,0,0,0,0,96,82,108,93,77,81,537
