district_code,district,school_code,school,grade,diff,drg,year
1030011,Norwalk School District,1031411,Tracey School,68.5401137257,-8.44001291696,H,2015-16
2780013,Trailblazers Academy District,2785113,Trailblazers Academy,46.3590609932,-0.553132363679,,2014-15
2780013,Trailblazers Academy District,2785113,Trailblazers Academy,45.8059286295,-0.553132363679,,2015-16
0930011,New Haven School District,0932911,Truman School,55.4708084484,10.4657349895,I,2014-15
0930011,New Haven School District,0932911,Truman School,65.9365434379,10.4657349895,I,2015-16
1440011,Trumbull School District,1446111,Trumbull High School,86.9154060603,0.278211050161,B,2014-15
1440011,Trumbull School District,1446111,Trumbull High School,87.1936171104,0.278211050161,B,2015-16
1070011,Orange School District,1070411,Turkey Hill School,91.6070324877,-4.99347168907,B,2014-15
1070011,Orange School District,1070411,Turkey Hill School,86.6135607987,-4.99347168907,B,2015-16
1350011,Stamford School District,1355511,Turn of River School,52.3101130791,-10.2728048326,H,2015-16
1350011,Stamford School District,1355511,Turn of River School,62.5829179117,-10.2728048326,H,2014-15
2410014,Capitol Region Education Council,2416714,Two Rivers Magnet High School,69.252029139,-3.58710694196,,2014-15
2410014,Capitol Region Education Council,2416714,Two Rivers Magnet High School,65.664922197,-3.58710694196,,2015-16
2410014,Capitol Region Education Council,2415014,Two Rivers Magnet Middle School,63.4370215017,-12.0751609319,,2015-16
2410014,Capitol Region Education Council,2415014,Two Rivers Magnet Middle School,75.5121824336,-12.0751609319,,2014-15
1660011,Wolcott School District,1665111,Tyrrell Middle School,75.1191395629,-9.29692754286,F,2015-16
1660011,Wolcott School District,1665111,Tyrrell Middle School,84.4160671058,-9.29692754286,F,2014-15
1040011,Norwich School District,1041911,Uncas Network School,62.6535266974,-6.40296246399,H,2014-15
1040011,Norwich School District,1041911,Uncas Network School,56.2505642334,-6.40296246399,H,2015-16
1450011,Union School District,1450111,Union Elementary School,79.9201768807,-14.8741048868,E,2015-16
1450011,Union School District,1450111,Union Elementary School,94.7942817674,-14.8741048868,E,2014-15
0520011,Farmington School District,0520111,Union School,86.0750280852,-2.01927857983,B,2014-15
0520011,Farmington School District,0520111,Union School,84.0557495054,-2.01927857983,B,2015-16
0640011,Hartford School District,0646711,University High School of Science and Engineering,77.111884687,0.933126638629,I,2014-15
0640011,Hartford School District,0646711,University High School of Science and Engineering,78.0450113256,0.933126638629,I,2015-16
2410014,Capitol Region Education Council,2410214,University of Hartford Magnet School,76.7624599201,6.46488276406,,2014-15
2410014,Capitol Region Education Council,2410214,University of Hartford Magnet School,83.2273426841,6.46488276406,,2015-16
1310011,Southington School District,1311411,Urbin T. Kelley School,85.6218617786,-2.57166533619,D,2015-16
1310011,Southington School District,1311411,Urbin T. Kelley School,88.1935271148,-2.57166533619,D,2014-15
2040012,Regional School District 04,2046112,Valley Regional High School,84.4682506192,-2.68892324157,C,2014-15
2040012,Regional School District 04,2046112,Valley Regional High School,81.7793273777,-2.68892324157,C,2015-16
1130011,Portland School District,1130211,Valley View School,78.8244216913,6.17557830868,E,2014-15
1130011,Portland School District,1130211,Valley View School,85.0,6.17557830868,E,2015-16
0890011,New Britain School District,0891511,Vance School,67.2607428096,-7.83403281254,I,2014-15
0890011,New Britain School District,0891511,Vance School,59.426709997,-7.83403281254,I,2015-16
1460011,Vernon School District,1465111,Vernon Center Middle School,76.5727887387,-11.2013498289,G,2014-15
1460011,Vernon School District,1465111,Vernon Center Middle School,65.3714389098,-11.2013498289,G,2015-16
0770011,Manchester School District,0771211,Verplanck School,63.5322505316,-0.923618072731,G,2015-16
0770011,Manchester School District,0771211,Verplanck School,64.4558686043,-0.923618072731,G,2014-15
1180011,Ridgefield School District,1180211,Veterans Park Elementary School,89.1278832931,-7.23155205318,A,2015-16
1180011,Ridgefield School District,1180211,Veterans Park Elementary School,96.3594353463,-7.23155205318,A,2014-15
1040011,Norwich School District,1041811,Veterans' Memorial School,66.0177761605,-6.54426136484,H,2014-15
1040011,Norwich School District,1041811,Veterans' Memorial School,59.4735147957,-6.54426136484,H,2015-16
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,68.975296099,-3.39832441974,,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,65.5769716793,-3.39832441974,,2015-16
1430011,Torrington School District,1431311,Vogel-Wetmore School,78.1475757569,-6.81330256205,G,2014-15
1430011,Torrington School District,1431311,Vogel-Wetmore School,71.3342731949,-6.81330256205,G,2015-16
1470011,Voluntown School District,1470111,Voluntown Elementary School,83.6700735189,-6.36336576878,F,2014-15
1470011,Voluntown School District,1470111,Voluntown Elementary School,77.3067077501,-6.36336576878,F,2015-16
1630011,Windham School District,1630611,W. B. Sweeney School,67.4572467413,10.3204503218,I,2014-15
1630011,Windham School District,1630611,W. B. Sweeney School,77.7776970631,10.3204503218,I,2015-16
9000016,Connecticut Technical High School System,9002316,W. F. Kaynor Technical High School,75.3666373656,-4.92560131059,,2015-16
9000016,Connecticut Technical High School System,9002316,W. F. Kaynor Technical High School,80.2922386762,-4.92560131059,,2014-15
0770011,Manchester School District,0771311,Waddell School,65.3045830528,-11.2272572928,G,2015-16
0770011,Manchester School District,0771311,Waddell School,76.5318403456,-11.2272572928,G,2014-15
1660011,Wolcott School District,1660511,Wakelee School,90.5348156345,-12.3370314506,F,2014-15
1660011,Wolcott School District,1660511,Wakelee School,78.197784184,-12.3370314506,F,2015-16
1510011,Waterbury School District,1512211,Walsh School,51.5277247025,12.9283180706,I,2014-15
1510011,Waterbury School District,1512211,Walsh School,64.4560427731,12.9283180706,I,2015-16
0760011,Madison School District,0765211,Walter C. Polson Upper Middle School,70.1330563317,-17.1094531985,B,2015-16
0760011,Madison School District,0765211,Walter C. Polson Upper Middle School,87.2425095302,-17.1094531985,B,2014-15
3470015,Unified School District #2,3476715,Walter G. Cady School,51.365995116,19.799667512,,2014-15
3470015,Unified School District #2,3476715,Walter G. Cady School,71.1656626279,19.799667512,,2015-16
0150011,Bridgeport School District,0153011,Waltersville School,59.7686613652,-7.50962197021,I,2014-15
0150011,Bridgeport School District,0153011,Waltersville School,52.259039395,-7.50962197021,I,2015-16
2060012,Regional School District 06,2066112,Wamogo Regional High School,80.5457082293,-10.0707696386,E,2014-15
2060012,Regional School District 06,2066112,Wamogo Regional High School,70.4749385906,-10.0707696386,E,2015-16
1320011,South Windsor School District,1320411,Wapping Elementary School,80.199356222,-2.99080632779,B,2015-16
1320011,South Windsor School District,1320411,Wapping Elementary School,83.1901625498,-2.99080632779,B,2014-15
2060012,Regional School District 06,2060312,Warren Elementary School,91.0217252682,-10.9086747621,E,2014-15
2060012,Regional School District 06,2060312,Warren Elementary School,80.1130505062,-10.9086747621,E,2015-16
0800011,Meriden School District,0805411,Washington Middle School,55.6734604181,-3.17148058449,H,2015-16
0800011,Meriden School District,0805411,Washington Middle School,58.8449410026,-3.17148058449,H,2014-15
2120012,Regional School District 12,2120412,Washington Primary School,89.1682603426,-5.82872719482,C,2015-16
2120012,Regional School District 12,2120412,Washington Primary School,94.9969875374,-5.82872719482,C,2014-15
0770011,Manchester School District,0771411,Washington School,55.7496595716,-4.36479725418,G,2015-16
1560011,West Haven School District,1561211,Washington School,68.373316541,3.90109294522,H,2014-15
1510011,Waterbury School District,1512311,Washington School,66.5440460587,1.45081231469,I,2015-16
1560011,West Haven School District,1561211,Washington School,72.2744094863,3.90109294522,H,2015-16
1510011,Waterbury School District,1512311,Washington School,65.093233744,1.45081231469,I,2014-15
0770011,Manchester School District,0771411,Washington School,60.1144568258,-4.36479725418,G,2014-15
1510011,Waterbury School District,1516011,Waterbury Arts Magnet School (High),74.4484971624,-3.91278977514,I,2014-15
1510011,Waterbury School District,1516011,Waterbury Arts Magnet School (High),70.5357073872,-3.91278977514,I,2015-16
1510011,Waterbury School District,1515011,Waterbury Arts Magnet School (Middle),62.6507250063,-13.8229164854,I,2015-16
1510011,Waterbury School District,1515011,Waterbury Arts Magnet School (Middle),76.4736414917,-13.8229164854,I,2014-15
1510011,Waterbury School District,1516711,Waterbury Career Academy,58.1452524658,-8.64389049925,I,2015-16
1510011,Waterbury School District,1516711,Waterbury Career Academy,66.789142965,-8.64389049925,I,2014-15
1520011,Waterford School District,1526111,Waterford High School,82.7202124159,-3.87931147032,D,2014-15
1520011,Waterford School District,1526111,Waterford High School,78.8409009456,-3.87931147032,D,2015-16
1530011,Watertown School District,1536111,Watertown High School,74.6195296808,7.53357105564,D,2015-16
1530011,Watertown School District,1536111,Watertown High School,67.0859586252,7.53357105564,D,2014-15
1550011,West Hartford School District,1551211,Webster Hill School,76.5836676917,-3.28479319613,B,2015-16
1550011,West Hartford School District,1551211,Webster Hill School,79.8684608879,-3.28479319613,B,2014-15
0560011,Granby School District,0560311,Wells Road Intermediate School,88.2381176423,-0.580369875434,B,2015-16
0560011,Granby School District,0560311,Wells Road Intermediate School,88.8184875178,-0.580369875434,B,2014-15
1510011,Waterbury School District,1510811,Wendell L. Cross School,68.7899025804,-5.90458864003,I,2015-16
1510011,Waterbury School District,1510811,Wendell L. Cross School,74.6944912204,-5.90458864003,I,2014-15
1040011,Norwich School District,1041511,Wequonnoc Magnet School,67.9116180875,5.6313853788,H,2015-16
1040011,Norwich School District,1041511,Wequonnoc Magnet School,62.2802327087,5.6313853788,H,2014-15
0830011,Middletown School District,0831411,Wesley School,76.892536689,-7.16254162466,G,2015-16
0830011,Middletown School District,0831411,Wesley School,84.0550783137,-7.16254162466,G,2014-15
0170011,Bristol School District,0172011,West Bristol School,75.5661107914,-1.29570680921,G,2014-15
0170011,Bristol School District,0172011,West Bristol School,74.2704039822,-1.29570680921,G,2015-16
1370011,Stonington School District,1370411,West Broad Street School,89.1718277365,-16.3980010041,D,2014-15
1370011,Stonington School District,1370411,West Broad Street School,72.7738267324,-16.3980010041,D,2015-16
0520011,Farmington School District,0520311,West District School,89.3200162145,-2.04009352209,B,2014-15
0520011,Farmington School District,0520311,West District School,87.2799226924,-2.04009352209,B,2015-16
1560011,West Haven School District,1566111,West Haven High School,67.0769411977,6.51050652097,H,2015-16
1560011,West Haven School District,1566111,West Haven High School,60.5664346767,6.51050652097,H,2014-15
1190011,Rocky Hill School District,1190511,West Hill School,84.6600659513,-0.326980863075,D,2014-15
1190011,Rocky Hill School District,1190511,West Hill School,84.3330850883,-0.326980863075,D,2015-16
0640011,Hartford School District,0642111,West Middle School,60.9172368679,2.19131117387,I,2015-16
0640011,Hartford School District,0642111,West Middle School,58.7259256941,2.19131117387,I,2014-15
0930011,New Haven School District,0934911,West Rock Authors Academy,43.5757186654,22.843331482,I,2014-15
0930011,New Haven School District,0934911,West Rock Authors Academy,66.4190501474,22.843331482,I,2015-16
1030011,Norwalk School District,1035411,West Rocks Middle School,64.1203623778,-6.25114184167,H,2015-16
1030011,Norwalk School District,1035411,West Rocks Middle School,70.3715042195,-6.25114184167,H,2014-15
0900011,New Canaan School District,0900311,West School,93.6977144219,-5.58799986384,A,2015-16
0900011,New Canaan School District,0900311,West School,99.2857142857,-5.58799986384,A,2014-15
0840011,Milford School District,0845311,West Shore Middle School,73.4640340479,-7.70989412814,D,2014-15
0840011,Milford School District,0845311,West Shore Middle School,65.7541399198,-7.70989412814,D,2015-16
0590011,Groton School District,0595211,West Side Middle School,58.3747244312,-13.2748131672,G,2015-16
1510011,Waterbury School District,1515211,West Side Middle School,53.9572653367,-0.652794027638,I,2014-15
1510011,Waterbury School District,1515211,West Side Middle School,53.304471309,-0.652794027638,I,2015-16
0590011,Groton School District,0595211,West Side Middle School,71.6495375984,-13.2748131672,G,2014-15
1340011,Stafford School District,1340411,West Stafford School,88.7830687831,-9.13394597605,F,2014-15
1340011,Stafford School District,1340411,West Stafford School,79.649122807,-9.13394597605,F,2015-16
1370011,Stonington School District,1370611,West Vine Street School,31.174894757,-3.63562774128,D,2014-15
1370011,Stonington School District,1370611,West Vine Street School,27.5392670157,-3.63562774128,D,2015-16
0620011,Hamden School District,0621411,West Woods School,78.9915810128,-9.69946748968,G,2015-16
0620011,Hamden School District,0621411,West Woods School,88.6910485024,-9.69946748968,G,2014-15
0520011,Farmington School District,0520511,West Woods Upper Elementary School,80.7665880423,-6.61767702658,B,2015-16
