american_indian,american_indian_or_alaska_native,asian,black_not_of_hispanic_origin,black_or_african_american,district,district_code,hispanic_latino,hispanic_latino_of_any_race,native_hawaiian_or_other_pacific_islander,not_reported,school,school_code,total,two_or_more_races,white,white_not_of_hispanic_origin,year,tot_check,hispanic,other,black,oth_total,oth_tot_check
0.0,0.0,30.0,26.0,0.0,Simsbury School District,1280011,28.0,0.0,0.0,0.0,Henry James Memorial School,1285111,816,0.0,732.0,732.0,2007-08,0.0,28.0,0.0,26.0,0.0,0.0
0.0,0.0,32.0,21.0,0.0,Simsbury School District,1280011,0.0,0.0,0.0,0.0,Latimer Lane School,1280611,532,0.0,469.0,469.0,2007-08,10.0,0.0,0.0,21.0,10.0,0.0
0.0,0.0,70.0,53.0,0.0,Simsbury School District,1280011,0.0,0.0,0.0,0.0,Simsbury High School,1286111,1535,0.0,1371.0,1371.0,2007-08,41.0,0.0,0.0,53.0,41.0,0.0
0.0,0.0,44.0,23.0,0.0,Simsbury School District,1280011,20.0,0.0,0.0,0.0,Squadron Line School,1280711,802,0.0,715.0,715.0,2007-08,0.0,20.0,0.0,23.0,0.0,0.0
0.0,0.0,17.0,24.0,0.0,Simsbury School District,1280011,10.0,0.0,0.0,0.0,Tariffville School,1280311,258,0.0,207.0,207.0,2007-08,0.0,10.0,0.0,24.0,0.0,0.0
0.0,0.0,20.0,10.0,0.0,Simsbury School District,1280011,19.0,0.0,0.0,0.0,Tootin' Hills School,1280411,566,0.0,517.0,517.0,2007-08,0.0,19.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,12.0,0.0,Somers School District,1290011,0.0,0.0,0.0,0.0,Mabelle B. Avery Middle School,1295111,427,0.0,404.0,404.0,2007-08,11.0,0.0,0.0,12.0,11.0,0.0
0.0,0.0,11.0,18.0,0.0,Somers School District,1290011,15.0,0.0,0.0,0.0,Somers Elementary School,1290411,729,0.0,685.0,685.0,2007-08,0.0,15.0,0.0,18.0,0.0,0.0
0.0,0.0,8.0,10.0,0.0,Somers School District,1290011,9.0,0.0,0.0,0.0,Somers High School,1296111,567,0.0,540.0,540.0,2007-08,0.0,9.0,0.0,10.0,0.0,0.0
0.0,0.0,41.0,36.0,0.0,South Windsor School District,1320011,0.0,0.0,0.0,0.0,Pleasant Valley School,1320211,448,0.0,343.0,343.0,2007-08,28.0,0.0,0.0,36.0,28.0,0.0
0.0,0.0,29.0,0.0,0.0,South Windsor School District,1320011,25.0,0.0,0.0,0.0,Eli Terry School,1320711,433,0.0,354.0,354.0,2007-08,25.0,25.0,0.0,0.0,25.0,0.0
0.0,0.0,56.0,0.0,0.0,South Windsor School District,1320011,22.0,0.0,0.0,0.0,Orchard Hill School,1320611,507,0.0,409.0,409.0,2007-08,20.0,22.0,0.0,0.0,20.0,0.0
0.0,0.0,46.0,24.0,0.0,South Windsor School District,1320011,19.0,0.0,0.0,0.0,Philip R. Smith School,1320111,436,0.0,347.0,347.0,2007-08,0.0,19.0,0.0,24.0,0.0,0.0
0.0,0.0,99.0,92.0,0.0,South Windsor School District,1320011,0.0,0.0,0.0,0.0,South Windsor High School,1326211,1651,0.0,1380.0,1380.0,2007-08,80.0,0.0,0.0,92.0,80.0,0.0
0.0,0.0,80.0,61.0,0.0,South Windsor School District,1320011,0.0,0.0,0.0,0.0,Timothy Edwards School,1325111,1149,0.0,953.0,953.0,2007-08,55.0,0.0,0.0,61.0,55.0,0.0
0.0,0.0,27.0,20.0,0.0,South Windsor School District,1320011,21.0,0.0,0.0,0.0,Wapping Elementary School,1320411,310,0.0,242.0,242.0,2007-08,0.0,21.0,0.0,20.0,0.0,0.0
0.0,0.0,21.0,0.0,0.0,Southington School District,1310011,17.0,0.0,0.0,0.0,John F. Kennedy Middle School,1315311,797,0.0,740.0,740.0,2007-08,19.0,17.0,0.0,0.0,19.0,0.0
0.0,0.0,24.0,0.0,0.0,Southington School District,1310011,28.0,0.0,0.0,0.0,Derynoski Elementary School,1311511,702,0.0,638.0,638.0,2007-08,12.0,28.0,0.0,0.0,12.0,0.0
0.0,0.0,16.0,0.0,0.0,Southington School District,1310011,39.0,0.0,0.0,0.0,Flanders Elementary School,1311311,334,0.0,264.0,264.0,2007-08,15.0,39.0,0.0,0.0,15.0,0.0
0.0,0.0,0.0,10.0,0.0,Southington School District,1310011,28.0,0.0,0.0,0.0,Hatton Elementary School,1310211,430,0.0,383.0,383.0,2007-08,9.0,28.0,0.0,10.0,9.0,0.0
0.0,0.0,0.0,25.0,0.0,Southington School District,1310011,32.0,0.0,0.0,0.0,Joseph A. Depaolo Middle School,1315111,735,0.0,655.0,655.0,2007-08,23.0,32.0,0.0,25.0,23.0,0.0
0.0,0.0,0.0,0.0,0.0,Southington School District,1310011,0.0,0.0,0.0,0.0,Plantsville Elementary School,1310611,215,0.0,204.0,204.0,2007-08,11.0,0.0,0.0,0.0,11.0,0.0
0.0,0.0,6.0,0.0,0.0,Southington School District,1310011,0.0,0.0,0.0,0.0,South End Elementary School,1310711,207,0.0,191.0,191.0,2007-08,10.0,0.0,0.0,0.0,10.0,0.0
0.0,0.0,60.0,0.0,0.0,Southington School District,1310011,88.0,0.0,0.0,0.0,Southington High School,1316211,2164,0.0,1967.0,1967.0,2007-08,49.0,88.0,0.0,0.0,49.0,0.0
0.0,0.0,15.0,12.0,0.0,Southington School District,1310011,0.0,0.0,0.0,0.0,Strong Elementary School,1310811,466,0.0,427.0,427.0,2007-08,12.0,0.0,0.0,12.0,12.0,0.0
0.0,0.0,30.0,0.0,0.0,Southington School District,1310011,0.0,0.0,0.0,0.0,Thalberg Elementary School,1310911,430,0.0,385.0,385.0,2007-08,15.0,0.0,0.0,0.0,15.0,0.0
0.0,0.0,22.0,8.0,0.0,Southington School District,1310011,15.0,0.0,0.0,0.0,Urbin T. Kelley School,1311411,414,0.0,369.0,369.0,2007-08,0.0,15.0,0.0,8.0,0.0,0.0
0.0,0.0,0.0,27.0,0.0,Sprague School District,1330011,23.0,0.0,0.0,0.0,Sayles School,1330111,351,0.0,290.0,290.0,2007-08,11.0,23.0,0.0,27.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,Stafford School District,1340011,15.0,0.0,0.0,0.0,Stafford Elementary School,1340611,526,0.0,500.0,500.0,2007-08,11.0,15.0,0.0,0.0,11.0,0.0
0.0,0.0,11.0,7.0,0.0,Stafford School District,1340011,15.0,0.0,0.0,0.0,Stafford High School,1346111,521,0.0,488.0,488.0,2007-08,0.0,15.0,0.0,7.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Stafford School District,1340011,13.0,0.0,0.0,0.0,Stafford Middle School,1345211,477,0.0,451.0,451.0,2007-08,13.0,13.0,0.0,0.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,Stafford School District,1340011,11.0,0.0,0.0,0.0,Staffordville School,1340311,178,0.0,162.0,162.0,2007-08,5.0,11.0,0.0,0.0,5.0,0.0
0.0,0.0,7.0,0.0,0.0,Stafford School District,1340011,7.0,0.0,0.0,0.0,West Stafford School,1340411,205,0.0,185.0,185.0,2007-08,6.0,7.0,0.0,0.0,6.0,0.0
0.0,0.0,0.0,89.0,0.0,Stamford Academy District,2820013,32.0,0.0,0.0,0.0,Stamford Academy,2826013,131,0.0,10.0,10.0,2007-08,0.0,32.0,0.0,89.0,0.0,0.0
0.0,0.0,42.0,132.0,0.0,Stamford School District,1350011,175.0,0.0,0.0,0.0,Cloonan School,1355611,594,0.0,245.0,245.0,2007-08,0.0,175.0,0.0,132.0,0.0,0.0
0.0,0.0,25.0,152.0,0.0,Stamford School District,1350011,125.0,0.0,0.0,0.0,Davenport Ridge School,1352011,515,0.0,213.0,213.0,2007-08,0.0,125.0,0.0,152.0,0.0,0.0
0.0,0.0,27.0,155.0,0.0,Stamford School District,1350011,200.0,0.0,0.0,0.0,Dolan School,1355311,625,0.0,243.0,243.0,2007-08,0.0,200.0,0.0,155.0,0.0,0.0
0.0,0.0,23.0,142.0,0.0,Stamford School District,1350011,163.0,0.0,0.0,0.0,Hart School,1352211,420,0.0,92.0,92.0,2007-08,0.0,163.0,0.0,142.0,0.0,0.0
0.0,0.0,41.0,171.0,0.0,Stamford School District,1350011,233.0,0.0,0.0,0.0,Julia A. Stark School,1351211,601,0.0,156.0,156.0,2007-08,0.0,233.0,0.0,171.0,0.0,0.0
0.0,0.0,36.0,93.0,0.0,Stamford School District,1350011,281.0,0.0,0.0,0.0,K. T. Murphy School,1350511,548,0.0,138.0,138.0,2007-08,0.0,281.0,0.0,93.0,0.0,0.0
0.0,0.0,63.0,85.0,0.0,Stamford School District,1350011,138.0,0.0,0.0,0.0,Newfield School,1350611,632,0.0,346.0,346.0,2007-08,0.0,138.0,0.0,85.0,0.0,0.0
0.0,0.0,0.0,92.0,0.0,Stamford School District,1350011,247.0,0.0,0.0,0.0,Northeast School,1351811,814,0.0,390.0,390.0,2007-08,85.0,247.0,0.0,92.0,85.0,0.0
0.0,0.0,0.0,0.0,0.0,Stamford School District,1350011,36.0,0.0,0.0,0.0,Preschool Team,1358011,83,0.0,38.0,38.0,2007-08,9.0,36.0,0.0,0.0,9.0,0.0
0.0,0.0,49.0,186.0,0.0,Stamford School District,1350011,225.0,0.0,0.0,0.0,Rippowam Middle School,1355811,807,0.0,347.0,347.0,2007-08,0.0,225.0,0.0,186.0,0.0,0.0
0.0,0.0,28.0,108.0,0.0,Stamford School District,1350011,232.0,0.0,0.0,0.0,Rogers International School,1350811,525,0.0,157.0,157.0,2007-08,0.0,232.0,0.0,108.0,0.0,0.0
0.0,0.0,45.0,144.0,0.0,Stamford School District,1350011,148.0,0.0,0.0,0.0,Roxbury School,1350911,654,0.0,317.0,317.0,2007-08,0.0,148.0,0.0,144.0,0.0,0.0
0.0,0.0,0.0,109.0,0.0,Stamford School District,1350011,143.0,0.0,0.0,0.0,Scofield Middle School,1355711,604,0.0,290.0,290.0,2007-08,62.0,143.0,0.0,109.0,62.0,0.0
0.0,0.0,0.0,84.0,0.0,Stamford School District,1350011,212.0,0.0,0.0,0.0,Springdale School,1351111,565,0.0,229.0,229.0,2007-08,40.0,212.0,0.0,84.0,40.0,0.0
0.0,0.0,95.0,493.0,0.0,Stamford School District,1350011,444.0,0.0,0.0,0.0,Stamford High School,1356111,1797,0.0,765.0,765.0,2007-08,0.0,444.0,0.0,493.0,0.0,0.0
0.0,0.0,0.0,115.0,0.0,Stamford School District,1350011,212.0,0.0,0.0,0.0,Stillmeadow School,1352111,601,0.0,210.0,210.0,2007-08,64.0,212.0,0.0,115.0,64.0,0.0
0.0,0.0,23.0,116.0,0.0,Stamford School District,1350011,121.0,0.0,0.0,0.0,The Academy of Information Technology,1356411,478,0.0,218.0,218.0,2007-08,0.0,121.0,0.0,116.0,0.0,0.0
0.0,0.0,38.0,106.0,0.0,Stamford School District,1350011,118.0,0.0,0.0,0.0,Toquam Magnet School,1351911,453,0.0,191.0,191.0,2007-08,0.0,118.0,0.0,106.0,0.0,0.0
0.0,0.0,34.0,95.0,0.0,Stamford School District,1350011,215.0,0.0,0.0,0.0,Turn of River School,1355511,609,0.0,265.0,265.0,2007-08,0.0,215.0,0.0,95.0,0.0,0.0
0.0,0.0,115.0,537.0,0.0,Stamford School District,1350011,714.0,0.0,0.0,0.0,Westhill High School,1356311,2331,0.0,965.0,965.0,2007-08,0.0,714.0,0.0,537.0,0.0,0.0
0.0,0.0,80.0,128.0,0.0,Stamford School District,1350011,127.0,0.0,0.0,0.0,Westover School,1351411,638,0.0,303.0,303.0,2007-08,0.0,127.0,0.0,128.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0,Sterling School District,1360011,0.0,0.0,0.0,0.0,Sterling Community School,1360311,503,0.0,485.0,485.0,2007-08,12.0,0.0,0.0,0.0,12.0,0.0
0.0,0.0,25.0,0.0,0.0,Stonington School District,1370011,14.0,0.0,0.0,0.0,Deans Mill School,1370511,529,0.0,476.0,476.0,2007-08,14.0,14.0,0.0,0.0,14.0,0.0
0.0,0.0,18.0,0.0,0.0,Stonington School District,1370011,12.0,0.0,0.0,0.0,Mystic Middle School,1375211,435,0.0,395.0,395.0,2007-08,10.0,12.0,0.0,0.0,10.0,0.0
0.0,0.0,12.0,22.0,0.0,Stonington School District,1370011,0.0,0.0,0.0,0.0,Pawcatuck Middle School,1375111,332,0.0,287.0,287.0,2007-08,11.0,0.0,0.0,22.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,Stonington School District,1370011,0.0,0.0,0.0,0.0,Special Needs Preschool Program,1378011,18,0.0,15.0,15.0,2007-08,3.0,0.0,0.0,0.0,3.0,0.0
11.0,0.0,22.0,15.0,0.0,Stonington School District,1370011,32.0,0.0,0.0,0.0,Stonington High School,1376111,811,0.0,731.0,731.0,2007-08,0.0,32.0,11.0,15.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,Stonington School District,1370011,0.0,0.0,0.0,0.0,West Broad Street School,1370411,175,0.0,159.0,159.0,2007-08,16.0,0.0,0.0,0.0,16.0,0.0
0.0,0.0,6.0,6.0,0.0,Stonington School District,1370011,0.0,0.0,0.0,0.0,West Vine Street School,1370611,236,0.0,217.0,217.0,2007-08,7.0,0.0,0.0,6.0,7.0,0.0
0.0,0.0,0.0,96.0,0.0,Stratford School District,1380011,77.0,0.0,0.0,0.0,Eli Whitney School,1381311,516,0.0,328.0,328.0,2007-08,15.0,77.0,0.0,96.0,15.0,0.0
0.0,0.0,0.0,259.0,0.0,Stratford School District,1380011,206.0,0.0,0.0,0.0,Bunnell High School,1386211,1387,0.0,881.0,881.0,2007-08,41.0,206.0,0.0,259.0,41.0,0.0
0.0,0.0,0.0,122.0,0.0,Stratford School District,1380011,59.0,0.0,0.0,0.0,Chapel School,1380311,505,0.0,309.0,309.0,2007-08,15.0,59.0,0.0,122.0,15.0,0.0
0.0,0.0,0.0,154.0,0.0,Stratford School District,1380011,110.0,0.0,0.0,0.0,David Wooster Middle School,1385211,570,0.0,283.0,283.0,2007-08,23.0,110.0,0.0,154.0,23.0,0.0
0.0,0.0,0.0,108.0,0.0,Stratford School District,1380011,100.0,0.0,0.0,0.0,Franklin School,1380411,396,0.0,173.0,173.0,2007-08,15.0,100.0,0.0,108.0,15.0,0.0
0.0,0.0,0.0,121.0,0.0,Stratford School District,1380011,128.0,0.0,0.0,0.0,Harry B. Flood Middle School,1385311,569,0.0,302.0,302.0,2007-08,18.0,128.0,0.0,121.0,18.0,0.0
0.0,0.0,0.0,49.0,0.0,Stratford School District,1380011,50.0,0.0,0.0,0.0,Lordship School,1380811,225,0.0,121.0,121.0,2007-08,5.0,50.0,0.0,49.0,5.0,0.0
0.0,0.0,0.0,88.0,0.0,Stratford School District,1380011,108.0,0.0,0.0,0.0,Nichols School,1380911,430,0.0,218.0,218.0,2007-08,16.0,108.0,0.0,88.0,16.0,0.0
8.0,0.0,35.0,106.0,0.0,Stratford School District,1380011,165.0,0.0,0.0,0.0,Second Hill Lane School,1381011,688,0.0,374.0,374.0,2007-08,0.0,165.0,8.0,106.0,8.0,0.0
0.0,0.0,0.0,195.0,0.0,Stratford School District,1380011,83.0,0.0,0.0,0.0,Stratford Academy - Johnson House,1381511,720,0.0,422.0,422.0,2007-08,20.0,83.0,0.0,195.0,20.0,0.0
0.0,0.0,0.0,296.0,0.0,Stratford School District,1380011,167.0,0.0,0.0,0.0,Stratford High School,1386111,971,0.0,473.0,473.0,2007-08,35.0,167.0,0.0,296.0,35.0,0.0
0.0,0.0,0.0,0.0,0.0,Stratford School District,1380011,0.0,0.0,0.0,0.0,Strive-Stratford,1389011,8,0.0,0.0,0.0,2007-08,8.0,0.0,0.0,0.0,8.0,0.0
0.0,0.0,15.0,71.0,0.0,Stratford School District,1380011,87.0,0.0,0.0,0.0,Wilcoxson School,1381411,398,0.0,225.0,225.0,2007-08,0.0,87.0,0.0,71.0,0.0,0.0
0.0,0.0,9.0,14.0,0.0,Suffield School District,1390011,10.0,0.0,0.0,0.0,A. Ward Spaulding School,1390411,541,0.0,508.0,508.0,2007-08,0.0,10.0,0.0,14.0,0.0,0.0
0.0,0.0,17.0,0.0,0.0,Suffield School District,1390011,13.0,0.0,0.0,0.0,McAlister Intermediate School,1390311,572,0.0,531.0,531.0,2007-08,11.0,13.0,0.0,0.0,11.0,0.0
0.0,0.0,6.0,17.0,0.0,Suffield School District,1390011,15.0,0.0,0.0,0.0,Suffield High School,1396111,845,0.0,807.0,807.0,2007-08,0.0,15.0,0.0,17.0,0.0,0.0
0.0,0.0,0.0,13.0,0.0,Suffield School District,1390011,14.0,0.0,0.0,0.0,Suffield Middle School,1395111,636,0.0,597.0,597.0,2007-08,12.0,14.0,0.0,13.0,12.0,0.0
0.0,0.0,0.0,177.0,0.0,The Bridge Academy District,2690013,77.0,0.0,0.0,0.0,The Bridge Academy,2696113,260,0.0,6.0,6.0,2007-08,0.0,77.0,0.0,177.0,0.0,0.0
0.0,0.0,0.0,14.0,0.0,The Gilbert School District,9020022,33.0,0.0,0.0,0.0,The Gilbert School,9026122,408,0.0,354.0,354.0,2007-08,7.0,33.0,0.0,14.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,Thomaston School District,1400011,0.0,0.0,0.0,0.0,Black Rock School,1400111,387,0.0,379.0,379.0,2007-08,8.0,0.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,Thomaston School District,1400011,0.0,0.0,0.0,0.0,Thomaston Center School,1400211,294,0.0,285.0,285.0,2007-08,9.0,0.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,Thomaston School District,1400011,10.0,0.0,0.0,0.0,Thomaston High School,1406211,585,0.0,567.0,567.0,2007-08,8.0,10.0,0.0,0.0,8.0,0.0
14.0,0.0,9.0,11.0,0.0,Thompson School District,1410011,16.0,0.0,0.0,0.0,Mary R. Fisher Elementary School,1410111,574,0.0,524.0,524.0,2007-08,0.0,16.0,14.0,11.0,14.0,0.0
7.0,0.0,0.0,0.0,0.0,Thompson School District,1410011,13.0,0.0,0.0,0.0,Thompson Middle School,1415111,503,0.0,474.0,474.0,2007-08,9.0,13.0,7.0,0.0,16.0,0.0
0.0,0.0,0.0,0.0,0.0,Thompson School District,1410011,9.0,0.0,0.0,0.0,Tourtellotte Memorial High School,1416111,399,0.0,383.0,383.0,2007-08,7.0,9.0,0.0,0.0,7.0,0.0
0.0,0.0,28.0,17.0,0.0,Tolland School District,1420011,0.0,0.0,0.0,0.0,Birch Grove Primary School,1420111,760,0.0,701.0,701.0,2007-08,14.0,0.0,0.0,17.0,14.0,0.0
0.0,0.0,19.0,0.0,0.0,Tolland School District,1420011,15.0,0.0,0.0,0.0,Tolland High School,1426111,849,0.0,803.0,803.0,2007-08,12.0,15.0,0.0,0.0,12.0,0.0
0.0,0.0,17.0,15.0,0.0,Tolland School District,1420011,0.0,0.0,0.0,0.0,Tolland Intermediate School,1420211,507,0.0,464.0,464.0,2007-08,11.0,0.0,0.0,15.0,11.0,0.0
0.0,0.0,42.0,22.0,0.0,Tolland School District,1420011,0.0,0.0,0.0,0.0,Tolland Middle School,1425111,1013,0.0,940.0,940.0,2007-08,9.0,0.0,0.0,22.0,9.0,0.0
0.0,0.0,0.0,19.0,0.0,Torrington School District,1430011,26.0,0.0,0.0,0.0,East School,1430111,481,0.0,422.0,422.0,2007-08,14.0,26.0,0.0,19.0,14.0,0.0
0.0,0.0,0.0,32.0,0.0,Torrington School District,1430011,72.0,0.0,0.0,0.0,Forbes School,1430211,383,0.0,265.0,265.0,2007-08,14.0,72.0,0.0,32.0,14.0,0.0
0.0,0.0,8.0,14.0,0.0,Torrington School District,1430011,38.0,0.0,0.0,0.0,Southwest School,1430811,305,0.0,245.0,245.0,2007-08,0.0,38.0,0.0,14.0,0.0,0.0
0.0,0.0,22.0,41.0,0.0,Torrington School District,1430011,53.0,0.0,0.0,0.0,Torringford School,1430911,683,0.0,567.0,567.0,2007-08,0.0,53.0,0.0,41.0,0.0,0.0
0.0,0.0,0.0,80.0,0.0,Torrington School District,1430011,147.0,0.0,0.0,0.0,Torrington High School,1436111,1295,0.0,1024.0,1024.0,2007-08,44.0,147.0,0.0,80.0,44.0,0.0
7.0,0.0,42.0,72.0,0.0,Torrington School District,1430011,150.0,0.0,0.0,0.0,Torrington Middle School,1435111,1162,0.0,891.0,891.0,2007-08,0.0,150.0,7.0,72.0,7.0,0.0
0.0,0.0,0.0,40.0,0.0,Torrington School District,1430011,107.0,0.0,0.0,0.0,Vogel-Wetmore School,1431311,448,0.0,289.0,289.0,2007-08,12.0,107.0,0.0,40.0,12.0,0.0
0.0,0.0,0.0,102.0,0.0,Trailblazers Academy District,2780013,0.0,0.0,0.0,0.0,Trailblazers Academy,2785113,150,0.0,0.0,0.0,2007-08,48.0,0.0,0.0,102.0,48.0,0.0
0.0,0.0,25.0,21.0,0.0,Trumbull School District,1440011,0.0,0.0,0.0,0.0,Booth Hill School,1440111,514,0.0,452.0,452.0,2007-08,16.0,0.0,0.0,21.0,16.0,0.0
0.0,0.0,29.0,9.0,0.0,Trumbull School District,1440011,17.0,0.0,0.0,0.0,Daniels Farm School,1440811,513,0.0,458.0,458.0,2007-08,0.0,17.0,0.0,9.0,0.0,0.0
0.0,0.0,65.0,23.0,0.0,Trumbull School District,1440011,58.0,0.0,0.0,0.0,Frenchtown Elementary School,1441011,601,0.0,455.0,455.0,2007-08,0.0,58.0,0.0,23.0,0.0,0.0
0.0,0.0,30.0,0.0,0.0,Trumbull School District,1440011,31.0,0.0,0.0,0.0,Hillcrest Middle School,1445211,743,0.0,653.0,653.0,2007-08,29.0,31.0,0.0,0.0,29.0,0.0
0.0,0.0,18.0,10.0,0.0,Trumbull School District,1440011,20.0,0.0,0.0,0.0,Jane Ryan School,1440411,423,0.0,375.0,375.0,2007-08,0.0,20.0,0.0,10.0,0.0,0.0
0.0,0.0,46.0,43.0,0.0,Trumbull School District,1440011,48.0,0.0,0.0,0.0,Madison Middle School,1445111,880,0.0,743.0,743.0,2007-08,0.0,48.0,0.0,43.0,0.0,0.0
0.0,0.0,26.0,0.0,0.0,Trumbull School District,1440011,45.0,0.0,0.0,0.0,Middlebrook School,1440311,473,0.0,373.0,373.0,2007-08,29.0,45.0,0.0,0.0,29.0,0.0
0.0,0.0,23.0,11.0,0.0,Trumbull School District,1440011,16.0,0.0,0.0,0.0,Tashua School,1440911,461,0.0,411.0,411.0,2007-08,0.0,16.0,0.0,11.0,0.0,0.0
0.0,0.0,15.0,11.0,0.0,Trumbull School District,1440011,28.0,0.0,0.0,0.0,Trumbull Early Childhood Education Center,1448011,200,0.0,146.0,146.0,2007-08,0.0,28.0,0.0,11.0,0.0,0.0
0.0,0.0,0.0,100.0,0.0,Trumbull School District,1440011,116.0,0.0,0.0,0.0,Trumbull High School,1446111,2095,0.0,1792.0,1792.0,2007-08,87.0,116.0,0.0,100.0,87.0,0.0
0.0,0.0,0.0,24.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,Bergin Correctional Institution,3361715,38,0.0,0.0,0.0,2007-08,14.0,0.0,0.0,24.0,14.0,0.0
0.0,0.0,0.0,21.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,Bridgeport Correctional Center,3360115,32,0.0,0.0,0.0,2007-08,11.0,0.0,0.0,21.0,11.0,0.0
0.0,0.0,0.0,0.0,0.0,Unified School District #1,3360015,8.0,0.0,0.0,0.0,Brooklyn Correctional Institution,3360215,13,0.0,0.0,0.0,2007-08,5.0,8.0,0.0,0.0,5.0,0.0
0.0,0.0,0.0,22.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,Cheshire Correctional Institution,3360315,29,0.0,0.0,0.0,2007-08,7.0,0.0,0.0,22.0,7.0,0.0
0.0,0.0,0.0,28.0,0.0,Unified School District #1,3360015,23.0,0.0,0.0,0.0,Corrigan/Radgowski Correctional Institution,3362415,70,0.0,19.0,19.0,2007-08,0.0,23.0,0.0,28.0,0.0,0.0
0.0,0.0,0.0,14.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,Enfield Correctional Institution,3360415,22,0.0,0.0,0.0,2007-08,8.0,0.0,0.0,14.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,Unified School District #1,3360015,13.0,0.0,0.0,0.0,Garner Correctional Institution,3361915,28,0.0,0.0,0.0,2007-08,15.0,13.0,0.0,0.0,15.0,0.0
0.0,0.0,0.0,22.0,0.0,Unified School District #1,3360015,11.0,0.0,0.0,0.0,Gates Correctional Institution,3360515,38,0.0,0.0,0.0,2007-08,5.0,11.0,0.0,22.0,5.0,0.0
0.0,0.0,0.0,29.0,0.0,Unified School District #1,3360015,28.0,0.0,0.0,0.0,Hartford Correctional Center,3360615,69,0.0,12.0,12.0,2007-08,0.0,28.0,0.0,29.0,0.0,0.0
0.0,0.0,0.0,41.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,MacDougall/Walker Correctional Institution,3362215,78,0.0,0.0,0.0,2007-08,37.0,0.0,0.0,41.0,37.0,0.0
0.0,0.0,0.0,280.0,0.0,Unified School District #1,3360015,186.0,0.0,0.0,0.0,Manson Youth Institution,3361115,551,0.0,81.0,81.0,2007-08,4.0,186.0,0.0,280.0,4.0,0.0
0.0,0.0,0.0,11.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,New Haven Correctional Center,3360915,25,0.0,0.0,0.0,2007-08,14.0,0.0,0.0,11.0,14.0,0.0
0.0,0.0,0.0,13.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,Northern Correctional Institution,3362615,28,0.0,0.0,0.0,2007-08,15.0,0.0,0.0,13.0,15.0,0.0
0.0,0.0,0.0,14.0,0.0,Unified School District #1,3360015,13.0,0.0,0.0,0.0,Osborn Correctional Institution,3361215,36,0.0,9.0,9.0,2007-08,0.0,13.0,0.0,14.0,0.0,0.0
0.0,0.0,0.0,16.0,0.0,Unified School District #1,3360015,11.0,0.0,0.0,0.0,Robinson Correctional Institution,3361315,29,0.0,0.0,0.0,2007-08,2.0,11.0,0.0,16.0,2.0,0.0
0.0,0.0,0.0,7.0,0.0,Unified School District #1,3360015,0.0,0.0,0.0,0.0,Webster Correctional Institution,3361415,12,0.0,0.0,0.0,2007-08,5.0,0.0,0.0,7.0,5.0,0.0
0.0,0.0,0.0,15.0,0.0,Unified School District #1,3360015,16.0,0.0,0.0,0.0,Willard/Cybulski Correctional Institution,3361515,38,0.0,7.0,7.0,2007-08,0.0,16.0,0.0,15.0,0.0,0.0
0.0,0.0,0.0,20.0,0.0,Unified School District #1,3360015,19.0,0.0,0.0,0.0,York Correctional Institution,3362515,59,0.0,20.0,20.0,2007-08,0.0,19.0,0.0,20.0,0.0,0.0
0.0,0.0,0.0,19.0,0.0,Unified School District #2,3470015,10.0,0.0,0.0,0.0,Children's Place School,3470115,39,0.0,10.0,10.0,2007-08,0.0,10.0,0.0,19.0,0.0,0.0
0.0,0.0,0.0,10.0,0.0,Unified School District #2,3470015,11.0,0.0,0.0,0.0,High Meadows,3476515,30,0.0,9.0,9.0,2007-08,0.0,11.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,22.0,0.0,Unified School District #2,3470015,0.0,0.0,0.0,0.0,Riverview School,3470315,67,0.0,23.0,23.0,2007-08,22.0,0.0,0.0,22.0,22.0,0.0
0.0,0.0,0.0,48.0,0.0,Unified School District #2,3470015,26.0,0.0,0.0,0.0,Walter G. Cady School,3476715,90,0.0,16.0,16.0,2007-08,0.0,26.0,0.0,48.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Union School District,1450011,0.0,0.0,0.0,0.0,Union Elementary School,1450111,72,0.0,0.0,0.0,2007-08,72.0,0.0,0.0,0.0,72.0,0.0
